,CBSA,MNAME,Year,TOT_POP,UBER_ARRIVAL,TNC_ARRIVAL_YEAR,TNC_FIRST_FULL_YEAR_OPERATION,TNC_FLAG
3632,39820,"Redding, CA Metro Area",2015,179533,3/1/16,2016.0,2017.0,0
3633,39820,"Redding, CA Metro Area",2016,179631,3/1/16,2016.0,2017.0,0
3634,39820,"Redding, CA Metro Area",2017,179921,3/1/16,2016.0,2017.0,1
3635,39900,"Reno-Sparks, NV Metro Area",2005,387750,9/1/15,2015.0,2016.0,0
3636,39900,"Reno-Sparks, NV Metro Area",2006,399023,9/1/15,2015.0,2016.0,0
3637,39900,"Reno-Sparks, NV Metro Area",2007,408931,9/1/15,2015.0,2016.0,0
3638,39900,"Reno-Sparks, NV Metro Area",2008,414156,9/1/15,2015.0,2016.0,0
3639,39900,"Reno-Sparks, NV Metro Area",2009,418551,9/1/15,2015.0,2016.0,0
3640,39900,"Reno-Sparks, NV Metro Area",2010,426448,9/1/15,2015.0,2016.0,0
3641,39900,"Reno-Sparks, NV Metro Area",2011,429767,9/1/15,2015.0,2016.0,0
3642,39900,"Reno-Sparks, NV Metro Area",2012,433612,9/1/15,2015.0,2016.0,0
3643,39900,"Reno, NV Metro Area",2013,439047,9/1/15,2015.0,2016.0,0
3644,39900,"Reno, NV Metro Area",2014,444487,9/1/15,2015.0,2016.0,0
3645,39900,"Reno, NV Metro Area",2015,451138,9/1/15,2015.0,2016.0,0
3646,39900,"Reno, NV Metro Area",2016,457387,9/1/15,2015.0,2016.0,1
3647,39900,"Reno, NV Metro Area",2017,465208,9/1/15,2015.0,2016.0,1
3648,40060,"Richmond, VA Metro Area",2005,1132036,8/1/14,2014.0,2015.0,0
3649,40060,"Richmond, VA Metro Area",2006,1196411,8/1/14,2014.0,2015.0,0
3650,40060,"Richmond, VA Metro Area",2007,1211608,8/1/14,2014.0,2015.0,0
3651,40060,"Richmond, VA Metro Area",2008,1230502,8/1/14,2014.0,2015.0,0
3652,40060,"Richmond, VA Metro Area",2009,1235458,8/1/14,2014.0,2015.0,0
3653,40060,"Richmond, VA Metro Area",2010,1261317,8/1/14,2014.0,2015.0,0
3654,40060,"Richmond, VA Metro Area",2011,1270541,8/1/14,2014.0,2015.0,0
3655,40060,"Richmond, VA Metro Area",2012,1280678,8/1/14,2014.0,2015.0,0
3656,40060,"Richmond, VA Metro Area",2013,1248513,8/1/14,2014.0,2015.0,0
3657,40060,"Richmond, VA Metro Area",2014,1260668,8/1/14,2014.0,2015.0,0
3658,40060,"Richmond, VA Metro Area",2015,1271142,8/1/14,2014.0,2015.0,1
3659,40060,"Richmond, VA Metro Area",2016,1282066,8/1/14,2014.0,2015.0,1
3660,40060,"Richmond, VA Metro Area",2017,1301540,8/1/14,2014.0,2015.0,1
3661,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",2005,3827946,2/1/14,2014.0,2015.0,0
3662,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",2006,4026135,2/1/14,2014.0,2015.0,0
3663,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",2007,4081371,2/1/14,2014.0,2015.0,0
3664,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",2008,4115871,2/1/14,2014.0,2015.0,0
3665,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",2009,4143113,2/1/14,2014.0,2015.0,0
3666,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",2010,4245773,2/1/14,2014.0,2015.0,0
3667,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",2011,4304997,2/1/14,2014.0,2015.0,0
3668,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",2012,4350096,2/1/14,2014.0,2015.0,0
3669,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",2013,4380878,2/1/14,2014.0,2015.0,0
3670,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",2014,4441890,2/1/14,2014.0,2015.0,0
3671,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",2015,4489159,2/1/14,2014.0,2015.0,1
3672,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",2016,4527837,2/1/14,2014.0,2015.0,1
3673,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",2017,4580670,2/1/14,2014.0,2015.0,1
3674,40220,"Roanoke, VA Metro Area",2005,279269,11/1/14,2014.0,2015.0,0
3675,40220,"Roanoke, VA Metro Area",2006,295993,11/1/14,2014.0,2015.0,0
3676,40220,"Roanoke, VA Metro Area",2007,300345,11/1/14,2014.0,2015.0,0
3677,40220,"Roanoke, VA Metro Area",2008,297029,11/1/14,2014.0,2015.0,0
3678,40220,"Roanoke, VA Metro Area",2009,299521,11/1/14,2014.0,2015.0,0
3679,40220,"Roanoke, VA Metro Area",2010,308893,11/1/14,2014.0,2015.0,0
3680,40220,"Roanoke, VA Metro Area",2011,307464,11/1/14,2014.0,2015.0,0
3681,40220,"Roanoke, VA Metro Area",2012,309408,11/1/14,2014.0,2015.0,0
3682,40220,"Roanoke, VA Metro Area",2013,311607,11/1/14,2014.0,2015.0,0
3683,40220,"Roanoke, VA Metro Area",2014,312837,11/1/14,2014.0,2015.0,0
3684,40220,"Roanoke, VA Metro Area",2015,311901,11/1/14,2014.0,2015.0,1
3685,40220,"Roanoke, VA Metro Area",2016,312576,11/1/14,2014.0,2015.0,1
3686,40220,"Roanoke, VA Metro Area",2017,312688,11/1/14,2014.0,2015.0,1
3687,40340,"Rochester, MN Metro Area",2005,173360,3/1/17,2017.0,2018.0,0
3688,40340,"Rochester, MN Metro Area",2006,179573,3/1/17,2017.0,2018.0,0
3689,40340,"Rochester, MN Metro Area",2007,181082,3/1/17,2017.0,2018.0,0
3690,40340,"Rochester, MN Metro Area",2008,182924,3/1/17,2017.0,2018.0,0
3691,40340,"Rochester, MN Metro Area",2009,185618,3/1/17,2017.0,2018.0,0
3692,40340,"Rochester, MN Metro Area",2010,186302,3/1/17,2017.0,2018.0,0
3693,40340,"Rochester, MN Metro Area",2011,187612,3/1/17,2017.0,2018.0,0
3694,40340,"Rochester, MN Metro Area",2012,188773,3/1/17,2017.0,2018.0,0
3695,40340,"Rochester, MN Metro Area",2013,211853,3/1/17,2017.0,2018.0,0
3696,40340,"Rochester, MN Metro Area",2014,212778,3/1/17,2017.0,2018.0,0
3697,40340,"Rochester, MN Metro Area",2015,213873,3/1/17,2017.0,2018.0,0
3698,40340,"Rochester, MN Metro Area",2016,215884,3/1/17,2017.0,2018.0,0
3699,40340,"Rochester, MN Metro Area",2017,218280,3/1/17,2017.0,2018.0,0
3700,40380,"Rochester, NY Metro Area",2005,996309,6/1/17,2017.0,2018.0,0
3701,40380,"Rochester, NY Metro Area",2006,1035435,6/1/17,2017.0,2018.0,0
3702,40380,"Rochester, NY Metro Area",2007,1030495,6/1/17,2017.0,2018.0,0
3703,40380,"Rochester, NY Metro Area",2008,1034090,6/1/17,2017.0,2018.0,0
3704,40380,"Rochester, NY Metro Area",2009,1035566,6/1/17,2017.0,2018.0,0
3705,40380,"Rochester, NY Metro Area",2010,1054445,6/1/17,2017.0,2018.0,0
3706,40380,"Rochester, NY Metro Area",2011,1055278,6/1/17,2017.0,2018.0,0
3707,40380,"Rochester, NY Metro Area",2012,1056940,6/1/17,2017.0,2018.0,0
3708,40380,"Rochester, NY Metro Area",2013,1083278,6/1/17,2017.0,2018.0,0
3709,40380,"Rochester, NY Metro Area",2014,1083393,6/1/17,2017.0,2018.0,0
3710,40380,"Rochester, NY Metro Area",2015,1081954,6/1/17,2017.0,2018.0,0
3711,40380,"Rochester, NY Metro Area",2016,1078879,6/1/17,2017.0,2018.0,0
3712,40380,"Rochester, NY Metro Area",2017,1077948,6/1/17,2017.0,2018.0,0
3713,40420,"Rockford, IL Metro Area",2005,333729,3/1/15,2015.0,2016.0,0
3714,40420,"Rockford, IL Metro Area",2006,348252,3/1/15,2015.0,2016.0,0
3715,40420,"Rockford, IL Metro Area",2007,352290,3/1/15,2015.0,2016.0,0
3716,40420,"Rockford, IL Metro Area",2008,354394,3/1/15,2015.0,2016.0,0
3717,40420,"Rockford, IL Metro Area",2009,353722,3/1/15,2015.0,2016.0,0
3718,40420,"Rockford, IL Metro Area",2010,349287,3/1/15,2015.0,2016.0,0
3719,40420,"Rockford, IL Metro Area",2011,348360,3/1/15,2015.0,2016.0,0
3720,40420,"Rockford, IL Metro Area",2012,346009,3/1/15,2015.0,2016.0,0
3721,40420,"Rockford, IL Metro Area",2013,344623,3/1/15,2015.0,2016.0,0
3722,40420,"Rockford, IL Metro Area",2014,342411,3/1/15,2015.0,2016.0,0
3723,40420,"Rockford, IL Metro Area",2015,340663,3/1/15,2015.0,2016.0,0
3724,40420,"Rockford, IL Metro Area",2016,339376,3/1/15,2015.0,2016.0,1
3725,40420,"Rockford, IL Metro Area",2017,338291,3/1/15,2015.0,2016.0,1
3726,40580,"Rocky Mount, NC Metro Area",2005,141985,11/1/18,2018.0,2019.0,0
3727,40580,"Rocky Mount, NC Metro Area",2006,146276,11/1/18,2018.0,2019.0,0
3728,40580,"Rocky Mount, NC Metro Area",2007,145596,11/1/18,2018.0,2019.0,0
3729,40580,"Rocky Mount, NC Metro Area",2008,146356,11/1/18,2018.0,2019.0,0
3730,40580,"Rocky Mount, NC Metro Area",2009,146596,11/1/18,2018.0,2019.0,0
3731,40580,"Rocky Mount, NC Metro Area",2010,152477,11/1/18,2018.0,2019.0,0
3732,40580,"Rocky Mount, NC Metro Area",2011,152157,11/1/18,2018.0,2019.0,0
3733,40580,"Rocky Mount, NC Metro Area",2012,151662,11/1/18,2018.0,2019.0,0
3734,40580,"Rocky Mount, NC Metro Area",2013,150667,11/1/18,2018.0,2019.0,0
3735,40580,"Rocky Mount, NC Metro Area",2014,149290,11/1/18,2018.0,2019.0,0
3736,40580,"Rocky Mount, NC Metro Area",2015,148069,11/1/18,2018.0,2019.0,0
3737,40580,"Rocky Mount, NC Metro Area",2016,147323,11/1/18,2018.0,2019.0,0
3738,40580,"Rocky Mount, NC Metro Area",2017,146738,11/1/18,2018.0,2019.0,0
3739,40660,"Rome, GA Metro Area",2005,90124,5/1/18,2018.0,2019.0,0
3740,40660,"Rome, GA Metro Area",2006,95322,5/1/18,2018.0,2019.0,0
3741,40660,"Rome, GA Metro Area",2007,95618,5/1/18,2018.0,2019.0,0
3742,40660,"Rome, GA Metro Area",2008,95980,5/1/18,2018.0,2019.0,0
3743,40660,"Rome, GA Metro Area",2009,96250,5/1/18,2018.0,2019.0,0
3744,40660,"Rome, GA Metro Area",2010,96274,5/1/18,2018.0,2019.0,0
3745,40660,"Rome, GA Metro Area",2011,95989,5/1/18,2018.0,2019.0,0
3746,40660,"Rome, GA Metro Area",2012,96177,5/1/18,2018.0,2019.0,0
3747,40660,"Rome, GA Metro Area",2013,95821,5/1/18,2018.0,2019.0,0
3748,40660,"Rome, GA Metro Area",2014,96063,5/1/18,2018.0,2019.0,0
3749,40660,"Rome, GA Metro Area",2015,96504,5/1/18,2018.0,2019.0,0
3750,40660,"Rome, GA Metro Area",2016,96560,5/1/18,2018.0,2019.0,0
3751,40660,"Rome, GA Metro Area",2017,97613,5/1/18,2018.0,2019.0,0
3752,40900,"Sacramento-Arden-Arcade-Roseville, CA Metro Area",2005,2004476,2/1/13,2013.0,2014.0,0
3753,40900,"Sacramento-Arden-Arcade-Roseville, CA Metro Area",2006,2067117,2/1/13,2013.0,2014.0,0
3754,40900,"Sacramento-Arden-Arcade-Roseville, CA Metro Area",2007,2091120,2/1/13,2013.0,2014.0,0
3755,40900,"Sacramento-Arden-Arcade-Roseville, CA Metro Area",2008,2109832,2/1/13,2013.0,2014.0,0
3756,40900,"Sacramento-Arden-Arcade-Roseville, CA Metro Area",2009,2127355,2/1/13,2013.0,2014.0,0
3757,40900,"Sacramento-Arden-Arcade-Roseville, CA Metro Area",2010,2154391,2/1/13,2013.0,2014.0,0
3758,40900,"Sacramento-Arden-Arcade-Roseville, CA Metro Area",2011,2176235,2/1/13,2013.0,2014.0,0
3759,40900,"Sacramento-Arden-Arcade-Roseville, CA Metro Area",2012,2196482,2/1/13,2013.0,2014.0,0
3760,40900,"Sacramento-Roseville-Arden-Arcade, CA Metro Area",2013,2215770,2/1/13,2013.0,2014.0,0
3761,40900,"Sacramento-Roseville-Arden-Arcade, CA Metro Area",2014,2244397,2/1/13,2013.0,2014.0,1
3762,40900,"Sacramento-Roseville-Arden-Arcade, CA Metro Area",2015,2274194,2/1/13,2013.0,2014.0,1
3763,40900,"Sacramento-Roseville-Arden-Arcade, CA Metro Area",2016,2296418,2/1/13,2013.0,2014.0,1
3764,40900,"Sacramento-Roseville-Arden-Arcade, CA Metro Area",2017,2324884,2/1/13,2013.0,2014.0,1
3765,40980,"Saginaw-Saginaw Township North, MI Metro Area",2005,202037,3/1/17,2017.0,2018.0,0
3766,40980,"Saginaw-Saginaw Township North, MI Metro Area",2006,206300,3/1/17,2017.0,2018.0,0
3767,40980,"Saginaw-Saginaw Township North, MI Metro Area",2007,202268,3/1/17,2017.0,2018.0,0
3768,40980,"Saginaw-Saginaw Township North, MI Metro Area",2008,200745,3/1/17,2017.0,2018.0,0
3769,40980,"Saginaw-Saginaw Township North, MI Metro Area",2009,200050,3/1/17,2017.0,2018.0,0
3770,40980,"Saginaw-Saginaw Township North, MI Metro Area",2010,199911,3/1/17,2017.0,2018.0,0
3771,40980,"Saginaw-Saginaw Township North, MI Metro Area",2011,199088,3/1/17,2017.0,2018.0,0
3772,40980,"Saginaw-Saginaw Township North, MI Metro Area",2012,198353,3/1/17,2017.0,2018.0,0
3773,40980,"Saginaw, MI Metro Area",2013,196542,3/1/17,2017.0,2018.0,0
3774,40980,"Saginaw, MI Metro Area",2014,195012,3/1/17,2017.0,2018.0,0
3775,40980,"Saginaw, MI Metro Area",2015,193307,3/1/17,2017.0,2018.0,0
3776,40980,"Saginaw, MI Metro Area",2016,192326,3/1/17,2017.0,2018.0,0
3777,40980,"Saginaw, MI Metro Area",2017,191934,3/1/17,2017.0,2018.0,0
3778,41060,"St. Cloud, MN Metro Area",2005,172989,3/1/17,2017.0,2018.0,0
3779,41060,"St. Cloud, MN Metro Area",2006,182784,3/1/17,2017.0,2018.0,0
3780,41060,"St. Cloud, MN Metro Area",2007,185555,3/1/17,2017.0,2018.0,0
3781,41060,"St. Cloud, MN Metro Area",2008,186954,3/1/17,2017.0,2018.0,0
3782,41060,"St. Cloud, MN Metro Area",2009,189148,3/1/17,2017.0,2018.0,0
3783,41060,"St. Cloud, MN Metro Area",2010,189284,3/1/17,2017.0,2018.0,0
3784,41060,"St. Cloud, MN Metro Area",2011,190014,3/1/17,2017.0,2018.0,0
3785,41060,"St. Cloud, MN Metro Area",2012,190471,3/1/17,2017.0,2018.0,0
3786,41060,"St. Cloud, MN Metro Area",2013,191306,3/1/17,2017.0,2018.0,0
3787,41060,"St. Cloud, MN Metro Area",2014,192418,3/1/17,2017.0,2018.0,0
3788,41060,"St. Cloud, MN Metro Area",2015,194418,3/1/17,2017.0,2018.0,0
3789,41060,"St. Cloud, MN Metro Area",2016,195644,3/1/17,2017.0,2018.0,0
3790,41060,"St. Cloud, MN Metro Area",2017,197759,3/1/17,2017.0,2018.0,0
3791,41100,"St. George, UT Metro Area",2005,117385,7/1/16,2016.0,2017.0,0
3792,41100,"St. George, UT Metro Area",2006,126312,7/1/16,2016.0,2017.0,0
3793,41100,"St. George, UT Metro Area",2007,133791,7/1/16,2016.0,2017.0,0
3794,41100,"St. George, UT Metro Area",2008,137589,7/1/16,2016.0,2017.0,0
3795,41100,"St. George, UT Metro Area",2009,137473,7/1/16,2016.0,2017.0,0
3796,41100,"St. George, UT Metro Area",2010,138451,7/1/16,2016.0,2017.0,0
3797,41100,"St. George, UT Metro Area",2011,141666,7/1/16,2016.0,2017.0,0
3798,41100,"St. George, UT Metro Area",2012,144809,7/1/16,2016.0,2017.0,0
3799,41100,"St. George, UT Metro Area",2013,147800,7/1/16,2016.0,2017.0,0
3800,41100,"St. George, UT Metro Area",2014,151948,7/1/16,2016.0,2017.0,0
3801,41100,"St. George, UT Metro Area",2015,155602,7/1/16,2016.0,2017.0,0
3802,41100,"St. George, UT Metro Area",2016,160245,7/1/16,2016.0,2017.0,0
3803,41100,"St. George, UT Metro Area",2017,165662,7/1/16,2016.0,2017.0,1
3804,41140,"St. Joseph, MO-KS Metro Area",2005,111755,9/1/17,2017.0,2018.0,0
3805,41140,"St. Joseph, MO-KS Metro Area",2006,124554,9/1/17,2017.0,2018.0,0
3806,41140,"St. Joseph, MO-KS Metro Area",2007,123252,9/1/17,2017.0,2018.0,0
3807,41140,"St. Joseph, MO-KS Metro Area",2008,124754,9/1/17,2017.0,2018.0,0
3808,41140,"St. Joseph, MO-KS Metro Area",2009,123645,9/1/17,2017.0,2018.0,0
3809,41140,"St. Joseph, MO-KS Metro Area",2010,129678,9/1/17,2017.0,2018.0,0
3810,41140,"St. Joseph, MO-KS Metro Area",2011,127482,9/1/17,2017.0,2018.0,0
3811,41140,"St. Joseph, MO-KS Metro Area",2012,128278,9/1/17,2017.0,2018.0,0
3812,41140,"St. Joseph, MO-KS Metro Area",2013,128989,9/1/17,2017.0,2018.0,0
3813,41140,"St. Joseph, MO-KS Metro Area",2014,127671,9/1/17,2017.0,2018.0,0
3814,41140,"St. Joseph, MO-KS Metro Area",2015,127421,9/1/17,2017.0,2018.0,0
3815,41140,"St. Joseph, MO-KS Metro Area",2016,127528,9/1/17,2017.0,2018.0,0
3816,41140,"St. Joseph, MO-KS Metro Area",2017,127092,9/1/17,2017.0,2018.0,0
3817,41180,"St. Louis, MO-IL Metro Area",2005,2725336,11/1/14,2014.0,2015.0,0
3818,41180,"St. Louis, MO-IL Metro Area",2006,2793988,11/1/14,2014.0,2015.0,0
3819,41180,"St. Louis, MO-IL Metro Area",2007,2802282,11/1/14,2014.0,2015.0,0
3820,41180,"St. Louis, MO-IL Metro Area",2008,2813373,11/1/14,2014.0,2015.0,0
3821,41180,"St. Louis, MO-IL Metro Area",2009,2825769,11/1/14,2014.0,2015.0,0
3822,41180,"St. Louis, MO-IL Metro Area",2010,2815168,11/1/14,2014.0,2015.0,0
3823,41180,"St. Louis, MO-IL Metro Area",2011,2813680,11/1/14,2014.0,2015.0,0
3824,41180,"St. Louis, MO-IL Metro Area",2012,2819381,11/1/14,2014.0,2015.0,0
3825,41180,"St. Louis, MO-IL Metro Area",2013,2799609,11/1/14,2014.0,2015.0,0
3826,41180,"St. Louis, MO-IL Metro Area",2014,2805856,11/1/14,2014.0,2015.0,0
3827,41180,"St. Louis, MO-IL Metro Area",2015,2812313,11/1/14,2014.0,2015.0,1
3828,41180,"St. Louis, MO-IL Metro Area",2016,2807954,11/1/14,2014.0,2015.0,1
3829,41180,"St. Louis, MO-IL Metro Area",2017,2807216,11/1/14,2014.0,2015.0,1
3830,41420,"Salem, OR Metro Area",2005,360857,6/1/17,2017.0,2018.0,0
3831,41420,"Salem, OR Metro Area",2006,384600,6/1/17,2017.0,2018.0,0
3832,41420,"Salem, OR Metro Area",2007,386714,6/1/17,2017.0,2018.0,0
3833,41420,"Salem, OR Metro Area",2008,391680,6/1/17,2017.0,2018.0,0
3834,41420,"Salem, OR Metro Area",2009,396103,6/1/17,2017.0,2018.0,0
3835,41420,"Salem, OR Metro Area",2010,391721,6/1/17,2017.0,2018.0,0
3836,41420,"Salem, OR Metro Area",2011,394865,6/1/17,2017.0,2018.0,0
3837,41420,"Salem, OR Metro Area",2012,396338,6/1/17,2017.0,2018.0,0
3838,41420,"Salem, OR Metro Area",2013,400408,6/1/17,2017.0,2018.0,0
3839,41420,"Salem, OR Metro Area",2014,404026,6/1/17,2017.0,2018.0,0
3840,41420,"Salem, OR Metro Area",2015,410091,6/1/17,2017.0,2018.0,0
3841,41420,"Salem, OR Metro Area",2016,418139,6/1/17,2017.0,2018.0,0
3842,41420,"Salem, OR Metro Area",2017,424982,6/1/17,2017.0,2018.0,0
3843,41500,"Salinas, CA Metro Area",2005,389004,8/1/14,2014.0,2015.0,0
3844,41500,"Salinas, CA Metro Area",2006,410206,8/1/14,2014.0,2015.0,0
3845,41500,"Salinas, CA Metro Area",2007,407637,8/1/14,2014.0,2015.0,0
3846,41500,"Salinas, CA Metro Area",2008,408238,8/1/14,2014.0,2015.0,0
3847,41500,"Salinas, CA Metro Area",2009,410370,8/1/14,2014.0,2015.0,0
3848,41500,"Salinas, CA Metro Area",2010,416682,8/1/14,2014.0,2015.0,0
3849,41500,"Salinas, CA Metro Area",2011,421898,8/1/14,2014.0,2015.0,0
3850,41500,"Salinas, CA Metro Area",2012,426762,8/1/14,2014.0,2015.0,0
3851,41500,"Salinas, CA Metro Area",2013,428826,8/1/14,2014.0,2015.0,0
3852,41500,"Salinas, CA Metro Area",2014,431344,8/1/14,2014.0,2015.0,0
3853,41500,"Salinas, CA Metro Area",2015,433898,8/1/14,2014.0,2015.0,1
3854,41500,"Salinas, CA Metro Area",2016,435232,8/1/14,2014.0,2015.0,1
3855,41500,"Salinas, CA Metro Area",2017,437907,8/1/14,2014.0,2015.0,1
3856,41540,"Salisbury, MD Metro Area",2005,107489,5/1/15,2015.0,2016.0,0
3857,41540,"Salisbury, MD Metro Area",2006,117157,5/1/15,2015.0,2016.0,0
3858,41540,"Salisbury, MD Metro Area",2007,118730,5/1/15,2015.0,2016.0,0
3859,41540,"Salisbury, MD Metro Area",2008,121675,5/1/15,2015.0,2016.0,0
3860,41540,"Salisbury, MD Metro Area",2009,120181,5/1/15,2015.0,2016.0,0
3861,41540,"Salisbury, MD Metro Area",2010,125324,5/1/15,2015.0,2016.0,0
3862,41540,"Salisbury, MD Metro Area",2011,125529,5/1/15,2015.0,2016.0,0
3863,41540,"Salisbury, MD Metro Area",2012,126900,5/1/15,2015.0,2016.0,0
3864,41540,"Salisbury, MD-DE Metro Area",2013,385438,5/1/15,2015.0,2016.0,0
3865,41540,"Salisbury, MD-DE Metro Area",2014,389922,5/1/15,2015.0,2016.0,0
3866,41540,"Salisbury, MD-DE Metro Area",2015,395300,5/1/15,2015.0,2016.0,0
3867,41540,"Salisbury, MD-DE Metro Area",2016,400200,5/1/15,2015.0,2016.0,1
3868,41540,"Salisbury, MD-DE Metro Area",2017,405853,5/1/15,2015.0,2016.0,1
3869,41620,"Salt Lake City, UT Metro Area",2005,1017572,5/1/14,2014.0,2015.0,0
3870,41620,"Salt Lake City, UT Metro Area",2006,1067190,5/1/14,2014.0,2015.0,0
3871,41620,"Salt Lake City, UT Metro Area",2007,1095693,5/1/14,2014.0,2015.0,0
3872,41620,"Salt Lake City, UT Metro Area",2008,1112866,5/1/14,2014.0,2015.0,0
3873,41620,"Salt Lake City, UT Metro Area",2009,1130293,5/1/14,2014.0,2015.0,0
3874,41620,"Salt Lake City, UT Metro Area",2010,1128988,5/1/14,2014.0,2015.0,0
3875,41620,"Salt Lake City, UT Metro Area",2011,1145905,5/1/14,2014.0,2015.0,0
3876,41620,"Salt Lake City, UT Metro Area",2012,1161715,5/1/14,2014.0,2015.0,0
3877,41620,"Salt Lake City, UT Metro Area",2013,1140483,5/1/14,2014.0,2015.0,0
3878,41620,"Salt Lake City, UT Metro Area",2014,1153340,5/1/14,2014.0,2015.0,0
3879,41620,"Salt Lake City, UT Metro Area",2015,1170266,5/1/14,2014.0,2015.0,1
3880,41620,"Salt Lake City, UT Metro Area",2016,1186187,5/1/14,2014.0,2015.0,1
3881,41620,"Salt Lake City, UT Metro Area",2017,1203105,5/1/14,2014.0,2015.0,1
3882,41660,"San Angelo, TX Metro Area",2005,100894,8/1/17,2017.0,2018.0,0
3883,41660,"San Angelo, TX Metro Area",2006,105325,8/1/17,2017.0,2018.0,0
3884,41660,"San Angelo, TX Metro Area",2007,107440,8/1/17,2017.0,2018.0,0
3885,41660,"San Angelo, TX Metro Area",2008,109787,8/1/17,2017.0,2018.0,0
3886,41660,"San Angelo, TX Metro Area",2009,110409,8/1/17,2017.0,2018.0,0
3887,41660,"San Angelo, TX Metro Area",2010,112484,8/1/17,2017.0,2018.0,0
3888,41660,"San Angelo, TX Metro Area",2011,113614,8/1/17,2017.0,2018.0,0
3889,41660,"San Angelo, TX Metro Area",2012,114946,8/1/17,2017.0,2018.0,0
3890,41660,"San Angelo, TX Metro Area",2013,116914,8/1/17,2017.0,2018.0,0
3891,41660,"San Angelo, TX Metro Area",2014,118296,8/1/17,2017.0,2018.0,0
3892,41660,"San Angelo, TX Metro Area",2015,120106,8/1/17,2017.0,2018.0,0
3893,41660,"San Angelo, TX Metro Area",2016,120189,8/1/17,2017.0,2018.0,0
3894,41660,"San Angelo, TX Metro Area",2017,119317,8/1/17,2017.0,2018.0,0
3895,41700,"San Antonio, TX Metro Area",2005,1844018,4/1/14,2014.0,2015.0,0
3896,41700,"San Antonio, TX Metro Area",2006,1948437,4/1/14,2014.0,2015.0,0
3897,41700,"San Antonio, TX Metro Area",2007,1997969,4/1/14,2014.0,2015.0,0
3898,41700,"San Antonio, TX Metro Area",2008,2032024,4/1/14,2014.0,2015.0,0
3899,41700,"San Antonio, TX Metro Area",2009,2073092,4/1/14,2014.0,2015.0,0
3900,41700,"San Antonio-New Braunfels, TX Metro Area",2010,2157897,4/1/14,2014.0,2015.0,0
3901,41700,"San Antonio-New Braunfels, TX Metro Area",2011,2196132,4/1/14,2014.0,2015.0,0
3902,41700,"San Antonio-New Braunfels, TX Metro Area",2012,2234003,4/1/14,2014.0,2015.0,0
3903,41700,"San Antonio-New Braunfels, TX Metro Area",2013,2277516,4/1/14,2014.0,2015.0,0
3904,41700,"San Antonio-New Braunfels, TX Metro Area",2014,2326665,4/1/14,2014.0,2015.0,0
3905,41700,"San Antonio-New Braunfels, TX Metro Area",2015,2381828,4/1/14,2014.0,2015.0,1
3906,41700,"San Antonio-New Braunfels, TX Metro Area",2016,2429609,4/1/14,2014.0,2015.0,1
3907,41700,"San Antonio-New Braunfels, TX Metro Area",2017,2473974,4/1/14,2014.0,2015.0,1
3908,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2005,2824259,5/1/12,2012.0,2013.0,0
3909,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2006,2941454,5/1/12,2012.0,2013.0,0
3910,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2007,2974859,5/1/12,2012.0,2013.0,0
3911,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2008,3001072,5/1/12,2012.0,2013.0,0
3912,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2009,3053793,5/1/12,2012.0,2013.0,0
3913,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2010,3105989,5/1/12,2012.0,2013.0,0
3914,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2011,3140069,5/1/12,2012.0,2013.0,0
3915,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2012,3177063,5/1/12,2012.0,2013.0,0
3916,41740,"San Diego-Carlsbad, CA Metro Area",2013,3211252,5/1/12,2012.0,2013.0,1
3917,41740,"San Diego-Carlsbad, CA Metro Area",2014,3263431,5/1/12,2012.0,2013.0,1
3918,41740,"San Diego-Carlsbad, CA Metro Area",2015,3299521,5/1/12,2012.0,2013.0,1
3919,41740,"San Diego-Carlsbad, CA Metro Area",2016,3317749,5/1/12,2012.0,2013.0,1
3920,41740,"San Diego-Carlsbad, CA Metro Area",2017,3337685,5/1/12,2012.0,2013.0,1
3921,41780,"Sandusky, OH Metro Area",2005,76797,5/1/18,2018.0,2019.0,0
3922,41780,"Sandusky, OH Metro Area",2006,78116,5/1/18,2018.0,2019.0,0
3923,41780,"Sandusky, OH Metro Area",2007,77323,5/1/18,2018.0,2019.0,0
3924,41780,"Sandusky, OH Metro Area",2008,77062,5/1/18,2018.0,2019.0,0
