NTD ID,Legacy NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Expense Type,Fares
7R02-70087,7R02-040,Lincoln County Public Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70087,7R02-040,Lincoln County Public Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$1,085"
7R02-70088,7R02-054,Rooks County Transportation Service,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70088,7R02-054,Rooks County Transportation Service,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$4,966"
7R02-70089,7R02-002,City of Bonner Springs,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
7R02-70089,7R02-002,City of Bonner Springs,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$10,058"
7R02-70094,7R02-045,City of Wakeeney Transportation Bus,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70094,7R02-045,City of Wakeeney Transportation Bus,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$7,648"
7R02-70096,7R02-062,Linn County,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70096,7R02-062,Linn County,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$6,539"
7R02-70102,7R02-119,Decatur County Transportation Bus,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70102,7R02-119,Decatur County Transportation Bus,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$2,993"
7R02-70103,7R02-008,Jefferson County Service Organization,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70103,7R02-008,Jefferson County Service Organization,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$13,676"
7R02-70105,7R02-121,City of Smith Center,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70105,7R02-121,City of Smith Center,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$3,606"
7R02-70109,7R02-023,Osage County Council on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70109,7R02-023,Osage County Council on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$3,352"
7R02-70115,7R02-088,Hoisington Commission on Aging/City of Hoisington,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70115,7R02-088,Hoisington Commission on Aging/City of Hoisington,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$1,570"
7R02-70120,7R02-035,Herington Hilltop Community Center,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70120,7R02-035,Herington Hilltop Community Center,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$5,030"
7R02-70122,7R02-019,Pottawatomie County,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70122,7R02-019,Pottawatomie County,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$4,980"
7R02-70123,7R02-087,City of Great Bend/Commission on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70123,7R02-087,City of Great Bend/Commission on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$36,193"
7R02-70132,7R02-011,Doniphan County,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70132,7R02-011,Doniphan County,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$13,151"
7R02-70135,7R02-064,Tri-Valley Developmental Services,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70135,7R02-064,Tri-Valley Developmental Services,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$36,782"
7R02-70137,7R02-094,Sunflower Diversified Services,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70137,7R02-094,Sunflower Diversified Services,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$85,680"
7R02-70139,7R02-097,City of Dodge City,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70139,7R02-097,City of Dodge City,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$17,660"
7R02-70139,7R02-097,City of Dodge City,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0
7R02-70139,7R02-097,City of Dodge City,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$16,631"
7R02-70141,7R02-091,Pratt County RSVP,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70141,7R02-091,Pratt County RSVP,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$9,000"
7R02-70142,7R02-012,Doniphan County Services and Workskills,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70142,7R02-012,Doniphan County Services and Workskills,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$11,320"
7R02-70144,7R02-025,Chase County,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70144,7R02-025,Chase County,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,$965
7R02-70145,7R02-033,"OCCK, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70145,7R02-033,"OCCK, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$72,635"
7R02-70145,7R02-033,"OCCK, Inc.",Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0
7R02-70145,7R02-033,"OCCK, Inc.",Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$148,431"
7R02-70146,7R02-031,Ottawa County Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70146,7R02-031,Ottawa County Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$3,137"
7R02-70158,7R02-073,Elk County,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70158,7R02-073,Elk County,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$11,500"
7R02-70163,7R02-061,"Paola Senior Citizen Center, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70163,7R02-061,"Paola Senior Citizen Center, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$8,018"
7R02-70167,7R02-038,Ellsworth County Council on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70167,7R02-038,Ellsworth County Council on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$1,447"
7R02-70171,7R02-039,City of Wilson,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70171,7R02-039,City of Wilson,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,$708
7R02-70174,7R02-066,Elm Acres Youth and Family Services,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70174,7R02-066,Elm Acres Youth and Family Services,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$5,431"
7R02-70178,7R02-058,City of Paola/Lakemary Center,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70178,7R02-058,City of Paola/Lakemary Center,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$2,842"
7R02-70179,7R02-029,McPherson County Council on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70179,7R02-029,McPherson County Council on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$19,567"
7R02-70180,7R02-085,Reno County Public Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70180,7R02-085,Reno County Public Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$16,165"
7R02-70180,7R02-085,Reno County Public Transportation,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0
7R02-70180,7R02-085,Reno County Public Transportation,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$59,039"
7R02-70184,7R02-060,"Louisburg Area Senior Citizens, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70184,7R02-060,"Louisburg Area Senior Citizens, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$13,711"
7R02-70186,7R02-071,Greenwood County Council on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70186,7R02-071,Greenwood County Council on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$23,235"
7R02-70187,7R02-072,"Twin Rivers Developmental Supports, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70187,7R02-072,"Twin Rivers Developmental Supports, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$23,954"
7R02-70191,7R02-047,City of Phillipsburg,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70191,7R02-047,City of Phillipsburg,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$5,472"
7R02-70196,7R02-030,Republic County Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70196,7R02-030,Republic County Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$3,141"
7R02-70197,7R02-102,Lane County Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70197,7R02-102,Lane County Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,$700
7R02-70199,7R02-051,Logan County Hospital,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70199,7R02-051,Logan County Hospital,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$11,604"
7R02-70201,7R02-007,"Independence, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70201,7R02-007,"Independence, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$10,096"
7R02-70204,7R02-056,Anderson County Council on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
7R02-70204,7R02-056,Anderson County Council on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$4,734"
7R02-70206,7R02-080,Kingman County Council on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70206,7R02-080,Kingman County Council on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$5,939"
7R02-70208,7R02-015,Marshall County Agency on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70208,7R02-015,Marshall County Agency on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$16,658"
7R02-70209,7R02-124,"Four County Mental Health, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70209,7R02-124,"Four County Mental Health, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$32,246"
7R02-70210,7R02-084,Rice County Council on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70210,7R02-084,Rice County Council on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$15,652"
7R02-70213,7R02-009,Nemaha County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70213,7R02-009,Nemaha County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$18,902"
7R02-70215,7R02-049,City of Goodland,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70215,7R02-049,City of Goodland,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$7,141"
7R02-70218,7R02-026,Wabaunsee County General Public Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70218,7R02-026,Wabaunsee County General Public Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$4,839"
7R02-70222,7R02-059,Coffey County Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70222,7R02-059,Coffey County Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$49,485"
7R02-70225,7R02-057,Franklin County Aging Services,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70225,7R02-057,Franklin County Aging Services,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$11,029"
7R02-70226,7R02-065,Class LTD,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70226,7R02-065,Class LTD,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$19,455"
7R02-70227,7R02-125,City of Liberal,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70227,7R02-125,City of Liberal,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$6,504"
7R02-70227,7R02-125,City of Liberal,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0
7R02-70227,7R02-125,City of Liberal,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$10,736"
7R02-70228,7R02-083,Harper County Department on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70228,7R02-083,Harper County Department on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$15,837"
7R02-70231,7R02-003,Leavenworth County Council on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70231,7R02-003,Leavenworth County Council on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$13,315"
7R02-70235,7R02-075,"Cowley County Council on Aging, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70235,7R02-075,"Cowley County Council on Aging, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$11,939"
7R02-70238,7R02-077,Harvey County Department on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70238,7R02-077,Harvey County Department on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$30,748"
7R02-70241,7R02-053,City of Russell,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70241,7R02-053,City of Russell,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$15,329"
7R02-70245,7R02-055,Community Senior Service Center,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70245,7R02-055,Community Senior Service Center,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$10,024"
7R02-70248,7R02-022,Lyon County Area Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70248,7R02-022,Lyon County Area Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$29,015"
7R02-70248,7R02-022,Lyon County Area Transportation,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0
7R02-70248,7R02-022,Lyon County Area Transportation,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$11,606"
7R02-70250,7R02-020,Clay County Task Force,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70250,7R02-020,Clay County Task Force,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$4,889"
7R02-70255,7R02-032,"Solomon Valley Transportation, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70255,7R02-032,"Solomon Valley Transportation, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$13,676"
7R02-70259,7R02-082,Futures Unlimited,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70259,7R02-082,Futures Unlimited,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$31,128"
7R02-70266,7R02-081,City of Kingman,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70266,7R02-081,City of Kingman,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$5,714"
7R02-70267,7R02-120,Project Concern,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70267,7R02-120,Project Concern,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$10,263"
7R02-70268,7R02-052,Gove County Medical Center,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-70268,7R02-052,Gove County Medical Center,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$4,546"
7R02-77076,,Rawlins County ,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-77076,,Rawlins County ,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,$544
7R02-77079,,Northeast Kansas Area Agency on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-77079,,Northeast Kansas Area Agency on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$10,672"
7R02-77082,,Cheyenne County,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-77082,,Cheyenne County,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,$125
7R02-77083,,"Multi Community Diversified Services, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R02-77083,,"Multi Community Diversified Services, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$33,539"
7R03-70063,7R03-007,"Dunklin County Transit Service, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
7R03-70063,7R03-007,"Dunklin County Transit Service, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,$0
7R03-70067,7R03-001,City of Bloomfield,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
7R03-70067,7R03-001,City of Bloomfield,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$2,413"
7R03-70085,7R03-005,City of Mount Vernon,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
7R03-70085,7R03-005,City of Mount Vernon,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$12,694"
7R03-70090,7R03-020,"Stoddard County Transit Services, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
7R03-70090,7R03-020,"Stoddard County Transit Services, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$15,109"
7R03-70091,7R03-029,"Southeast Missouri Transportation, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
7R03-70091,7R03-029,"Southeast Missouri Transportation, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$89,662"
7R03-70099,7R03-008,Licking Bridge Builders Senior Center,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
7R03-70099,7R03-008,Licking Bridge Builders Senior Center,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$6,208"
7R03-70106,7R03-024,"Ray County Transportation, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
7R03-70106,7R03-024,"Ray County Transportation, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$7,677"
7R03-70114,7R03-010,"Ripley County Transit, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
7R03-70114,7R03-010,"Ripley County Transit, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,$0
7R03-70133,7R03-017,"OATS, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
7R03-70133,7R03-017,"OATS, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$331,014"
7R03-70134,7R03-016,City of Nevada,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
7R03-70134,7R03-016,City of Nevada,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$24,968"
7R03-70140,7R03-009,"Mississippi County Transit System, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
7R03-70140,7R03-009,"Mississippi County Transit System, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$26,914"
7R03-70147,7R03-030,City of New Madrid,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
7R03-70147,7R03-030,City of New Madrid,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$8,689"
7R03-70152,7R03-002,City of Carthage,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
7R03-70152,7R03-002,City of Carthage,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$23,007"
7R03-70155,7R03-006,City of West Plains,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
7R03-70155,7R03-006,City of West Plains,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$13,017"
7R03-70162,7R03-027,City of Excelsior Springs,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,
7R03-70162,7R03-027,City of Excelsior Springs,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$14,506"
7R03-70165,7R03-003,City of Houston,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
7R03-70165,7R03-003,City of Houston,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,
7R03-70168,7R03-018,"Scott County Transit System, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
7R03-70168,7R03-018,"Scott County Transit System, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,
7R03-70177,7R03-013,City of El Dorado Springs,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
7R03-70177,7R03-013,City of El Dorado Springs,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$11,442"
7R03-70189,7R03-012,City of Clinton,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
7R03-70189,7R03-012,City of Clinton,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$19,256"
7R03-70211,7R03-004,City of Lamar,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
7R03-70211,7R03-004,City of Lamar,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$18,316"
7R03-70249,7R03-011,"Franklin County Transportation Council, Inc.",Rural Reporter,Rural,MB,DO,Funds Expended on Capital,
7R03-70249,7R03-011,"Franklin County Transportation Council, Inc.",Rural Reporter,Rural,MB,DO,Funds Expended on Operations,$242
7R03-70257,7R03-014,Macon Area Chamber of Commerce,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
7R03-70257,7R03-014,Macon Area Chamber of Commerce,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$6,577"
7R03-70263,7R03-019,"SERVE, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
7R03-70263,7R03-019,"SERVE, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$18,240"
7R04-70058,7R04-054,Sheridan County Public Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70058,7R04-054,Sheridan County Public Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$1,347"
7R04-70069,7R04-012,Schuyler ,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70069,7R04-012,Schuyler ,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$4,204"
7R04-70073,7R04-011,Midland Area Agency ,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70073,7R04-011,Midland Area Agency ,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$11,061"
7R04-70074,7R04-010,City Of Sidney ,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70074,7R04-010,City Of Sidney ,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$18,673"
7R04-70076,7R04-023,Blue River AAA,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70076,7R04-023,Blue River AAA,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$105,097"
7R04-70079,7R04-025,Grant County,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70079,7R04-025,Grant County,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,$628
7R04-70081,7R04-005,Mid-Nebraska Community Action,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70081,7R04-005,Mid-Nebraska Community Action,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$100,946"
7R04-70095,7R04-042,Fullerton Area Senior Center,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70095,7R04-042,Fullerton Area Senior Center,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$19,800"
7R04-70098,7R04-059,Guide Rock,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70098,7R04-059,Guide Rock,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$4,309"
7R04-70100,7R04-029,Hitch & Hay Public Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70100,7R04-029,Hitch & Hay Public Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$11,332"
7R04-70107,7R04-004,Box Butte Co,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70107,7R04-004,Box Butte Co,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$22,259"
7R04-70110,7R04-017,Chappell Senior Center,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70110,7R04-017,Chappell Senior Center,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$11,053"
7R04-70112,7R04-048,Southeast Nebraska Community Action Partnership,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70112,7R04-048,Southeast Nebraska Community Action Partnership,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$7,787"
7R04-70113,7R04-024,Commmunity Memorial Health Center Burwell,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70113,7R04-024,Commmunity Memorial Health Center Burwell,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$7,782"
7R04-70119,7R04-013,City of Broken Bow,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70119,7R04-013,City of Broken Bow,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$1,266"
7R04-70121,7R04-007,Butler County Senior Service Program,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70121,7R04-007,Butler County Senior Service Program,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$15,380"
7R04-70124,7R04-006,Oakland Heights,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70124,7R04-006,Oakland Heights,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$1,430"
7R04-70125,7R04-003,City of Neligh ,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70125,7R04-003,City of Neligh ,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$8,949"
7R04-70126,7R04-044,Perkins County Public Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70126,7R04-044,Perkins County Public Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$6,232"
7R04-70127,7R04-034,Ogallala Transit System,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70127,7R04-034,Ogallala Transit System,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$30,934"
7R04-70128,7R04-009,Chase County,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70128,7R04-009,Chase County,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$11,159"
7R04-70130,7R04-056,Valley County Hospital,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70130,7R04-056,Valley County Hospital,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$12,503"
7R04-70143,7R04-032,Hooker Co,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70143,7R04-032,Hooker Co,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$1,600"
7R04-70148,7R04-050,Saline County Area Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70148,7R04-050,Saline County Area Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$19,447"
7R04-70153,7R04-038,City of North Platte,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70153,7R04-038,City of North Platte,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$108,592"
7R04-70156,7R04-039,Community Concern ,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
