lma_title,Year,record,Total_Labor,Unemployment_Labor,employment_Labor,Unemployment_Rate,Month
"San Antonio-New Braunfels, TX Metropolitan Statistical Area",2013,4012.0,1072779.5833333333,62147.25,1010632.3333333334,5.791666666666667,6.5
"San Antonio-New Braunfels, TX Metropolitan Statistical Area",2014,4012.0,1090237.8333333333,50496.166666666664,1039741.6666666666,4.633333333333334,6.5
"San Antonio-New Braunfels, TX Metropolitan Statistical Area",2015,4012.0,1106833.4166666667,42038.166666666664,1064795.25,3.808333333333334,6.5
"San Antonio-New Braunfels, TX Metropolitan Statistical Area",2016,4012.0,1143085.75,43001.916666666664,1100083.8333333333,3.7583333333333333,6.5
"San Antonio-New Braunfels, TX Metropolitan Statistical Area",2017,4012.0,1169973.8333333333,41272.75,1128701.0833333333,3.533333333333333,6.5
"San Antonio-New Braunfels, TX Metropolitan Statistical Area",2018,4012.0,1189663.6666666667,39330.916666666664,1150332.75,3.3083333333333336,6.5
"San Antonio-New Braunfels, TX Metropolitan Statistical Area",2019,4012.0,1205884.3333333333,40917.0,1164967.3333333333,3.3666666666666667,2.0
"San Francisco-Oakland-Hayward, CA Metropolitan Statistical Area",2002,222.0,2241898.0,138820.9090909091,2103077.090909091,6.1909090909090905,7.0
"San Francisco-Oakland-Hayward, CA Metropolitan Statistical Area",2003,222.0,2189612.4166666665,138495.91666666666,2051116.5,6.316666666666666,6.5
"San Francisco-Oakland-Hayward, CA Metropolitan Statistical Area",2004,222.0,2158531.0,118178.41666666667,2040352.5833333333,5.483333333333333,6.5
"San Francisco-Oakland-Hayward, CA Metropolitan Statistical Area",2005,222.0,2146852.3333333335,103003.83333333333,2043848.5,4.791666666666667,6.5
"San Francisco-Oakland-Hayward, CA Metropolitan Statistical Area",2006,222.0,2154591.25,89831.25,2064760.0,4.175,6.5
"San Francisco-Oakland-Hayward, CA Metropolitan Statistical Area",2007,222.0,2193485.75,96424.33333333333,2097061.4166666667,4.408333333333333,6.5
"San Francisco-Oakland-Hayward, CA Metropolitan Statistical Area",2008,222.0,2241683.4166666665,127996.0,2113687.4166666665,5.708333333333333,6.5
"San Francisco-Oakland-Hayward, CA Metropolitan Statistical Area",2009,222.0,2251293.6666666665,210765.91666666666,2040527.75,9.375,6.5
"San Francisco-Oakland-Hayward, CA Metropolitan Statistical Area",2010,222.0,2320104.3333333335,229651.08333333334,2090453.25,9.9,6.5
"San Francisco-Oakland-Hayward, CA Metropolitan Statistical Area",2011,222.0,2345501.1666666665,213621.5,2131879.6666666665,9.116666666666665,6.5
"San Francisco-Oakland-Hayward, CA Metropolitan Statistical Area",2012,222.0,2392612.5,186773.08333333334,2205839.4166666665,7.808333333333334,6.5
"San Francisco-Oakland-Hayward, CA Metropolitan Statistical Area",2013,222.0,2413566.3333333335,155713.16666666666,2257853.1666666665,6.45,6.5
"San Francisco-Oakland-Hayward, CA Metropolitan Statistical Area",2014,222.0,2442037.1666666665,127282.91666666667,2314754.25,5.216666666666666,6.5
"San Francisco-Oakland-Hayward, CA Metropolitan Statistical Area",2015,222.0,2480204.8333333335,105778.58333333333,2374426.25,4.2749999999999995,6.5
"San Francisco-Oakland-Hayward, CA Metropolitan Statistical Area",2016,222.0,2523736.5,96822.91666666667,2426913.5833333335,3.8416666666666663,6.5
"San Francisco-Oakland-Hayward, CA Metropolitan Statistical Area",2017,222.0,2549996.9166666665,84922.41666666667,2465074.5,3.316666666666667,6.5
"San Francisco-Oakland-Hayward, CA Metropolitan Statistical Area",2018,222.0,2584337.3333333335,70152.91666666667,2514184.4166666665,2.7166666666666663,6.5
"San Francisco-Oakland-Hayward, CA Metropolitan Statistical Area",2019,222.0,2623688.6666666665,77703.0,2545985.6666666665,2.966666666666667,2.0
"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",2002,230.0,147625.0909090909,10571.636363636364,137053.45454545456,7.181818181818183,7.0
"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",2003,230.0,144154.83333333334,11103.083333333334,133051.75,7.716666666666666,6.5
"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",2004,230.0,143470.0,10040.25,133429.75,7.033333333333334,6.5
"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",2005,230.0,142991.5,8962.75,134028.75,6.291666666666667,6.5
"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",2006,230.0,143053.08333333334,8063.083333333333,134990.0,5.650000000000001,6.5
"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",2007,230.0,144713.08333333334,8554.666666666666,136158.41666666666,5.933333333333334,6.5
"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",2008,230.0,146119.16666666666,10777.083333333334,135342.08333333334,7.391666666666667,6.5
"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",2009,230.0,147663.66666666666,16361.666666666666,131302.0,11.091666666666667,6.5
"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",2010,230.0,141716.25,18844.75,122871.5,13.316666666666668,6.5
"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",2011,230.0,141335.25,18469.833333333332,122865.41666666667,13.083333333333334,6.5
"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",2012,230.0,142062.66666666666,16806.083333333332,125256.58333333333,11.841666666666667,6.5
"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",2013,230.0,142067.08333333334,14600.75,127466.33333333333,10.275,6.5
"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",2014,230.0,142308.16666666666,12448.25,129859.91666666667,8.758333333333333,6.5
"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",2015,230.0,143322.91666666666,10727.333333333334,132595.58333333334,7.491666666666666,6.5
"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",2016,230.0,143849.66666666666,9998.833333333334,133850.83333333334,6.958333333333335,6.5
"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",2017,230.0,142923.5,8121.333333333333,134802.16666666666,5.683333333333334,6.5
"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",2018,230.0,142617.83333333334,6984.25,135633.58333333334,4.8999999999999995,6.5
"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",2019,230.0,143209.0,9588.0,133621.0,6.7,2.0
"Santa Fe, NM Metropolitan Statistical Area",2002,3074.0,72179.63636363637,2813.4545454545455,69366.18181818182,3.890909090909091,7.0
"Santa Fe, NM Metropolitan Statistical Area",2003,3074.0,73906.33333333333,3178.6666666666665,70727.66666666667,4.291666666666667,6.5
"Santa Fe, NM Metropolitan Statistical Area",2004,3074.0,75047.58333333333,3189.3333333333335,71858.25,4.258333333333334,6.5
"Santa Fe, NM Metropolitan Statistical Area",2005,3074.0,76704.41666666667,3144.0,73560.41666666667,4.1000000000000005,6.5
"Santa Fe, NM Metropolitan Statistical Area",2006,3074.0,77340.08333333333,2632.25,74707.83333333333,3.391666666666667,6.5
"Santa Fe, NM Metropolitan Statistical Area",2007,3074.0,78018.0,2345.8333333333335,75672.16666666667,3.0,6.5
"Santa Fe, NM Metropolitan Statistical Area",2008,3074.0,78171.41666666667,2934.6666666666665,75236.75,3.75,6.5
"Santa Fe, NM Metropolitan Statistical Area",2009,3074.0,76501.25,5022.0,71479.25,6.558333333333334,6.5
"Santa Fe, NM Metropolitan Statistical Area",2010,3074.0,74288.83333333333,5044.25,69244.58333333333,6.791666666666667,6.5
"Santa Fe, NM Metropolitan Statistical Area",2011,3074.0,73631.41666666667,4584.166666666667,69047.25,6.2250000000000005,6.5
"Santa Fe, NM Metropolitan Statistical Area",2012,3074.0,73658.5,4257.25,69401.25,5.7749999999999995,6.5
"Santa Fe, NM Metropolitan Statistical Area",2013,3074.0,73218.91666666667,4087.5833333333335,69131.33333333333,5.583333333333333,6.5
"Santa Fe, NM Metropolitan Statistical Area",2014,3074.0,73022.08333333333,3974.4166666666665,69047.66666666667,5.441666666666667,6.5
"Santa Fe, NM Metropolitan Statistical Area",2015,3074.0,73358.5,3902.3333333333335,69456.16666666667,5.325,6.5
"Santa Fe, NM Metropolitan Statistical Area",2016,3074.0,73463.83333333333,3850.0,69613.83333333333,5.241666666666667,6.5
"Santa Fe, NM Metropolitan Statistical Area",2017,3074.0,73306.33333333333,3561.5833333333335,69744.75,4.858333333333333,6.5
"Santa Fe, NM Metropolitan Statistical Area",2018,3074.0,73973.58333333333,3064.8333333333335,70908.75,4.150000000000001,6.5
"Santa Fe, NM Metropolitan Statistical Area",2019,3074.0,74325.33333333333,3105.6666666666665,71219.66666666667,4.199999999999999,2.0
"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",2002,231.0,205576.18181818182,10465.545454545454,195110.63636363635,5.081818181818182,7.0
"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",2003,231.0,207876.58333333334,10433.333333333334,197443.25,5.016666666666667,6.5
"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",2004,231.0,210986.33333333334,9948.583333333334,201037.75,4.733333333333333,6.5
"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",2005,231.0,213205.41666666666,9243.583333333334,203961.83333333334,4.3500000000000005,6.5
"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",2006,231.0,210883.91666666666,8518.75,202365.16666666666,4.033333333333333,6.5
"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",2007,231.0,213473.0,9309.666666666666,204163.33333333334,4.366666666666666,6.5
"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",2008,231.0,218081.5,11950.666666666666,206130.83333333334,5.466666666666666,6.5
"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",2009,231.0,219990.58333333334,18118.416666666668,201872.16666666666,8.241666666666667,6.5
"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",2010,231.0,212266.83333333334,20587.0,191679.83333333334,9.708333333333336,6.5
"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",2011,231.0,213004.33333333334,19981.833333333332,193022.5,9.391666666666667,6.5
"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",2012,231.0,216004.16666666666,18085.5,197918.66666666666,8.375,6.5
"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",2013,231.0,217330.58333333334,15650.583333333334,201680.0,7.216666666666666,6.5
"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",2014,231.0,217803.5,13306.166666666666,204497.33333333334,6.125,6.5
"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",2015,231.0,217344.16666666666,11501.333333333334,205842.83333333334,5.291666666666667,6.5
"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",2016,231.0,215420.25,10907.0,204513.25,5.066666666666666,6.5
"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",2017,231.0,215452.5,9728.5,205724.0,4.5249999999999995,6.5
"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",2018,231.0,216697.66666666666,8436.583333333334,208261.08333333334,3.891666666666667,6.5
"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",2019,231.0,219265.0,10887.333333333334,208377.66666666666,4.966666666666667,2.0
"Santa Rosa, CA Metropolitan Statistical Area",2002,232.0,256798.0,12923.0,243875.0,5.045454545454545,7.0
"Santa Rosa, CA Metropolitan Statistical Area",2003,232.0,252911.58333333334,13686.5,239225.08333333334,5.416666666666668,6.5
"Santa Rosa, CA Metropolitan Statistical Area",2004,232.0,253992.16666666666,12530.083333333334,241462.08333333334,4.933333333333334,6.5
"Santa Rosa, CA Metropolitan Statistical Area",2005,232.0,253410.33333333334,11205.166666666666,242205.16666666666,4.433333333333334,6.5
"Santa Rosa, CA Metropolitan Statistical Area",2006,232.0,253989.41666666666,10149.916666666666,243839.5,3.991666666666667,6.5
"Santa Rosa, CA Metropolitan Statistical Area",2007,232.0,257315.16666666666,11172.5,246142.66666666666,4.341666666666666,6.5
"Santa Rosa, CA Metropolitan Statistical Area",2008,232.0,259633.16666666666,14979.083333333334,244654.08333333334,5.766666666666667,6.5
"Santa Rosa, CA Metropolitan Statistical Area",2009,232.0,256523.08333333334,24124.916666666668,232398.16666666666,9.416666666666668,6.5
"Santa Rosa, CA Metropolitan Statistical Area",2010,232.0,244633.83333333334,26533.916666666668,218099.91666666666,10.85,6.5
"Santa Rosa, CA Metropolitan Statistical Area",2011,232.0,246171.0,25212.833333333332,220958.16666666666,10.25,6.5
"Santa Rosa, CA Metropolitan Statistical Area",2012,232.0,246281.16666666666,21819.166666666668,224462.0,8.858333333333334,6.5
"Santa Rosa, CA Metropolitan Statistical Area",2013,232.0,249961.5,17764.583333333332,232196.91666666666,7.1000000000000005,6.5
"Santa Rosa, CA Metropolitan Statistical Area",2014,232.0,256135.0,14358.583333333334,241776.41666666666,5.600000000000001,6.5
"Santa Rosa, CA Metropolitan Statistical Area",2015,232.0,257892.0,11564.5,246327.5,4.491666666666668,6.5
"Santa Rosa, CA Metropolitan Statistical Area",2016,232.0,259412.58333333334,10312.416666666666,249100.16666666666,3.9666666666666672,6.5
"Santa Rosa, CA Metropolitan Statistical Area",2017,232.0,260418.25,8779.5,251638.75,3.375,6.5
"Santa Rosa, CA Metropolitan Statistical Area",2018,232.0,262348.6666666667,7187.333333333333,255161.33333333334,2.7249999999999996,6.5
"Santa Rosa, CA Metropolitan Statistical Area",2019,232.0,261425.0,8436.333333333334,252988.66666666666,3.233333333333333,2.0
"Savannah, GA Metropolitan Statistical Area",2002,670.0,148882.81818181818,6233.727272727273,142649.0909090909,4.181818181818182,7.0
"Savannah, GA Metropolitan Statistical Area",2003,670.0,151390.75,6337.166666666667,145053.58333333334,4.175,6.5
"Savannah, GA Metropolitan Statistical Area",2004,670.0,159489.5,6568.75,152920.75,4.108333333333333,6.5
"Savannah, GA Metropolitan Statistical Area",2005,670.0,165456.5,7344.5,158112.0,4.425,6.5
"Savannah, GA Metropolitan Statistical Area",2006,670.0,171138.66666666666,6707.416666666667,164431.25,3.9250000000000003,6.5
"Savannah, GA Metropolitan Statistical Area",2007,670.0,178804.5,6796.5,172008.0,3.8000000000000003,6.5
"Savannah, GA Metropolitan Statistical Area",2008,670.0,180785.66666666666,9844.25,170941.41666666666,5.466666666666666,6.5
"Savannah, GA Metropolitan Statistical Area",2009,670.0,176755.0,15024.5,161730.5,8.491666666666667,6.5
"Savannah, GA Metropolitan Statistical Area",2010,670.0,167554.66666666666,16397.75,151156.91666666666,9.783333333333333,6.5
"Savannah, GA Metropolitan Statistical Area",2011,670.0,169998.66666666666,16754.666666666668,153244.0,9.866666666666665,6.5
"Savannah, GA Metropolitan Statistical Area",2012,670.0,173094.83333333334,15613.833333333334,157481.0,9.016666666666666,6.5
"Savannah, GA Metropolitan Statistical Area",2013,670.0,172952.83333333334,13881.166666666666,159071.66666666666,8.025,6.5
"Savannah, GA Metropolitan Statistical Area",2014,670.0,173017.66666666666,12177.333333333334,160840.33333333334,7.041666666666665,6.5
"Savannah, GA Metropolitan Statistical Area",2015,670.0,176092.0,9997.75,166094.25,5.675,6.5
"Savannah, GA Metropolitan Statistical Area",2016,670.0,181424.41666666666,9293.333333333334,172131.08333333334,5.133333333333333,6.5
"Savannah, GA Metropolitan Statistical Area",2017,670.0,185923.25,8092.916666666667,177830.33333333334,4.35,6.5
"Savannah, GA Metropolitan Statistical Area",2018,670.0,188763.58333333334,6848.833333333333,181914.75,3.625,6.5
"Savannah, GA Metropolitan Statistical Area",2019,670.0,188154.33333333334,7116.666666666667,181037.66666666666,3.766666666666667,2.0
"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",2002,4503.0,1659875.2727272727,111749.0,1548126.2727272727,6.7272727272727275,7.0
"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",2003,4503.0,1671200.1666666667,112798.41666666667,1558401.75,6.750000000000001,6.5
"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",2004,4503.0,1691423.6666666667,94097.16666666667,1597326.5,5.566666666666667,6.5
"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",2005,4503.0,1727043.3333333333,83494.66666666667,1643548.6666666667,4.841666666666667,6.5
"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",2006,4503.0,1775347.4166666667,74307.91666666667,1701039.5,4.166666666666667,6.5
"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",2007,4503.0,1817882.1666666667,67431.25,1750450.9166666667,3.716666666666667,6.5
"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",2008,4503.0,1858201.6666666667,83276.16666666667,1774925.5,4.491666666666667,6.5
"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",2009,4503.0,1893622.75,164387.0,1729235.75,8.683333333333334,6.5
"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",2010,4503.0,1888260.5833333333,182291.41666666666,1705969.1666666667,9.649999999999999,6.5
"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",2011,4503.0,1879855.6666666667,163288.75,1716566.9166666667,8.7,6.5
"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",2012,4503.0,1895302.25,135796.16666666666,1759506.0833333333,7.158333333333335,6.5
"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",2013,4503.0,1910376.3333333333,112268.83333333333,1798107.5,5.883333333333333,6.5
"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",2014,4503.0,1943315.5833333333,101987.75,1841327.8333333333,5.258333333333334,6.5
"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",2015,4503.0,1978479.6666666667,94674.58333333333,1883805.0833333333,4.775000000000001,6.5
"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",2016,4503.0,2030759.1666666667,89920.5,1940838.6666666667,4.425,6.5
"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",2017,4503.0,2071924.4166666667,84046.08333333333,1987878.3333333333,4.05,6.5
"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",2018,4503.0,2113293.8333333335,81595.0,2031698.8333333333,3.8666666666666667,6.5
"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",2019,4503.0,2160720.3333333335,89371.33333333333,2071349.0,4.133333333333334,2.0
"Sebastian-Vero Beach, FL Metropolitan Statistical Area",2002,533.0,54105.818181818184,4060.7272727272725,50045.09090909091,7.5,7.0
"Sebastian-Vero Beach, FL Metropolitan Statistical Area",2003,533.0,56163.166666666664,3921.25,52241.916666666664,6.966666666666668,6.5
"Sebastian-Vero Beach, FL Metropolitan Statistical Area",2004,533.0,56200.166666666664,3935.75,52264.416666666664,7.0,6.5
"Sebastian-Vero Beach, FL Metropolitan Statistical Area",2005,533.0,59483.5,2845.5833333333335,56637.916666666664,4.791666666666667,6.5
"Sebastian-Vero Beach, FL Metropolitan Statistical Area",2006,533.0,61702.666666666664,2540.0,59162.666666666664,4.108333333333333,6.5
"Sebastian-Vero Beach, FL Metropolitan Statistical Area",2007,533.0,62723.0,3567.5833333333335,59155.416666666664,5.691666666666666,6.5
"Sebastian-Vero Beach, FL Metropolitan Statistical Area",2008,533.0,62939.916666666664,5192.25,57747.666666666664,8.241666666666665,6.5
"Sebastian-Vero Beach, FL Metropolitan Statistical Area",2009,533.0,62298.666666666664,8037.666666666667,54261.0,12.908333333333333,6.5
"Sebastian-Vero Beach, FL Metropolitan Statistical Area",2010,533.0,61383.0,8535.5,52847.5,13.908333333333333,6.5
"Sebastian-Vero Beach, FL Metropolitan Statistical Area",2011,533.0,61939.666666666664,7842.583333333333,54097.083333333336,12.658333333333333,6.5
"Sebastian-Vero Beach, FL Metropolitan Statistical Area",2012,533.0,62012.083333333336,6795.083333333333,55217.0,10.958333333333334,6.5
"Sebastian-Vero Beach, FL Metropolitan Statistical Area",2013,533.0,61498.166666666664,5930.666666666667,55567.5,9.641666666666666,6.5
"Sebastian-Vero Beach, FL Metropolitan Statistical Area",2014,533.0,61695.583333333336,4877.0,56818.583333333336,7.908333333333334,6.5
"Sebastian-Vero Beach, FL Metropolitan Statistical Area",2015,533.0,61131.583333333336,4200.333333333333,56931.25,6.875000000000001,6.5
"Sebastian-Vero Beach, FL Metropolitan Statistical Area",2016,533.0,62131.166666666664,3736.25,58394.916666666664,6.0,6.5
"Sebastian-Vero Beach, FL Metropolitan Statistical Area",2017,533.0,64134.083333333336,3223.25,60910.833333333336,5.025,6.5
"Sebastian-Vero Beach, FL Metropolitan Statistical Area",2018,533.0,65103.333333333336,2785.8333333333335,62317.5,4.283333333333333,6.5
"Sebastian-Vero Beach, FL Metropolitan Statistical Area",2019,533.0,66464.0,2675.3333333333335,63788.666666666664,4.0,2.0
"Sheboygan, WI Metropolitan Statistical Area",2002,4630.0,64308.454545454544,3100.6363636363635,61207.818181818184,4.818181818181819,7.0
"Sheboygan, WI Metropolitan Statistical Area",2003,4630.0,64458.25,3302.9166666666665,61155.333333333336,5.124999999999999,6.5
"Sheboygan, WI Metropolitan Statistical Area",2004,4630.0,64083.0,2861.75,61221.25,4.466666666666667,6.5
"Sheboygan, WI Metropolitan Statistical Area",2005,4630.0,64549.416666666664,2556.6666666666665,61992.75,3.966666666666667,6.5
"Sheboygan, WI Metropolitan Statistical Area",2006,4630.0,65296.166666666664,2588.75,62707.416666666664,3.966666666666667,6.5
"Sheboygan, WI Metropolitan Statistical Area",2007,4630.0,66076.08333333333,2789.4166666666665,63286.666666666664,4.216666666666667,6.5
"Sheboygan, WI Metropolitan Statistical Area",2008,4630.0,65687.66666666667,2954.9166666666665,62732.75,4.491666666666666,6.5
"Sheboygan, WI Metropolitan Statistical Area",2009,4630.0,64929.416666666664,5954.5,58974.916666666664,9.175,6.5
"Sheboygan, WI Metropolitan Statistical Area",2010,4630.0,62238.333333333336,5782.0,56456.333333333336,9.283333333333333,6.5
"Sheboygan, WI Metropolitan Statistical Area",2011,4630.0,61053.916666666664,4992.833333333333,56061.083333333336,8.166666666666666,6.5
"Sheboygan, WI Metropolitan Statistical Area",2012,4630.0,60308.0,4131.333333333333,56176.666666666664,6.858333333333334,6.5
"Sheboygan, WI Metropolitan Statistical Area",2013,4630.0,60766.333333333336,3696.5,57069.833333333336,6.091666666666666,6.5
"Sheboygan, WI Metropolitan Statistical Area",2014,4630.0,61210.0,2779.6666666666665,58430.333333333336,4.55,6.5
"Sheboygan, WI Metropolitan Statistical Area",2015,4630.0,61251.916666666664,2310.3333333333335,58941.583333333336,3.766666666666666,6.5
"Sheboygan, WI Metropolitan Statistical Area",2016,4630.0,61857.333333333336,2096.9166666666665,59760.416666666664,3.4,6.5
"Sheboygan, WI Metropolitan Statistical Area",2017,4630.0,62719.75,1733.4166666666667,60986.333333333336,2.75,6.5
"Sheboygan, WI Metropolitan Statistical Area",2018,4630.0,62902.666666666664,1570.75,61331.916666666664,2.5000000000000004,6.5
"Sheboygan, WI Metropolitan Statistical Area",2019,4630.0,62314.666666666664,1614.0,60700.666666666664,2.6,2.0
"Shreveport-Bossier City, LA Metropolitan Statistical Area",2002,1331.0,186682.54545454544,12580.727272727272,174101.81818181818,6.736363636363635,7.0
"Shreveport-Bossier City, LA Metropolitan Statistical Area",2003,1331.0,187688.08333333334,13445.75,174242.33333333334,7.158333333333334,6.5
"Shreveport-Bossier City, LA Metropolitan Statistical Area",2004,1331.0,192157.08333333334,11887.0,180270.08333333334,6.183333333333333,6.5
"Shreveport-Bossier City, LA Metropolitan Statistical Area",2005,1331.0,199913.58333333334,12035.916666666666,187877.66666666666,6.0,6.5
"Shreveport-Bossier City, LA Metropolitan Statistical Area",2006,1331.0,201015.83333333334,8779.75,192236.08333333334,4.366666666666666,6.5
"Shreveport-Bossier City, LA Metropolitan Statistical Area",2007,1331.0,202819.5,10022.916666666666,192796.58333333334,4.941666666666666,6.5
"Shreveport-Bossier City, LA Metropolitan Statistical Area",2008,1331.0,208026.58333333334,11477.5,196549.08333333334,5.508333333333333,6.5
"Shreveport-Bossier City, LA Metropolitan Statistical Area",2009,1331.0,203931.58333333334,15071.0,188860.58333333334,7.383333333333333,6.5
"Shreveport-Bossier City, LA Metropolitan Statistical Area",2010,1331.0,201598.58333333334,15687.333333333334,185911.25,7.7749999999999995,6.5
"Shreveport-Bossier City, LA Metropolitan Statistical Area",2011,1331.0,200307.25,15142.833333333334,185164.41666666666,7.558333333333334,6.5
"Shreveport-Bossier City, LA Metropolitan Statistical Area",2012,1331.0,198122.16666666666,14605.833333333334,183516.33333333334,7.374999999999999,6.5
"Shreveport-Bossier City, LA Metropolitan Statistical Area",2013,1331.0,194510.5,14648.416666666666,179862.08333333334,7.525000000000001,6.5
"Shreveport-Bossier City, LA Metropolitan Statistical Area",2014,1331.0,196094.33333333334,13871.0,182223.33333333334,7.0583333333333345,6.5
"Shreveport-Bossier City, LA Metropolitan Statistical Area",2015,1331.0,195108.5,13422.666666666666,181685.83333333334,6.883333333333334,6.5
"Shreveport-Bossier City, LA Metropolitan Statistical Area",2016,1331.0,190701.58333333334,12210.833333333334,178490.75,6.416666666666667,6.5
"Shreveport-Bossier City, LA Metropolitan Statistical Area",2017,1331.0,187893.5,10284.75,177608.75,5.466666666666668,6.5
"Shreveport-Bossier City, LA Metropolitan Statistical Area",2018,1331.0,187819.75,9729.916666666666,178089.83333333334,5.175,6.5
"Shreveport-Bossier City, LA Metropolitan Statistical Area",2019,1331.0,184422.0,8753.666666666666,175668.33333333334,4.733333333333333,2.0
"Sioux Falls, SD Metropolitan Statistical Area",2002,3702.0,115145.09090909091,3002.909090909091,112142.18181818182,2.609090909090909,7.0
"Sioux Falls, SD Metropolitan Statistical Area",2003,3702.0,116511.16666666667,3554.0,112957.16666666667,3.0499999999999994,6.5
"Sioux Falls, SD Metropolitan Statistical Area",2004,3702.0,118866.33333333333,4062.0,114804.33333333333,3.4249999999999994,6.5
"Sioux Falls, SD Metropolitan Statistical Area",2005,3702.0,120563.83333333333,4081.1666666666665,116482.66666666667,3.383333333333333,6.5
"Sioux Falls, SD Metropolitan Statistical Area",2006,3702.0,123080.5,3357.3333333333335,119723.16666666667,2.7500000000000004,6.5
"Sioux Falls, SD Metropolitan Statistical Area",2007,3702.0,127713.58333333333,3170.8333333333335,124542.75,2.4916666666666667,6.5
"Sioux Falls, SD Metropolitan Statistical Area",2008,3702.0,130079.0,3651.0,126428.0,2.8000000000000003,6.5
"Sioux Falls, SD Metropolitan Statistical Area",2009,3702.0,129543.08333333333,6387.583333333333,123155.5,4.925000000000001,6.5
"Sioux Falls, SD Metropolitan Statistical Area",2010,3702.0,133584.75,6347.166666666667,127237.58333333333,4.749999999999999,6.5
"Sioux Falls, SD Metropolitan Statistical Area",2011,3702.0,134280.33333333334,5767.5,128512.83333333333,4.291666666666666,6.5
"Sioux Falls, SD Metropolitan Statistical Area",2012,3702.0,136615.25,5185.25,131430.0,3.7833333333333328,6.5
"Sioux Falls, SD Metropolitan Statistical Area",2013,3702.0,138816.83333333334,4409.0,134407.83333333334,3.1750000000000003,6.5
"Sioux Falls, SD Metropolitan Statistical Area",2014,3702.0,141705.08333333334,4084.4166666666665,137620.66666666666,2.883333333333333,6.5
"Sioux Falls, SD Metropolitan Statistical Area",2015,3702.0,144405.16666666666,3749.25,140655.91666666666,2.591666666666667,6.5
"Sioux Falls, SD Metropolitan Statistical Area",2016,3702.0,146943.25,3640.5833333333335,143302.66666666666,2.4666666666666663,6.5
"Sioux Falls, SD Metropolitan Statistical Area",2017,3702.0,149979.91666666666,4015.25,145964.66666666666,2.6916666666666664,6.5
"Sioux Falls, SD Metropolitan Statistical Area",2018,3702.0,152130.25,3862.9166666666665,148267.33333333334,2.55,6.5
"Sioux Falls, SD Metropolitan Statistical Area",2019,3702.0,155217.66666666666,4336.0,150881.66666666666,2.766666666666667,2.0
"Spokane-Spokane Valley, WA Metropolitan Statistical Area",2002,4507.0,232862.27272727274,18163.363636363636,214698.9090909091,7.799999999999998,7.0
