,Year,Total_Labor_MSA,Unemployment_Labor_MSA,Employment_Labor_MSA,Unemployment_Rate_MSA,Geography
2476,2012,216004.16666666663,18085.5,197918.66666666663,8.375,"Santa Maria-Santa Barbara, CA  Metro Area"
2477,2013,217330.5833333333,15650.583333333336,201680.0,7.216666666666666,"Santa Maria-Santa Barbara, CA  Metro Area"
2478,2014,217803.5,13306.166666666664,204497.3333333333,6.125,"Santa Maria-Santa Barbara, CA  Metro Area"
2479,2015,217344.16666666663,11501.333333333336,205842.8333333333,5.291666666666667,"Santa Maria-Santa Barbara, CA  Metro Area"
2480,2016,215420.25,10907.0,204513.25,5.066666666666666,"Santa Maria-Santa Barbara, CA  Metro Area"
2481,2017,215452.5,9728.5,205724.0,4.525,"Santa Maria-Santa Barbara, CA  Metro Area"
2482,2018,216697.66666666663,8436.583333333334,208261.0833333333,3.891666666666667,"Santa Maria-Santa Barbara, CA  Metro Area"
2483,2019,219265.0,10887.333333333334,208377.66666666663,4.966666666666667,"Santa Maria-Santa Barbara, CA  Metro Area"
2484,2002,256798.0,12923.0,243875.0,5.045454545454545,"Santa Rosa, CA  Metro Area"
2485,2003,252911.58333333328,13686.5,239225.08333333328,5.416666666666668,"Santa Rosa, CA  Metro Area"
2486,2004,253992.16666666663,12530.083333333336,241462.08333333328,4.933333333333334,"Santa Rosa, CA  Metro Area"
2487,2005,253410.33333333328,11205.166666666664,242205.16666666663,4.433333333333334,"Santa Rosa, CA  Metro Area"
2488,2006,253989.41666666663,10149.916666666666,243839.5,3.9916666666666667,"Santa Rosa, CA  Metro Area"
2489,2007,257315.16666666663,11172.5,246142.66666666663,4.341666666666666,"Santa Rosa, CA  Metro Area"
2490,2008,259633.16666666663,14979.083333333336,244654.08333333328,5.7666666666666675,"Santa Rosa, CA  Metro Area"
2491,2009,256523.08333333328,24124.91666666667,232398.16666666663,9.416666666666668,"Santa Rosa, CA  Metro Area"
2492,2010,244633.83333333328,26533.91666666667,218099.91666666663,10.85,"Santa Rosa, CA  Metro Area"
2493,2011,246171.0,25212.83333333333,220958.16666666663,10.25,"Santa Rosa, CA  Metro Area"
2494,2012,246281.16666666663,21819.166666666668,224462.0,8.858333333333334,"Santa Rosa, CA  Metro Area"
2495,2013,249961.5,17764.583333333332,232196.91666666663,7.1000000000000005,"Santa Rosa, CA  Metro Area"
2496,2014,256135.0,14358.583333333336,241776.41666666663,5.600000000000001,"Santa Rosa, CA  Metro Area"
2497,2015,257892.0,11564.5,246327.5,4.491666666666668,"Santa Rosa, CA  Metro Area"
2498,2016,259412.58333333328,10312.416666666666,249100.16666666663,3.9666666666666672,"Santa Rosa, CA  Metro Area"
2499,2017,260418.25,8779.5,251638.75,3.375,"Santa Rosa, CA  Metro Area"
2500,2018,262348.66666666674,7187.333333333332,255161.33333333328,2.725,"Santa Rosa, CA  Metro Area"
2501,2019,261425.0,8436.333333333334,252988.66666666663,3.233333333333333,"Santa Rosa, CA  Metro Area"
2502,2002,148882.81818181818,6233.727272727273,142649.0909090909,4.181818181818182,"Savannah, GA  Metro Area"
2503,2003,151390.75,6337.166666666668,145053.58333333337,4.175,"Savannah, GA  Metro Area"
2504,2004,159489.5,6568.75,152920.75,4.108333333333333,"Savannah, GA  Metro Area"
2505,2005,165456.5,7344.5,158112.0,4.425,"Savannah, GA  Metro Area"
2506,2006,171138.66666666663,6707.416666666668,164431.25,3.925,"Savannah, GA  Metro Area"
2507,2007,178804.5,6796.5,172008.0,3.8,"Savannah, GA  Metro Area"
2508,2008,180785.66666666663,9844.25,170941.41666666663,5.466666666666666,"Savannah, GA  Metro Area"
2509,2009,176755.0,15024.5,161730.5,8.491666666666667,"Savannah, GA  Metro Area"
2510,2010,167554.66666666663,16397.75,151156.91666666663,9.783333333333333,"Savannah, GA  Metro Area"
2511,2011,169998.66666666663,16754.666666666668,153244.0,9.866666666666664,"Savannah, GA  Metro Area"
2512,2012,173094.83333333337,15613.833333333336,157481.0,9.016666666666666,"Savannah, GA  Metro Area"
2513,2013,172952.83333333337,13881.166666666664,159071.66666666663,8.025,"Savannah, GA  Metro Area"
2514,2014,173017.66666666663,12177.333333333336,160840.33333333337,7.041666666666665,"Savannah, GA  Metro Area"
2515,2015,176092.0,9997.75,166094.25,5.675,"Savannah, GA  Metro Area"
2516,2016,181424.41666666663,9293.333333333334,172131.08333333337,5.133333333333333,"Savannah, GA  Metro Area"
2517,2017,185923.25,8092.916666666668,177830.33333333337,4.35,"Savannah, GA  Metro Area"
2518,2018,188763.5833333333,6848.833333333332,181914.75,3.625,"Savannah, GA  Metro Area"
2519,2019,188154.3333333333,7116.666666666668,181037.66666666663,3.766666666666667,"Savannah, GA  Metro Area"
2520,2002,1659875.2727272727,111749.0,1548126.2727272727,6.727272727272728,"Seattle-Tacoma-Bellevue, WA  Metro Area"
2521,2003,1671200.166666667,112798.41666666669,1558401.75,6.750000000000001,"Seattle-Tacoma-Bellevue, WA  Metro Area"
2522,2004,1691423.666666667,94097.16666666669,1597326.5,5.566666666666667,"Seattle-Tacoma-Bellevue, WA  Metro Area"
2523,2005,1727043.333333333,83494.66666666669,1643548.666666667,4.841666666666667,"Seattle-Tacoma-Bellevue, WA  Metro Area"
2524,2006,1775347.416666667,74307.91666666669,1701039.5,4.166666666666667,"Seattle-Tacoma-Bellevue, WA  Metro Area"
2525,2007,1817882.166666667,67431.25,1750450.916666667,3.716666666666667,"Seattle-Tacoma-Bellevue, WA  Metro Area"
2526,2008,1858201.666666667,83276.16666666669,1774925.5,4.491666666666667,"Seattle-Tacoma-Bellevue, WA  Metro Area"
2527,2009,1893622.75,164387.0,1729235.75,8.683333333333334,"Seattle-Tacoma-Bellevue, WA  Metro Area"
2528,2010,1888260.583333333,182291.41666666663,1705969.166666667,9.65,"Seattle-Tacoma-Bellevue, WA  Metro Area"
2529,2011,1879855.666666667,163288.75,1716566.916666667,8.7,"Seattle-Tacoma-Bellevue, WA  Metro Area"
2530,2012,1895302.25,135796.16666666663,1759506.083333333,7.158333333333335,"Seattle-Tacoma-Bellevue, WA  Metro Area"
2531,2013,1910376.333333333,112268.83333333331,1798107.5,5.883333333333333,"Seattle-Tacoma-Bellevue, WA  Metro Area"
2532,2014,1943315.583333333,101987.75,1841327.833333333,5.258333333333334,"Seattle-Tacoma-Bellevue, WA  Metro Area"
2533,2015,1978479.666666667,94674.58333333331,1883805.083333333,4.775000000000001,"Seattle-Tacoma-Bellevue, WA  Metro Area"
2534,2016,2030759.166666667,89920.5,1940838.666666667,4.425,"Seattle-Tacoma-Bellevue, WA  Metro Area"
2535,2017,2071924.416666667,84046.08333333331,1987878.333333333,4.05,"Seattle-Tacoma-Bellevue, WA  Metro Area"
2536,2018,2113293.833333333,81595.0,2031698.833333333,3.8666666666666663,"Seattle-Tacoma-Bellevue, WA  Metro Area"
2537,2019,2160720.333333333,89371.33333333331,2071349.0,4.133333333333334,"Seattle-Tacoma-Bellevue, WA  Metro Area"
2538,2002,54105.81818181818,4060.727272727273,50045.09090909091,7.5,"Sebastian-Vero Beach, FL  Metro Area"
2539,2003,56163.16666666666,3921.25,52241.91666666666,6.966666666666668,"Sebastian-Vero Beach, FL  Metro Area"
2540,2004,56200.16666666666,3935.75,52264.41666666666,7.0,"Sebastian-Vero Beach, FL  Metro Area"
2541,2005,59483.5,2845.583333333333,56637.91666666666,4.791666666666667,"Sebastian-Vero Beach, FL  Metro Area"
2542,2006,61702.66666666666,2540.0,59162.66666666666,4.108333333333333,"Sebastian-Vero Beach, FL  Metro Area"
2543,2007,62723.0,3567.583333333333,59155.41666666666,5.691666666666666,"Sebastian-Vero Beach, FL  Metro Area"
2544,2008,62939.91666666666,5192.25,57747.66666666666,8.241666666666665,"Sebastian-Vero Beach, FL  Metro Area"
2545,2009,62298.66666666666,8037.666666666668,54261.0,12.908333333333333,"Sebastian-Vero Beach, FL  Metro Area"
2546,2010,61383.0,8535.5,52847.5,13.908333333333333,"Sebastian-Vero Beach, FL  Metro Area"
2547,2011,61939.66666666666,7842.583333333332,54097.08333333334,12.658333333333333,"Sebastian-Vero Beach, FL  Metro Area"
2548,2012,62012.08333333334,6795.083333333332,55217.0,10.958333333333336,"Sebastian-Vero Beach, FL  Metro Area"
2549,2013,61498.16666666666,5930.666666666668,55567.5,9.641666666666666,"Sebastian-Vero Beach, FL  Metro Area"
2550,2014,61695.58333333334,4877.0,56818.58333333334,7.908333333333334,"Sebastian-Vero Beach, FL  Metro Area"
2551,2015,61131.58333333334,4200.333333333333,56931.25,6.875000000000001,"Sebastian-Vero Beach, FL  Metro Area"
2552,2016,62131.16666666666,3736.25,58394.91666666666,6.0,"Sebastian-Vero Beach, FL  Metro Area"
2553,2017,64134.08333333334,3223.25,60910.83333333334,5.025,"Sebastian-Vero Beach, FL  Metro Area"
2554,2018,65103.33333333334,2785.833333333333,62317.5,4.283333333333333,"Sebastian-Vero Beach, FL  Metro Area"
2555,2019,66464.0,2675.333333333333,63788.66666666666,4.0,"Sebastian-Vero Beach, FL  Metro Area"
2556,2002,64308.454545454544,3100.6363636363635,61207.81818181818,4.818181818181818,"Sheboygan, WI  Metro Area"
2557,2003,64458.25,3302.916666666666,61155.33333333334,5.124999999999999,"Sheboygan, WI  Metro Area"
2558,2004,64083.0,2861.75,61221.25,4.466666666666667,"Sheboygan, WI  Metro Area"
2559,2005,64549.41666666666,2556.6666666666665,61992.75,3.966666666666667,"Sheboygan, WI  Metro Area"
2560,2006,65296.16666666666,2588.75,62707.41666666666,3.966666666666667,"Sheboygan, WI  Metro Area"
2561,2007,66076.08333333331,2789.416666666666,63286.66666666666,4.216666666666667,"Sheboygan, WI  Metro Area"
2562,2008,65687.66666666669,2954.916666666666,62732.75,4.491666666666666,"Sheboygan, WI  Metro Area"
2563,2009,64929.41666666666,5954.5,58974.91666666666,9.175,"Sheboygan, WI  Metro Area"
2564,2010,62238.33333333334,5782.0,56456.33333333334,9.283333333333333,"Sheboygan, WI  Metro Area"
2565,2011,61053.91666666666,4992.833333333333,56061.08333333334,8.166666666666666,"Sheboygan, WI  Metro Area"
2566,2012,60308.0,4131.333333333333,56176.66666666666,6.858333333333333,"Sheboygan, WI  Metro Area"
2567,2013,60766.33333333334,3696.5,57069.83333333334,6.091666666666666,"Sheboygan, WI  Metro Area"
2568,2014,61210.0,2779.666666666666,58430.33333333334,4.55,"Sheboygan, WI  Metro Area"
2569,2015,61251.91666666666,2310.333333333333,58941.58333333334,3.766666666666666,"Sheboygan, WI  Metro Area"
2570,2016,61857.33333333334,2096.9166666666665,59760.41666666666,3.4,"Sheboygan, WI  Metro Area"
2571,2017,62719.75,1733.416666666667,60986.33333333334,2.75,"Sheboygan, WI  Metro Area"
2572,2018,62902.66666666666,1570.75,61331.91666666666,2.5000000000000004,"Sheboygan, WI  Metro Area"
2573,2019,62314.66666666666,1614.0,60700.66666666666,2.6,"Sheboygan, WI  Metro Area"
2574,2002,186682.54545454547,12580.727272727272,174101.81818181818,6.736363636363635,"Shreveport-Bossier City, LA  Metro Area"
2575,2003,187688.0833333333,13445.75,174242.33333333337,7.158333333333334,"Shreveport-Bossier City, LA  Metro Area"
2576,2004,192157.0833333333,11887.0,180270.0833333333,6.183333333333333,"Shreveport-Bossier City, LA  Metro Area"
2577,2005,199913.5833333333,12035.916666666664,187877.66666666663,6.0,"Shreveport-Bossier City, LA  Metro Area"
2578,2006,201015.8333333333,8779.75,192236.0833333333,4.366666666666666,"Shreveport-Bossier City, LA  Metro Area"
2579,2007,202819.5,10022.916666666666,192796.5833333333,4.941666666666666,"Shreveport-Bossier City, LA  Metro Area"
2580,2008,208026.5833333333,11477.5,196549.0833333333,5.508333333333333,"Shreveport-Bossier City, LA  Metro Area"
2581,2009,203931.5833333333,15071.0,188860.5833333333,7.383333333333333,"Shreveport-Bossier City, LA  Metro Area"
2582,2010,201598.5833333333,15687.333333333336,185911.25,7.774999999999999,"Shreveport-Bossier City, LA  Metro Area"
2583,2011,200307.25,15142.833333333336,185164.41666666663,7.558333333333334,"Shreveport-Bossier City, LA  Metro Area"
2584,2012,198122.16666666663,14605.833333333336,183516.3333333333,7.374999999999999,"Shreveport-Bossier City, LA  Metro Area"
2585,2013,194510.5,14648.416666666664,179862.08333333337,7.525000000000001,"Shreveport-Bossier City, LA  Metro Area"
2586,2014,196094.3333333333,13871.0,182223.3333333333,7.058333333333335,"Shreveport-Bossier City, LA  Metro Area"
2587,2015,195108.5,13422.666666666664,181685.8333333333,6.883333333333334,"Shreveport-Bossier City, LA  Metro Area"
2588,2016,190701.5833333333,12210.833333333336,178490.75,6.416666666666668,"Shreveport-Bossier City, LA  Metro Area"
2589,2017,187893.5,10284.75,177608.75,5.466666666666668,"Shreveport-Bossier City, LA  Metro Area"
2590,2018,187819.75,9729.916666666666,178089.83333333337,5.175,"Shreveport-Bossier City, LA  Metro Area"
2591,2019,184422.0,8753.666666666666,175668.33333333337,4.733333333333333,"Shreveport-Bossier City, LA  Metro Area"
2592,2002,115145.09090909091,3002.909090909091,112142.18181818182,2.609090909090909,"Sioux Falls, SD  Metro Area"
2593,2003,116511.16666666669,3554.0,112957.16666666669,3.0499999999999994,"Sioux Falls, SD  Metro Area"
2594,2004,118866.33333333331,4062.0,114804.33333333331,3.4249999999999994,"Sioux Falls, SD  Metro Area"
2595,2005,120563.83333333331,4081.166666666666,116482.66666666669,3.3833333333333333,"Sioux Falls, SD  Metro Area"
2596,2006,123080.5,3357.333333333333,119723.16666666669,2.7500000000000004,"Sioux Falls, SD  Metro Area"
2597,2007,127713.58333333331,3170.833333333333,124542.75,2.4916666666666667,"Sioux Falls, SD  Metro Area"
2598,2008,130079.0,3651.0,126428.0,2.8000000000000003,"Sioux Falls, SD  Metro Area"
2599,2009,129543.08333333331,6387.583333333332,123155.5,4.925000000000002,"Sioux Falls, SD  Metro Area"
2600,2010,133584.75,6347.166666666668,127237.58333333331,4.749999999999999,"Sioux Falls, SD  Metro Area"
2601,2011,134280.33333333337,5767.5,128512.83333333331,4.291666666666666,"Sioux Falls, SD  Metro Area"
2602,2012,136615.25,5185.25,131430.0,3.7833333333333328,"Sioux Falls, SD  Metro Area"
2603,2013,138816.83333333337,4409.0,134407.83333333337,3.1750000000000003,"Sioux Falls, SD  Metro Area"
2604,2014,141705.08333333337,4084.416666666666,137620.66666666663,2.8833333333333333,"Sioux Falls, SD  Metro Area"
2605,2015,144405.16666666663,3749.25,140655.91666666663,2.591666666666667,"Sioux Falls, SD  Metro Area"
2606,2016,146943.25,3640.583333333334,143302.66666666663,2.4666666666666663,"Sioux Falls, SD  Metro Area"
2607,2017,149979.91666666663,4015.25,145964.66666666663,2.6916666666666664,"Sioux Falls, SD  Metro Area"
2608,2018,152130.25,3862.916666666666,148267.33333333337,2.55,"Sioux Falls, SD  Metro Area"
2609,2019,155217.66666666663,4336.0,150881.66666666663,2.766666666666667,"Sioux Falls, SD  Metro Area"
2610,2002,232862.27272727274,18163.36363636364,214698.9090909091,7.799999999999998,"Spokane-Spokane Valley, WA  Metro Area"
2611,2003,236106.58333333328,18455.166666666668,217651.41666666663,7.8166666666666655,"Spokane-Spokane Valley, WA  Metro Area"
2612,2004,242171.33333333328,16651.416666666668,225519.91666666663,6.866666666666666,"Spokane-Spokane Valley, WA  Metro Area"
2613,2005,247213.33333333328,15176.333333333336,232037.0,6.141666666666667,"Spokane-Spokane Valley, WA  Metro Area"
2614,2006,250411.66666666663,14150.333333333336,236261.33333333328,5.658333333333334,"Spokane-Spokane Valley, WA  Metro Area"
2615,2007,257602.16666666663,14337.416666666664,243264.75,5.5666666666666655,"Spokane-Spokane Valley, WA  Metro Area"
2616,2008,263732.0,16375.166666666664,247356.83333333328,6.208333333333332,"Spokane-Spokane Valley, WA  Metro Area"
2617,2009,264552.66666666674,25522.75,239029.91666666663,9.658333333333333,"Spokane-Spokane Valley, WA  Metro Area"
2618,2010,262377.83333333326,27306.33333333333,235071.5,10.4,"Spokane-Spokane Valley, WA  Metro Area"
2619,2011,253952.08333333328,25227.5,228724.58333333328,9.925,"Spokane-Spokane Valley, WA  Metro Area"
2620,2012,253455.75,23672.16666666667,229783.58333333328,9.333333333333334,"Spokane-Spokane Valley, WA  Metro Area"
2621,2013,249835.16666666663,21049.08333333333,228786.08333333328,8.408333333333333,"Spokane-Spokane Valley, WA  Metro Area"
2622,2014,247097.91666666663,17777.833333333332,229320.08333333328,7.183333333333333,"Spokane-Spokane Valley, WA  Metro Area"
2623,2015,249660.08333333328,16963.0,232697.08333333328,6.791666666666668,"Spokane-Spokane Valley, WA  Metro Area"
2624,2016,256883.41666666663,16079.583333333336,240803.83333333328,6.258333333333333,"Spokane-Spokane Valley, WA  Metro Area"
2625,2017,262048.58333333328,14534.25,247514.33333333328,5.541666666666668,"Spokane-Spokane Valley, WA  Metro Area"
2626,2018,267246.91666666674,14407.583333333336,252839.33333333328,5.408333333333334,"Spokane-Spokane Valley, WA  Metro Area"
2627,2019,278080.33333333326,18602.0,259478.33333333328,6.7,"Spokane-Spokane Valley, WA  Metro Area"
2628,2002,111161.09090909091,4975.727272727273,106185.36363636363,4.4818181818181815,"Springfield, IL  Metro Area"
2629,2003,108018.41666666669,5794.0,102224.41666666669,5.366666666666667,"Springfield, IL  Metro Area"
2630,2004,109073.33333333331,5589.083333333332,103484.25,5.124999999999999,"Springfield, IL  Metro Area"
2631,2005,112102.91666666669,5053.083333333333,107049.83333333331,4.516666666666667,"Springfield, IL  Metro Area"
2632,2006,113643.0,4680.333333333333,108962.66666666669,4.116666666666667,"Springfield, IL  Metro Area"
2633,2007,114982.5,5093.0,109889.5,4.425,"Springfield, IL  Metro Area"
2634,2008,114639.83333333331,6368.666666666668,108271.16666666669,5.55,"Springfield, IL  Metro Area"
2635,2009,114685.41666666669,8551.0,106134.41666666669,7.449999999999998,"Springfield, IL  Metro Area"
2636,2010,115866.58333333331,8950.916666666666,106915.66666666669,7.741666666666667,"Springfield, IL  Metro Area"
2637,2011,116032.66666666669,8598.25,107434.41666666669,7.399999999999999,"Springfield, IL  Metro Area"
2638,2012,114444.83333333331,8276.166666666666,106168.66666666669,7.225,"Springfield, IL  Metro Area"
2639,2013,110692.58333333331,8130.0,102562.58333333331,7.341666666666668,"Springfield, IL  Metro Area"
2640,2014,111170.58333333331,6496.75,104673.83333333331,5.841666666666668,"Springfield, IL  Metro Area"
2641,2015,112215.16666666669,5762.083333333332,106453.08333333331,5.133333333333333,"Springfield, IL  Metro Area"
2642,2016,113203.66666666669,5495.333333333333,107708.33333333331,4.858333333333333,"Springfield, IL  Metro Area"
2643,2017,111437.25,4827.0,106610.25,4.325,"Springfield, IL  Metro Area"
2644,2018,111637.33333333331,4773.75,106863.58333333331,4.283333333333334,"Springfield, IL  Metro Area"
2645,2019,110123.33333333331,5817.666666666668,104305.66666666669,5.3,"Springfield, IL  Metro Area"
2646,2002,367402.36363636365,18152.18181818182,349250.1818181818,4.945454545454545,Springfi Metro Area
2647,2003,368678.16666666674,21023.5,347654.66666666674,5.708333333333332,Springfi Metro Area
2648,2004,367846.83333333326,19857.25,347989.58333333326,5.3916666666666675,Springfi Metro Area
2649,2005,366973.0,19082.166666666668,347890.83333333326,5.208333333333333,Springfi Metro Area
2650,2006,369318.5,19508.5,349810.0,5.283333333333333,Springfi Metro Area
2651,2007,368407.0,18577.0,349830.0,5.041666666666666,Springfi Metro Area
2652,2008,370053.25,22043.08333333333,348010.16666666674,5.958333333333335,Springfi Metro Area
2653,2009,371402.91666666674,31003.5,340399.41666666674,8.35,Springfi Metro Area
2654,2010,363048.75,33372.583333333336,329676.16666666674,9.2,Springfi Metro Area
2655,2011,360601.75,30118.75,330483.0,8.358333333333334,Springfi Metro Area
2656,2012,360192.33333333326,27827.58333333333,332364.75,7.724999999999999,Springfi Metro Area
2657,2013,360766.16666666674,28084.41666666667,332681.75,7.775000000000001,Springfi Metro Area
2658,2014,365314.66666666674,24732.91666666667,340581.75,6.7666666666666675,Springfi Metro Area
2659,2015,366236.91666666674,21018.75,345218.16666666674,5.75,Springfi Metro Area
2660,2016,366812.16666666674,17602.416666666668,349209.75,4.800000000000002,Springfi Metro Area
2661,2017,372033.75,17104.0,354929.75,4.6,Springfi Metro Area
2662,2018,380389.58333333326,15558.25,364831.33333333326,4.083333333333334,Springfi Metro Area
2663,2019,386659.33333333326,15712.333333333336,370947.0,4.066666666666666,Springfi Metro Area
2664,2002,204498.54545454547,9655.545454545454,194843.0,4.718181818181818,"Springfield, MO  Metro Area"
2665,2003,207945.16666666663,9758.416666666666,198186.75,4.708333333333334,"Springfield, MO  Metro Area"
2666,2004,208343.5,10014.166666666666,198329.3333333333,4.808333333333334,"Springfield, MO  Metro Area"
2667,2005,212486.8333333333,9211.5,203275.3333333333,4.333333333333333,"Springfield, MO  Metro Area"
2668,2006,217369.5,8443.833333333334,208925.66666666663,3.891666666666667,"Springfield, MO  Metro Area"
2669,2007,220494.8333333333,9114.25,211380.5833333333,4.141666666666667,"Springfield, MO  Metro Area"
2670,2008,217639.3333333333,11484.333333333336,206155.0,5.283333333333334,"Springfield, MO  Metro Area"
2671,2009,218479.25,18928.0,199551.25,8.666666666666666,"Springfield, MO  Metro Area"
2672,2010,223666.16666666663,19629.33333333333,204036.8333333333,8.775,"Springfield, MO  Metro Area"
2673,2011,223054.25,17209.166666666668,205845.0833333333,7.708333333333335,"Springfield, MO  Metro Area"
2674,2012,221986.66666666663,13769.916666666664,208216.75,6.208333333333335,"Springfield, MO  Metro Area"
2675,2013,222363.75,12870.083333333336,209493.66666666663,5.8,"Springfield, MO  Metro Area"
2676,2014,226949.5,11655.333333333336,215294.16666666663,5.125000000000001,"Springfield, MO  Metro Area"
2677,2015,230146.91666666663,10067.416666666666,220079.5,4.375,"Springfield, MO  Metro Area"
2678,2016,230350.08333333328,9280.75,221069.3333333333,4.033333333333333,"Springfield, MO  Metro Area"
2679,2017,228407.33333333328,7412.916666666668,220994.41666666663,3.25,"Springfield, MO  Metro Area"
2680,2018,230332.75,6231.75,224101.0,2.7,"Springfield, MO  Metro Area"
2681,2019,232802.66666666663,7370.666666666668,225432.0,3.1666666666666665,"Springfield, MO  Metro Area"
2682,2002,1430220.6363636362,77099.0,1353121.6363636365,5.390909090909092,"St. Louis, MO-IL  Metro Area"
2683,2003,1429566.916666667,83458.16666666669,1346108.75,5.833333333333332,"St. Louis, MO-IL  Metro Area"
2684,2004,1424398.25,85924.33333333331,1338473.916666667,6.033333333333332,"St. Louis, MO-IL  Metro Area"
2685,2005,1426494.666666667,78963.91666666669,1347530.75,5.533333333333334,"St. Louis, MO-IL  Metro Area"
2686,2006,1437571.416666667,71777.08333333331,1365794.333333333,4.991666666666667,"St. Louis, MO-IL  Metro Area"
2687,2007,1440064.25,76021.83333333331,1364042.416666667,5.283333333333334,"St. Louis, MO-IL  Metro Area"
2688,2008,1432528.166666667,93335.66666666669,1339192.5,6.516666666666667,"St. Louis, MO-IL  Metro Area"
2689,2009,1430627.416666667,140843.33333333337,1289784.083333333,9.833333333333334,"St. Louis, MO-IL  Metro Area"
2690,2010,1478086.5,141695.33333333337,1336391.166666667,9.566666666666666,"St. Louis, MO-IL  Metro Area"
2691,2011,1475172.416666667,124913.75,1350258.666666667,8.458333333333334,"St. Louis, MO-IL  Metro Area"
2692,2012,1455788.083333333,106455.0,1349333.083333333,7.308333333333334,"St. Louis, MO-IL  Metro Area"
2693,2013,1444649.333333333,102809.91666666669,1341839.416666667,7.116666666666666,"St. Louis, MO-IL  Metro Area"
2694,2014,1454866.916666667,90909.08333333331,1363957.833333333,6.2333333333333325,"St. Louis, MO-IL  Metro Area"
2695,2015,1466762.5,74050.58333333331,1392711.916666667,5.049999999999999,"St. Louis, MO-IL  Metro Area"
2696,2016,1472776.333333333,68200.75,1404575.583333333,4.625,"St. Louis, MO-IL  Metro Area"
2697,2017,1460346.166666667,55332.58333333334,1405013.583333333,3.775,"St. Louis, MO-IL  Metro Area"
2698,2018,1459243.75,49949.75,1409294.0,3.4249999999999994,"St. Louis, MO-IL  Metro Area"
2699,2019,1453796.666666667,57369.0,1396427.666666667,3.9333333333333336,"St. Louis, MO-IL  Metro Area"
2700,2002,274608.0909090909,23854.454545454544,250753.63636363635,8.690909090909091,"Stockton-Lodi, CA  Metro Area"
2701,2003,278846.16666666674,25427.83333333333,253418.33333333328,9.108333333333333,"Stockton-Lodi, CA  Metro Area"
2702,2004,281400.5,24509.75,256890.75,8.700000000000001,"Stockton-Lodi, CA  Metro Area"
2703,2005,283588.33333333326,22299.0,261289.33333333328,7.874999999999999,"Stockton-Lodi, CA  Metro Area"
2704,2006,283596.83333333326,21045.25,262551.58333333326,7.408333333333334,"Stockton-Lodi, CA  Metro Area"
2705,2007,288637.75,23359.25,265278.5,8.091666666666667,"Stockton-Lodi, CA  Metro Area"
2706,2008,292848.58333333326,30577.16666666667,262271.41666666674,10.433333333333332,"Stockton-Lodi, CA  Metro Area"
2707,2009,297805.41666666674,44495.58333333334,253309.83333333328,14.941666666666668,"Stockton-Lodi, CA  Metro Area"
2708,2010,311436.0,51441.5,259994.5,16.51666666666667,"Stockton-Lodi, CA  Metro Area"
2709,2011,311362.66666666674,50365.5,260997.16666666663,16.18333333333333,"Stockton-Lodi, CA  Metro Area"
2710,2012,311817.91666666674,44758.91666666666,267059.0,14.35,"Stockton-Lodi, CA  Metro Area"
2711,2013,313100.91666666674,38539.16666666666,274561.75,12.316666666666668,"Stockton-Lodi, CA  Metro Area"
2712,2014,312045.5,32863.333333333336,279182.16666666674,10.516666666666667,"Stockton-Lodi, CA  Metro Area"
2713,2015,314589.58333333326,27961.0,286628.58333333326,8.875000000000002,"Stockton-Lodi, CA  Metro Area"
2714,2016,318508.66666666674,25878.41666666667,292630.25,8.133333333333335,"Stockton-Lodi, CA  Metro Area"
2715,2017,323648.16666666674,22596.83333333333,301051.33333333326,7.000000000000001,"Stockton-Lodi, CA  Metro Area"
2716,2018,326386.83333333326,19571.33333333333,306815.5,6.0,"Stockton-Lodi, CA  Metro Area"
2717,2019,328202.33333333326,23541.0,304661.33333333326,7.166666666666668,"Stockton-Lodi, CA  Metro Area"
2718,2002,42850.545454545456,3010.3636363636365,39840.181818181816,7.009090909090909,"Sumter, SC  Metro Area"
2719,2003,44867.41666666666,3461.75,41405.66666666666,7.708333333333335,"Sumter, SC  Metro Area"
2720,2004,45696.66666666666,3574.083333333333,42122.583333333336,7.825,"Sumter, SC  Metro Area"
2721,2005,46445.5,3940.833333333334,42504.66666666666,8.491666666666667,"Sumter, SC  Metro Area"
2722,2006,45814.5,3562.916666666666,42251.583333333336,7.774999999999999,"Sumter, SC  Metro Area"
2723,2007,44598.75,3133.583333333333,41465.16666666666,7.008333333333333,"Sumter, SC  Metro Area"
2724,2008,43755.16666666666,3618.25,40136.91666666666,8.258333333333335,"Sumter, SC  Metro Area"
2725,2009,44819.25,5509.916666666668,39309.333333333336,12.275,"Sumter, SC  Metro Area"
2726,2010,44419.0,5531.75,38887.25,12.449999999999998,"Sumter, SC  Metro Area"
2727,2011,44813.33333333334,5408.75,39404.583333333336,12.058333333333335,"Sumter, SC  Metro Area"
2728,2012,44730.08333333334,4766.833333333333,39963.25,10.633333333333336,"Sumter, SC  Metro Area"
2729,2013,44193.83333333334,3863.166666666666,40330.66666666666,8.733333333333334,"Sumter, SC  Metro Area"
2730,2014,44398.0,3256.166666666666,41141.833333333336,7.333333333333332,"Sumter, SC  Metro Area"
2731,2015,44353.66666666666,3038.833333333333,41314.833333333336,6.841666666666668,"Sumter, SC  Metro Area"
2732,2016,44230.41666666666,2611.1666666666665,41619.25,5.900000000000001,"Sumter, SC  Metro Area"
2733,2017,43921.41666666666,2290.083333333333,41631.333333333336,5.216666666666666,"Sumter, SC  Metro Area"
