,CBSA,MNAME,Year,TNC_TRIPS,TNC_BOOKINGS,TNC_REVENUE
1077,42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",2015,,,
1078,42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",2016,,,
1079,42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",2017,,,
1080,42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",2018,,,
1081,42100,"Santa Cruz-Watsonville, CA Metro Area",2014,119593.76,1798341.683538192,185013.45967655198
1082,42100,"Santa Cruz-Watsonville, CA Metro Area",2015,200126.58,2998854.27303102,685960.455803694
1083,42100,"Santa Cruz-Watsonville, CA Metro Area",2016,359821.63,5255425.14255206,1178098.4964474882
1084,42100,"Santa Cruz-Watsonville, CA Metro Area",2017,560070.9099999999,8078930.953387541,3102098.08861048
1085,42100,"Santa Cruz-Watsonville, CA Metro Area",2018,794837.1725,11566903.305058887,4386303.583060573
1086,42140,"Santa Fe, NM Metro Area",2014,65192.16,980300.132447472,100853.314298232
1087,42140,"Santa Fe, NM Metro Area",2015,108540.78,1626460.5226408201,372037.951790754
1088,42140,"Santa Fe, NM Metro Area",2016,194732.81,2844197.2922912203,637578.2097090561
1089,42140,"Santa Fe, NM Metro Area",2017,301962.5,4355759.501975,1672497.6737000002
1090,42140,"Santa Fe, NM Metro Area",2018,427100.48500000004,6215398.804261074,2356951.149868885
1091,42220,"Santa Rosa-Petaluma, CA Metro Area",2014,220128.48,3310090.938840816,340542.279615096
1092,42220,"Santa Rosa-Petaluma, CA Metro Area",2015,366566.58,5492922.30339102,1256455.680695694
1093,42220,"Santa Rosa-Petaluma, CA Metro Area",2016,659021.7000000001,9625433.6118354,2157714.8485939205
1094,42220,"Santa Rosa-Petaluma, CA Metro Area",2017,1023560.5099999999,14764692.36172994,5669255.52631928
1095,42220,"Santa Rosa-Petaluma, CA Metro Area",2018,1450234.6775,21104604.646916863,8003110.3001752775
1096,42340,"Savannah, GA Metro Area",2015,276815.27,4148017.9958091304,948821.135016761
1097,42340,"Savannah, GA Metro Area",2016,503071.44,7347680.27779728,1647115.2861757441
1098,42340,"Savannah, GA Metro Area",2017,786712.2899999999,11348195.66167326,4357410.19131912
1099,42340,"Savannah, GA Metro Area",2018,1123284.995,16346654.850479525,6198840.679367795
1100,42540,"Scranton--Wilkes-Barre, PA Metro Area",2015,407461.18,6105719.19400842,1396627.358320474
1101,42540,"Scranton--Wilkes-Barre, PA Metro Area",2016,727344.75,10623335.4744495,2381412.5803776
1102,42540,"Scranton--Wilkes-Barre, PA Metro Area",2017,1127514.7799999998,16264215.644665321,6245033.2296638405
1103,42540,"Scranton--Wilkes-Barre, PA Metro Area",2018,1592395.105,23173400.591029976,8787621.661856305
1104,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2012,2131294.1999999997,32743100.163969684,842578.2154426071
1105,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2013,7003603.7,107042065.3055181,5457733.01338994
1106,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2014,12005733.06,181475769.86632368,18670233.989572883
1107,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2015,20422682.599999998,305112682.36293775,69791732.3108052
1108,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2016,37191250.58,543014371.4966518,121726482.13136876
1109,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2017,58585746.9,845955672.067597,324824842.2565437
1110,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2018,84276657.99000001,1227637146.269687,465534212.0305892
1111,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2012,2131294.1999999997,32743100.163969684,842578.2154426071
1112,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2013,7003603.7,107042065.3055181,5457733.01338994
1113,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2014,12005733.06,181475769.86632368,18670233.989572883
1114,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2015,20422682.599999998,305112682.36293775,69791732.3108052
1115,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2016,37191250.58,543014371.4966518,121726482.13136876
1116,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2017,58585746.9,845955672.067597,324824842.2565437
1117,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2018,84276657.99000001,1227637146.269687,465534212.0305892
1118,42680,"Sebastian-Vero Beach, FL Metro Area",2016,198547.53,2899913.71878786,650068.0533473281
1119,42680,"Sebastian-Vero Beach, FL Metro Area",2017,313397.49,4520707.35592206,1735833.3335047201
1120,42680,"Sebastian-Vero Beach, FL Metro Area",2018,451763.83,6574313.22933385,2493055.65313903
1121,43340,"Shreveport-Bossier City, LA Metro Area",2018,1262289.8575000002,18369529.294578962,6965938.076849658
1122,43580,"Sioux City, IA-NE-SD Metro Area",2017,343335.93,4952564.4391834205,1901655.15328104
1123,43580,"Sioux City, IA-NE-SD Metro Area",2018,489716.71,7126624.20357745,2702498.36579911
1124,43780,"South Bend-Mishawaka, IN-MI Metro Area",2015,233671.54,3501518.37009726,800940.265339822
1125,43780,"South Bend-Mishawaka, IN-MI Metro Area",2016,420169.4,6136842.9376828,1375684.2199654402
1126,43780,"South Bend-Mishawaka, IN-MI Metro Area",2017,653284.45,9423520.9689283,3618385.4713396
1127,43780,"South Bend-Mishawaka, IN-MI Metro Area",2018,926383.6225,13481238.869521637,5112241.781395023
1128,44060,"Spokane, WA Metro Area",2014,238512.12,3586527.319026204,368982.064749774
1129,44060,"Spokane, WA Metro Area",2015,399169.11,5981464.28718009,1368205.186129473
1130,44060,"Spokane, WA Metro Area",2016,728705.8400000001,10643215.06481008,2385868.949725184
1131,44060,"Spokane, WA Metro Area",2017,1145510.73,16523804.269774621,6344708.46917544
1132,44060,"Spokane, WA Metro Area",2018,1643578.685,23918251.915490072,9070077.903355084
1133,44100,"Springfield, IL Metro Area",2015,154466.54,2314648.27670226,529454.5991083219
1134,44100,"Springfield, IL Metro Area",2016,273648.52,3996811.73205224,895957.560881152
1135,44100,"Springfield, IL Metro Area",2017,421419.87999999995,6078912.60216472,2334143.3752566404
1136,44100,"Springfield, IL Metro Area",2018,591069.3250000001,8601562.641260875,3261812.089047325
1137,44140,"Springfield, MA Metro Area",2016,825670.73,12059449.32746626,2703343.447067648
1138,44140,"Springfield, MA Metro Area",2017,1282253.5599999998,18496297.14918664,7102094.121599681
1139,44140,"Springfield, MA Metro Area",2018,1814568.98,26406595.7886731,10013686.69466018
1140,44180,"Springfield, MO Metro Area",2016,597928.54,8733128.91880748,1957688.6302167042
1141,44180,"Springfield, MO Metro Area",2017,936782.07,13512927.607508581,5188610.61502296
1142,44180,"Springfield, MO Metro Area",2018,1336229.6675,19445541.66825091,7373974.420335867
1143,44300,"State College, PA Metro Area",2015,117223.4,1756567.7382246,401798.78602262
1144,44300,"State College, PA Metro Area",2016,211517.84,3089353.39555408,692534.3795363841
1145,44300,"State College, PA Metro Area",2017,330199.8,4763077.9199412,1828897.2880944002
1146,44300,"State College, PA Metro Area",2018,470042.86000000004,6840319.6264117,2593928.35708126
1147,44700,"Stockton, CA Metro Area",2014,314862.68,4734617.274634955,487097.60233168595
1148,44700,"Stockton, CA Metro Area",2015,530057.38,7942797.1984762205,1816842.130550134
1149,44700,"Stockton, CA Metro Area",2016,961158.79,14038339.13750798,3146947.3509591045
1150,44700,"Stockton, CA Metro Area",2017,1513210.7199999997,21827816.27563168,8381310.291900161
1151,44700,"Stockton, CA Metro Area",2018,2170038.5700000003,31579582.80749415,11975343.23291937
1152,44700,"Stockton, CA Metro Area",2014,314862.68,4734617.274634955,487097.60233168595
1153,44700,"Stockton, CA Metro Area",2015,530057.38,7942797.1984762205,1816842.130550134
1154,44700,"Stockton, CA Metro Area",2016,961158.79,14038339.13750798,3146947.3509591045
1155,44700,"Stockton, CA Metro Area",2017,1513210.7199999997,21827816.27563168,8381310.291900161
1156,44700,"Stockton, CA Metro Area",2018,2170038.5700000003,31579582.80749415,11975343.23291937
1157,44940,"Sumter, SC Metro Area",2014,47484.36,714026.416630212,73459.064453922
1158,44940,"Sumter, SC Metro Area",2015,78460.4,1175712.4206276,268933.45075172
1159,44940,"Sumter, SC Metro Area",2016,140688.76,2054849.36127512,460631.60967577604
1160,44940,"Sumter, SC Metro Area",2017,216899.40999999997,3128738.38996654,1201353.67355848
1161,44940,"Sumter, SC Metro Area",2018,305408.8975,4444476.564647762,1685396.9438662976
1162,45060,"Syracuse, NY Metro Area",2017,1329327.23,19175327.11282562,7362823.859787441
1163,45060,"Syracuse, NY Metro Area",2018,1872968.4575,27256456.78244596,10335963.817912258
1164,45220,"Tallahassee, FL Metro Area",2014,164951.6,2480391.43552572,255182.76367582
1165,45220,"Tallahassee, FL Metro Area",2015,276372.89,4141389.0255179103,947304.818761127
1166,45220,"Tallahassee, FL Metro Area",2016,497944.10000000003,7272792.1963042,1630327.7696921602
1167,45220,"Tallahassee, FL Metro Area",2017,782510.19,11287581.058855861,4334135.769910321
1168,45220,"Tallahassee, FL Metro Area",2018,1118939.815,16283421.425267424,6174861.832803415
1169,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2014,1282856.08,19290417.515465736,1984598.8756261158
1170,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2015,2171914.25,32545673.489595752,7444524.804733775
1171,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2016,3972144.0100000002,58015704.89242562,13005268.432178177
1172,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2017,6275539.97,90523634.07493119,34758706.79649416
1173,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2018,9040662.155000001,131564638.11534972,49890833.211775355
1174,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2014,1282856.08,19290417.515465736,1984598.8756261158
1175,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2015,2171914.25,32545673.489595752,7444524.804733775
1176,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2016,3972144.0100000002,58015704.89242562,13005268.432178177
1177,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2017,6275539.97,90523634.07493119,34758706.79649416
1178,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2018,9040662.155000001,131564638.11534972,49890833.211775355
1179,45460,"Terre Haute, IN Metro Area",2017,336569.93999999994,4854966.143922361,1864179.96170832
1180,45460,"Terre Haute, IN Metro Area",2018,465975.35250000004,6781127.042605987,2571481.8443379523
1181,45780,"Toledo, OH Metro Area",2014,267280.64,4019122.035420288,413487.42535532796
1182,45780,"Toledo, OH Metro Area",2015,442347.88,6628488.97984572,1516206.160064284
1183,45780,"Toledo, OH Metro Area",2016,792839.51,11579928.35189662,2595850.1567989765
1184,45780,"Toledo, OH Metro Area",2017,1225446.0399999998,17676857.99689576,6787450.928989121
1185,45780,"Toledo, OH Metro Area",2018,1728656.965,25156357.369246673,9539581.818516565
1186,45820,"Topeka, KS Metro Area",2015,170667.43,2557415.17055217,584985.303169849
1187,45820,"Topeka, KS Metro Area",2016,305319.08,4459380.52565896,999650.7132846081
1188,45820,"Topeka, KS Metro Area",2017,473292.47,6827166.199166181,2621453.1773141604
1189,45820,"Topeka, KS Metro Area",2018,668793.23,9732643.22572685,3690730.93530443
1190,46060,"Tucson, AZ Metro Area",2013,259104.04,3955251.763727368,201665.654112338
1191,46060,"Tucson, AZ Metro Area",2014,441987.04,6646197.239853168,683761.020663608
1192,46060,"Tucson, AZ Metro Area",2015,737318.25,11048557.29107175,2527256.313690975
1193,46060,"Tucson, AZ Metro Area",2016,1331229.86,19443463.90949332,4358603.723995136
1194,46060,"Tucson, AZ Metro Area",2017,2076221.0699999998,29949148.168574583,11499689.23181496
1195,46060,"Tucson, AZ Metro Area",2018,2953908.755,42986888.539176725,16301125.569325956
1196,46060,"Tucson, AZ Metro Area",2014,441987.04,6646197.239853168,683761.020663608
1197,46060,"Tucson, AZ Metro Area",2015,737318.25,11048557.29107175,2527256.313690975
1198,46060,"Tucson, AZ Metro Area",2016,1331229.86,19443463.90949332,4358603.723995136
1199,46060,"Tucson, AZ Metro Area",2017,2076221.0699999998,29949148.168574583,11499689.23181496
1200,46060,"Tucson, AZ Metro Area",2018,2953908.755,42986888.539176725,16301125.569325956
1201,46140,"Tulsa, OK Metro Area",2014,426972.04,6420415.389877668,660532.575491858
1202,46140,"Tulsa, OK Metro Area",2015,715979.62,10728802.455126781,2454115.322818966
1203,46140,"Tulsa, OK Metro Area",2016,1294224.98,18902983.95905476,4237445.378152449
1204,46140,"Tulsa, OK Metro Area",2017,2011269.1899999997,29012227.96000186,11139936.387662321
1205,46140,"Tulsa, OK Metro Area",2018,2854717.9675000003,41543410.19233941,15753741.876576168
1206,46700,"Vallejo-Fairfield, CA Metro Area",2016,576671.17,8422651.428161541,1888089.4912337922
1207,46700,"Vallejo-Fairfield, CA Metro Area",2017,904279.7399999999,13044086.83180356,5008588.02508272
1208,46700,"Vallejo-Fairfield, CA Metro Area",2018,1292719.75,18812361.658626247,7133865.23365975
1209,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2014,755650.28,11362778.431761876,1169003.070129706
1210,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2015,1258046.23,18851555.41310937,4312120.685582689
1211,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2016,2260977.47,33023022.664262142,7402707.1632926725
1212,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2017,3500507.6399999997,50494248.175406165,19388470.04071392
1213,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2018,4947514.7925,71998929.07021278,27302827.059950992
1214,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2014,755650.28,11362778.431761876,1169003.070129706
1215,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2015,1258046.23,18851555.41310937,4312120.685582689
1216,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2016,2260977.47,33023022.664262142,7402707.1632926725
1217,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2017,3500507.6399999997,50494248.175406165,19388470.04071392
1218,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2018,4947514.7925,71998929.07021278,27302827.059950992
1219,47300,"Visalia-Porterville, CA Metro Area",2016,603172.47,8809719.87185214,1974857.8761246721
1220,47300,"Visalia-Porterville, CA Metro Area",2017,942920.7899999999,13601477.635972261,5222611.508907121
1221,47300,"Visalia-Porterville, CA Metro Area",2018,1342237.2950000002,19532967.934648026,7407127.472232095
1222,47380,"Waco, TX Metro Area",2014,115261.52,1733197.417022184,178311.415100404
1223,47380,"Waco, TX Metro Area",2015,191570.25,2870639.48625975,656632.4973345749
1224,47380,"Waco, TX Metro Area",2016,346978.39,5067841.40444318,1136048.2124400642
1225,47380,"Waco, TX Metro Area",2017,543134.62,7834627.749858281,3008292.0510193603
1226,47380,"Waco, TX Metro Area",2018,775413.0125000001,11284232.352723686,4279111.486926013
1227,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2012,3482599.8,53503225.44978577,1376798.5314203831
1228,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2013,11543415.16,176427886.60435307,8995494.420393592
1229,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2014,19727072.88,298189683.2301446,30677765.76059883
1230,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2015,33357608.009999998,498359077.3301505,113995075.68916002
1231,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2016,60047474.08,876728824.3608369,196534606.03348574
1232,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2017,94183156.5,1359968587.4177217,522192351.7601491
1233,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2018,134686726.965,1961948101.3513443,743993423.6128623
1234,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2012,3482599.8,53503225.44978577,1376798.5314203831
1235,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2013,11543415.16,176427886.60435307,8995494.420393592
1236,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2014,19727072.88,298189683.2301446,30677765.76059883
1237,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2015,33357608.009999998,498359077.3301505,113995075.68916002
1238,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2016,60047474.08,876728824.3608369,196534606.03348574
1239,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2017,94183156.5,1359968587.4177217,522192351.7601491
1240,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2018,134686726.965,1961948101.3513443,743993423.6128623
1241,48300,"Wenatchee-East Wenatchee, WA Metro Area",2016,154141.15,2251330.1249063,504676.32269824005
1242,48300,"Wenatchee-East Wenatchee, WA Metro Area",2017,240510.33999999997,3469322.17999996,1332128.9370395201
1243,48300,"Wenatchee-East Wenatchee, WA Metro Area",2018,342848.765,4989321.901667675,1892008.600500365
1244,48540,"Wheeling, WV-OH Metro Area",2017,286745.62,4136258.5054922802,1588215.03462736
1245,48540,"Wheeling, WV-OH Metro Area",2018,400806.98000000004,5832761.4032831,2211850.61961818
1246,48620,"Wichita, KS Metro Area",2014,282139.0,4242548.4762063,436473.54594155
1247,48620,"Wichita, KS Metro Area",2015,470486.45999999996,7050139.62150474,1612654.883479578
1248,48620,"Wichita, KS Metro Area",2016,845535.5700000001,12349588.02643434,2768383.2784312326
1249,48620,"Wichita, KS Metro Area",2017,1312480.2599999998,18932312.33563644,7269512.544197281
1250,48620,"Wichita, KS Metro Area",2018,1858610.5650000002,27047512.913238674,10256729.884854166
1251,48700,"Williamsport, PA Metro Area",2016,150974.88,2205084.72557856,494309.58091468806
1252,48700,"Williamsport, PA Metro Area",2017,231097.22999999998,3333539.61320562,1279991.98434744
1253,48700,"Williamsport, PA Metro Area",2018,323121.10250000004,4702234.215702238,1783141.6278637026
1254,48900,"Wilmington, NC Metro Area",2016,370170.63,5406578.90949006,1211982.3442298882
1255,48900,"Wilmington, NC Metro Area",2017,584956.6799999999,8437904.101183921,3239934.38428704
1256,48900,"Wilmington, NC Metro Area",2018,842328.4975,12258022.924409762,4648384.140209897
1257,49180,"Winston-Salem, NC Metro Area",2014,288206.6,4333787.50070922,445860.22019557
1258,49180,"Winston-Salem, NC Metro Area",2015,481310.89999999997,7212341.554637101,1649757.09047387
1259,49180,"Winston-Salem, NC Metro Area",2016,867323.49,12667814.53930938,2839719.500749824
1260,49180,"Winston-Salem, NC Metro Area",2017,1355497.9899999998,19552836.03046906,7507777.406068721
1261,49180,"Winston-Salem, NC Metro Area",2018,1930536.3525,28094216.134900987,10653651.858738953
1262,49340,"Worcester, MA Metro Area",2014,409408.12,6156305.210029404,633360.910308974
1263,49340,"Worcester, MA Metro Area",2015,682941.28,10233729.95110032,2340872.020677904
1264,49340,"Worcester, MA Metro Area",2016,1225873.11,17904661.16189982,4013653.2862863364
1265,49340,"Worcester, MA Metro Area",2017,1913224.2499999998,27597945.792429503,10596889.042154001
1266,49340,"Worcester, MA Metro Area",2018,2719487.8725,39575468.220175385,15007475.508119272
1267,49420,"Yakima, WA Metro Area",2016,327023.16000000003,4776382.50168792,1070712.4335452162
1268,49420,"Yakima, WA Metro Area",2017,507891.79,7326255.71144626,2813090.49059512
1269,49420,"Yakima, WA Metro Area",2018,719831.1575,10475374.935702462,3972383.3944629575
1270,49620,"York-Hanover, PA Metro Area",2016,581304.64,8490326.222295681,1903260.0190320641
1271,49620,"York-Hanover, PA Metro Area",2017,905538.34,13062241.93023196,5015559.10782352
1272,49620,"York-Hanover, PA Metro Area",2018,1285897.0425,18713073.904276535,7096214.168273242
1273,49660,"Youngstown-Warren-Boardman, OH-PA Metro Area",2016,713617.26,10422836.69929212,2336467.157477376
1274,49660,"Youngstown-Warren-Boardman, OH-PA Metro Area",2017,1100109.7799999998,15868903.017595321,6093243.524823841
1275,49660,"Youngstown-Warren-Boardman, OH-PA Metro Area",2018,1545570.3375000001,22491981.07934456,8529219.497781338
1276,49700,"Yuba City, CA Metro Area",2016,225223.06,3289526.90311172,737406.8878274561
1277,49700,"Yuba City, CA Metro Area",2017,352568.36999999994,5085740.870880781,1952791.4182893601
1278,49700,"Yuba City, CA Metro Area",2018,502928.755,7318893.076076725,2775408.947145955
1279,49740,"Yuma, AZ Metro Area",2016,269376.61,3934417.75306682,881970.8232079361
1280,49740,"Yuma, AZ Metro Area",2017,421294.01999999996,6077097.09232188,2333446.26698256
1281,49740,"Yuma, AZ Metro Area",2018,600691.7175,8741592.936095662,3314913.197249918
