NTD_ID,Company_Nm,MODE,Service_Cd,Small_Systems_Waiver_Fl,2012
7013,Metropolitan Transit Authority of Black Hawk County,DR,DO,N,420120.00
7013,Metropolitan Transit Authority of Black Hawk County,DR,PT,N,64859.00
7013,Metropolitan Transit Authority of Black Hawk County,MB,DO,N,521426.00
7014,Topeka Metropolitan Transit Authority,DR,DO,N,159294.00
7014,Topeka Metropolitan Transit Authority,DT,PT,N,45559.00
7014,Topeka Metropolitan Transit Authority,MB,DO,N,986659.00
7015,Wichita Transit,DR,DO,N,238370.00
7015,Wichita Transit,DR,PT,N,861418.00
7015,Wichita Transit,MB,DO,N,1809352.00
7016,Columbia Transit,DR,DO,N,196271.00
7016,Columbia Transit,MB,DO,N,1524951.00
7018,Iowa City Transit,DR,PT,N,78852.00
7018,Iowa City Transit,MB,DO,N,1083892.00
7019,University of Iowa,DR,DO,N,0.00
7019,University of Iowa,MB,DO,N,0.00
7030,Coralville Transit System,DR,PT,N,21117.00
7030,Coralville Transit System,MB,DO,N,418289.00
7032,St. Joseph Transit,MB,DO,Y,286006.00
7035,"Johnson County Kansas, aka: Johnson County Transit",DR,PT,N,447304.00
7035,"Johnson County Kansas, aka: Johnson County Transit",DT,PT,N,3463.00
7035,"Johnson County Kansas, aka: Johnson County Transit",MB,PT,N,1166099.00
7040,City of Joplin Metro Area Public,DR,DO,Y,169545.00
7041,Ames Transit Agency dba CyRide,DR,DO,N,8945.00
7041,Ames Transit Agency dba CyRide,MB,DO,N,3693392.00
7041,Ames Transit Agency dba CyRide,MB,PT,N,0.00
7043,City of Jefferson,DR,DO,Y,57175.00
7043,City of Jefferson,MB,DO,Y,150649.00
7045,Johnson County SEATS,DR,DO,N,101961.00
7046,City of Independence,DR,PT,Y,22995.00
7046,City of Independence,MB,PT,Y,60248.00
7047,Unified Government Transit Department,DR,DO,Y,22334.00
7047,Unified Government Transit Department,MB,DO,Y,66891.00
7048,City of Lawrence,DR,PT,N,109862.00
7048,City of Lawrence,MB,PT,N,2992064.00
7050,Southeast Missouri State University,MB,DO,Y,0.00
7052,Senior Citzen Industries,DR,DO,Y,111822.00
7053,Flint Hills Area Transportation ,DR,DO,Y,79538.00
8001,Utah Transit Authority,CB,DO,N,2158594.00
8001,Utah Transit Authority,CR,DO,N,2698343.00
8001,Utah Transit Authority,DR,DO,N,1314737.00
8001,Utah Transit Authority,DR,PT,N,70522.00
8001,Utah Transit Authority,LR,DO,N,16794310.00
8001,Utah Transit Authority,MB,DO,N,19340315.00
8001,Utah Transit Authority,MB,PT,N,17018.00
8001,Utah Transit Authority,VP,DO,N,4907774.00
8002,Su Tran LLC dba: Sioux Area Metro,DR,DO,N,268339.00
8002,Su Tran LLC dba: Sioux Area Metro,MB,DO,N,569425.00
8003,"City of Fargo, DBA:  Metropolitan Area Transit",DR,PT,N,306396.00
8003,"City of Fargo, DBA:  Metropolitan Area Transit",MB,PT,N,658311.00
8004,Billings Metropolitan Transit,DR,DO,N,193176.00
8004,Billings Metropolitan Transit,MB,DO,N,345417.00
8005,Mountain Metropolitan Transit,DR,PT,N,437796.00
8005,Mountain Metropolitan Transit,MB,PT,N,2814952.00
8005,Mountain Metropolitan Transit,VP,DO,N,486878.00
8006,Denver Regional Transportation District,DR,DO,N,58531.00
8006,Denver Regional Transportation District,DR,PT,N,2647623.00
8006,Denver Regional Transportation District,LR,DO,N,28679679.00
8006,Denver Regional Transportation District,MB,DO,N,47093764.00
8006,Denver Regional Transportation District,MB,PT,N,35596781.00
8007,Pueblo Transit System,DR,PT,N,95899.00
8007,Pueblo Transit System,MB,DO,N,495827.00
8008,Cities Area Transit,DR,PT,N,161661.00
8008,Cities Area Transit,MB,DO,N,213813.00
8009,Missoula Urban Transportation District,DR,DO,N,134668.00
8009,Missoula Urban Transportation District,MB,DO,N,276150.00
8010,City of Greeley - Transit Services,DR,DO,Y,49916.00
8010,City of Greeley - Transit Services,MB,DO,Y,372465.00
8011,Transfort ,DT,PT,N,129169.00
8011,Transfort ,MB,DO,N,1094179.00
8011,Transfort ,MB,PT,N,15682.00
8012,Great Falls Transit District,DR,DO,N,71216.00
8012,Great Falls Transit District,MB,DO,N,220010.00
8013,City of Casper,DR,PT,Y,83300.00
8013,City of Casper,MB,PT,Y,285988.00
8014,Rapid Transit System,DR,DO,Y,192912.00
8014,Rapid Transit System,MB,DO,Y,238670.00
8016,Mesa County,DR,PT,N,30863.00
8016,Mesa County,MB,PT,N,387300.00
8019,Bis-Man Transit Board,DR,PT,N,379869.00
8019,Bis-Man Transit Board,MB,PT,N,80849.00
8020,The City of Cheyenne Transit Program,DR,DO,Y,62239.00
8020,The City of Cheyenne Transit Program,MB,DO,Y,115591.00
8025,City of Loveland Transit,DR,DO,N,12164.00
8025,City of Loveland Transit,MB,DO,N,73196.00
8026,City of St. George,DR,DO,Y,10982.00
8026,City of St. George,MB,DO,Y,150918.00
8027,Berthoud Area Transportation Service,DR,DO,Y,40358.00
8028,Cache Valley Transit District,DR,DO,N,0.00
8028,Cache Valley Transit District,MB,DO,N,0.00
8106,North Front Range Metropolitan Planning Organization,VP,DO,N,772905.00
8107,The University of Montana - ASUM Transportation,MB,DO,N,806429.00
8109,"vRide, Inc. - Denver",VP,DO,N,926563.00
9001,Regional Transportation Commission of Washoe County,CB,PT,N,77355.00
9001,Regional Transportation Commission of Washoe County,DR,PT,N,639583.00
9001,Regional Transportation Commission of Washoe County,DT,PT,N,42918.00
9001,Regional Transportation Commission of Washoe County,MB,PT,N,5839303.00
9001,Regional Transportation Commission of Washoe County,VP,PT,N,112497.00
9002,City and County of Honolulu Department of Transportation Services,DR,PT,N,1637394.00
9002,City and County of Honolulu Department of Transportation Services,DT,PT,N,238222.00
9002,City and County of Honolulu Department of Transportation Services,MB,PT,N,54774006.00
9003,San Francisco Bay Area Rapid Transit District,HR,DO,N,366474018.00
9004,Golden Empire Transit District,DR,DO,N,131649.00
9004,Golden Empire Transit District,MB,DO,N,5311836.00
9006,Santa Cruz Metropolitan Transit District,CB,DO,N,1482786.00
9006,Santa Cruz Metropolitan Transit District,DR,DO,N,273324.00
9006,Santa Cruz Metropolitan Transit District,DR,PT,N,23021.00
9006,Santa Cruz Metropolitan Transit District,MB,DO,N,6743590.00
9007,Modesto Area Express,DR,PT,N,253743.00
9007,Modesto Area Express,MB,PT,N,2392215.00
9008,Santa Monica's Big Blue Bus,DR,PT,N,0.00
9008,Santa Monica's Big Blue Bus,MB,DO,N,13748074.00
9009,San Mateo County Transit District,DR,PT,N,686358.00
9009,San Mateo County Transit District,DT,PT,N,120113.00
9009,San Mateo County Transit District,MB,DO,N,12345171.00
9009,San Mateo County Transit District,MB,PT,N,5797713.00
9010,Torrance Transit System,DT,PT,N,179059.00
9010,Torrance Transit System,MB,DO,N,3143262.00
9010,Torrance Transit System,MB,PT,N,148018.00
9012,San Joaquin Regional Transit District,CB,PT,N,850438.00
9012,San Joaquin Regional Transit District,DT,PT,N,87406.00
9012,San Joaquin Regional Transit District,MB,DO,N,3494572.00
9012,San Joaquin Regional Transit District,MB,PT,N,230633.00
9013,Santa Clara Valley Transportation Authority,DR,PT,N,2888492.00
9013,Santa Clara Valley Transportation Authority,LR,DO,N,9228070.00
9013,Santa Clara Valley Transportation Authority,MB,DO,N,28515676.00
9013,Santa Clara Valley Transportation Authority,MB,PT,N,0.00
9014,Alameda-Contra Costa Transit District,DR,PT,N,2798397.00
9014,Alameda-Contra Costa Transit District,MB,DO,N,57120948.00
9015,San Francisco Municipal Railway,CC,DO,N,27928253.00
9015,San Francisco Municipal Railway,DR,PT,N,912915.00
9015,San Francisco Municipal Railway,DT,PT,N,381602.00
9015,San Francisco Municipal Railway,LR,DO,N,38279850.00
9015,San Francisco Municipal Railway,MB,DO,N,74883626.00
9015,San Francisco Municipal Railway,SR,DO,N,4432909.00
9015,San Francisco Municipal Railway,TB,DO,N,55447477.00
9016,"Golden Gate Bridge, Highway and Transportation District",DR,PT,N,294473.00
9016,"Golden Gate Bridge, Highway and Transportation District",FB,DO,N,13711761.00
9016,"Golden Gate Bridge, Highway and Transportation District",MB,DO,N,15365293.00
9016,"Golden Gate Bridge, Highway and Transportation District",MB,PT,N,246717.00
9017,City of Santa Rosa,DR,PT,N,102177.00
9017,City of Santa Rosa,MB,DO,N,1759426.00
9017,City of Santa Rosa,MB,PT,N,64000.00
9019,Sacramento Regional Transit District,DR,PT,N,925548.00
9019,Sacramento Regional Transit District,LR,DO,N,14507772.00
9019,Sacramento Regional Transit District,MB,DO,N,14456376.00
9020,Santa Barbara Metropolitan Transit District,CB,DO,N,74377.00
9020,Santa Barbara Metropolitan Transit District,DR,PT,N,158064.00
9020,Santa Barbara Metropolitan Transit District,MB,DO,N,8093893.00
9022,Norwalk Transit System,DR,PT,N,13819.00
9022,Norwalk Transit System,DT,PT,N,4844.00
9022,Norwalk Transit System,MB,DO,N,1438888.00
9023,Long Beach Transit,DT,PT,N,81476.00
9023,Long Beach Transit,MB,DO,N,17870463.00
9024,City of La Mirada Transit,DR,PT,N,30576.00
9026,San Diego Metropolitan Transit System,CB,PT,N,1154307.00
9026,San Diego Metropolitan Transit System,DR,PT,N,1690932.00
9026,San Diego Metropolitan Transit System,LR,DO,N,35216408.00
9026,San Diego Metropolitan Transit System,MB,DO,N,27497861.00
9026,San Diego Metropolitan Transit System,MB,PT,N,22534881.00
9027,Fresno Area Express,DR,PT,N,267557.00
9027,Fresno Area Express,MB,DO,N,9683538.00
9028,City of Vallejo Transportation Program,FB,PT,N,6113652.00
9029,Omnitrans,DR,PT,N,1459256.00
9029,Omnitrans,MB,DO,N,13035212.00
9029,Omnitrans,MB,PT,N,110204.00
9030,North County Transit District,CR,PT,N,6955444.00
9030,North County Transit District,DR,PT,N,46826.00
9030,North County Transit District,DT,PT,N,522454.00
9030,North County Transit District,MB,PT,N,7994043.00
9030,North County Transit District,YR,PT,N,2650993.00
9031,Riverside Transit Agency,CB,DO,N,487979.00
9031,Riverside Transit Agency,CB,PT,N,337130.00
9031,Riverside Transit Agency,DR,PT,N,1274565.00
9031,Riverside Transit Agency,DT,PT,N,32701.00
9031,Riverside Transit Agency,MB,DO,N,6344636.00
9031,Riverside Transit Agency,MB,PT,N,1762278.00
9032,City of Phoenix Public Transit Department dba Valley Metro,DR,DO,N,12583.00
9032,City of Phoenix Public Transit Department dba Valley Metro,DR,PT,N,964775.00
9032,City of Phoenix Public Transit Department dba Valley Metro,DT,PT,N,152895.00
9032,City of Phoenix Public Transit Department dba Valley Metro,MB,PT,N,32848301.00
9033,City of Tucson,DR,DO,N,716490.00
9033,City of Tucson,MB,DO,N,13232716.00
9034,City of Glendale Transit,DR,DO,N,104433.00
9034,City of Glendale Transit,DT,PT,N,21891.00
9034,City of Glendale Transit,MB,DO,N,26588.00
9035,Gold Coast Transit,DR,PT,N,168823.00
9035,Gold Coast Transit,MB,DO,N,2689740.00
9036,Orange County Transportation Authority,DR,PT,N,4776363.00
9036,Orange County Transportation Authority,DT,PT,N,84982.00
9036,Orange County Transportation Authority,MB,DO,N,42565102.00
9036,Orange County Transportation Authority,MB,PT,N,3097581.00
9036,Orange County Transportation Authority,VP,PT,N,4422058.00
9039,Culver City Municipal Bus Lines,DR,DO,N,4734.00
9039,Culver City Municipal Bus Lines,DT,PT,N,5028.00
9039,Culver City Municipal Bus Lines,MB,DO,N,3803136.00
9041,Montebello Bus Lines,CB,DO,N,58717.00
9041,Montebello Bus Lines,DT,PT,N,34967.00
9041,Montebello Bus Lines,MB,DO,N,5940715.00
9041,Montebello Bus Lines,MB,PT,N,132370.00
9042,City of Gardena Transportation Department,DR,DO,N,15284.00
9042,City of Gardena Transportation Department,MB,DO,N,2864439.00
9043,City of Commerce Municipal Buslines,DR,DO,N,0.00
9043,City of Commerce Municipal Buslines,MB,DO,N,0.00
9044,City of Arcadia Transit,DR,PT,N,73707.00
9045,Regional Transportation Commission of Southern Nevada,DR,PT,N,3251338.00
9045,Regional Transportation Commission of Southern Nevada,MB,PT,N,65911746.00
9050,Simi Valley Transit,DR,DO,Y,84541.00
9050,Simi Valley Transit,MB,DO,Y,380796.00
9052,City of Corona,DR,PT,Y,161731.00
9052,City of Corona,MB,PT,Y,149097.00
9061,Yuba-Sutter Transit Authority,CB,PT,N,687481.00
9061,Yuba-Sutter Transit Authority,DR,PT,N,137496.00
9061,Yuba-Sutter Transit Authority,MB,PT,N,549985.00
9062,Monterey-Salinas Transit,DR,PT,N,171166.00
9062,Monterey-Salinas Transit,MB,DO,N,7517060.00
9062,Monterey-Salinas Transit,MB,PT,N,171166.00
9078,Central Contra Costa Transit Authority,DR,PT,N,619164.00
9078,Central Contra Costa Transit Authority,MB,DO,N,4371317.00
9079,SunLine Transit Agency,DR,DO,N,285428.00
9079,SunLine Transit Agency,MB,DO,N,2921901.00
9086,City of Riverside Special Transportation,DR,DO,N,370773.00
9087,Santa Maria Area Transit,DR,PT,N,17649.00
9087,Santa Maria Area Transit,MB,PT,N,1820444.00
9088,Napa County Transportation Planning Agency,CB,PT,N,95950.00
9088,Napa County Transportation Planning Agency,DR,PT,N,127833.00
9088,Napa County Transportation Planning Agency,MB,PT,N,762206.00
9089,Sonoma County Transit,DR,PT,N,141689.00
9089,Sonoma County Transit,MB,DO,N,43142.00
9089,Sonoma County Transit,MB,PT,N,1972430.00
9090,Yolo County Transportation District,DR,PT,N,64983.00
9090,Yolo County Transportation District,MB,PT,N,2509996.00
9091,City of Visalia - Visalia City Coach,DR,PT,N,131464.00
9091,City of Visalia - Visalia City Coach,MB,PT,N,1183177.00
9092,City of Fairfield - Fairfield and Suisun Transit,DR,PT,N,73180.00
9092,City of Fairfield - Fairfield and Suisun Transit,MB,PT,N,2010583.00
9093,Redding Area Bus Authority,DR,PT,N,186362.00
9093,Redding Area Bus Authority,MB,PT,N,697326.00
9095,San Diego Association of Governments,VP,PT,N,9887744.00
9119,Laguna Beach Municipal Transit,MB,DO,N,179839.00
9121,Antelope Valley Transit Authority,CB,PT,N,2492425.00
9121,Antelope Valley Transit Authority,DR,PT,N,46566.00
9121,Antelope Valley Transit Authority,DT,PT,N,55259.00
9121,Antelope Valley Transit Authority,MB,PT,N,2092414.00
9131,City of Scottsdale - Scottsdale Trolley,MB,PT,N,0.00
9134,Peninsula Corridor Joint Powers Board dba: Caltrain,CR,PT,N,55079355.00
9134,Peninsula Corridor Joint Powers Board dba: Caltrain,MB,PT,N,1251221.00
9136,"Regional Public Transportation Authority, dba: Valley Metro",DR,PT,N,589763.00
9136,"Regional Public Transportation Authority, dba: Valley Metro",DT,PT,N,177511.00
9136,"Regional Public Transportation Authority, dba: Valley Metro",MB,PT,N,7991024.00
9136,"Regional Public Transportation Authority, dba: Valley Metro",VP,PT,N,2138616.00
9137,Surprise Dial-A-Ride Transit System,DR,DO,N,24858.00
9140,Peoria Transit,DR,DO,N,26799.00
9142,Unitrans - City of Davis/ASUCD,MB,DO,N,255180.00
9144,Livermore / Amador Valley Transit Authority,DR,PT,N,180864.00
9144,Livermore / Amador Valley Transit Authority,MB,PT,N,2044038.00
9146,Foothill Transit,MB,PT,N,18496259.00
9147,City of Los Angeles Department of Transportation,CB,PT,N,4413445.00
9147,City of Los Angeles Department of Transportation,DR,PT,N,116577.00
9147,City of Los Angeles Department of Transportation,DT,PT,N,378849.00
9147,City of Los Angeles Department of Transportation,MB,PT,N,9497441.00
9148,Victor Valley Transit Authority,DR,PT,N,375728.00
9148,Victor Valley Transit Authority,MB,PT,N,1609072.00
9149,City of Lompoc - Lompoc Transit,DR,PT,Y,12755.00
9149,City of Lompoc - Lompoc Transit,MB,PT,Y,159683.00
9151,Southern California Regional Rail Authority dba: Metrolink,CR,PT,N,79986127.00
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,HR,DO,N,33664560.00
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,LR,DO,N,37778389.00
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,MB,DO,N,264167015.00
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,MB,PT,N,8404030.00
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,RB,DO,N,0.00
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,VP,PT,N,15044445.00
9155,City of Vacaville,DR,PT,Y,26334.00
9155,City of Vacaville,MB,PT,Y,339687.00
9156,City of San Luis Obispo,MB,PT,N,661407.00
9157,Access Services  ,DR,PT,N,5966259.00
9159,Western Contra Costa Transit Authority,DR,PT,N,54598.00
9159,Western Contra Costa Transit Authority,MB,PT,N,1841064.00
9161,City of Union City Transit Division,DR,PT,Y,46186.00
9161,City of Union City Transit Division,MB,PT,Y,451806.00
9162,The Eastern Contra Costa Transit Authority,DR,PT,N,449819.00
9162,The Eastern Contra Costa Transit Authority,MB,PT,N,2533456.00
9163,Camarillo Area Transit,DR,PT,Y,72179.00
9163,Camarillo Area Transit,MB,PT,Y,18500.00
9164,Ventura Intercity Service Transit Authority,DR,PT,N,173532.00
9164,Ventura Intercity Service Transit Authority,MB,PT,N,1336508.00
9165,Thousand Oaks Transit,DR,PT,Y,187951.00
9165,Thousand Oaks Transit,MB,PT,Y,150128.00
9166,LACMTA - Small Operators,DR,PT,N,524804.00
9166,LACMTA - Small Operators,DT,PT,N,450457.00
9166,LACMTA - Small Operators,MB,PT,N,4284222.00
9167,Davis Community Transit,DR,DO,Y,29379.00
9168,Roseville Transit,CB,PT,Y,537635.00
9168,Roseville Transit,DR,PT,Y,89025.00
9168,Roseville Transit,MB,PT,Y,226211.00
9169,"vRide, Inc. - Valley Metro",VP,DO,N,2340464.00
9171,Santa Clarita Transit,DR,PT,N,74987.00
9171,Santa Clarita Transit,MB,PT,N,4000673.00
9172,City of Tempe Transit Division - dba Valley Metro,MB,PT,N,4990379.00
9173,Merced County Transit,DR,PT,N,468652.00
9173,Merced County Transit,DT,PT,N,3972.00
9173,Merced County Transit,MB,PT,N,1072043.00
9175,City of Lodi - Transit Division,DR,PT,N,54548.00
9175,City of Lodi - Transit Division,MB,PT,N,131145.00
9182,Altamont Commuter Express,CR,PT,N,4196216.00
9191,Town of Oro Valley - Transit Services Division,DR,DO,Y,49977.00
9192,Yuma Metropolitan Planning Organization,DR,PT,N,48558.00
9192,Yuma Metropolitan Planning Organization,MB,PT,N,245917.00
9193,Chula Vista Transit,MB,PT,N,2670477.00
9194,City of Atascadero,DR,PT,Y,52802.00
9194,City of Atascadero,MB,PT,Y,41399.00
9195,Paso Robles Transit Service,DR,PT,Y,9971.00
9195,Paso Robles Transit Service,MB,PT,Y,177918.00
9196,Placer County Department of Public Works,CB,DO,N,93917.00
9196,Placer County Department of Public Works,CB,PT,N,317626.00
9196,Placer County Department of Public Works,DR,DO,N,185.00
9196,Placer County Department of Public Works,DR,PT,N,25831.00
9196,Placer County Department of Public Works,DT,PT,N,810.00
9196,Placer County Department of Public Works,MB,DO,N,689775.00
9196,Placer County Department of Public Works,MB,PT,N,8821.00
9196,Placer County Department of Public Works,VP,PT,N,79828.00
9197,City of Tracy,DR,PT,Y,26836.00
9197,City of Tracy,MB,PT,Y,54054.00
9198,City of Porterville,DR,PT,Y,39406.00
9198,City of Porterville,MB,PT,Y,437253.00
9199,City of Madera,DR,PT,Y,20929.00
9199,City of Madera,MB,PT,Y,96731.00
9200,Kings County Area Public Transit Agency,DR,PT,N,52434.00
9200,Kings County Area Public Transit Agency,MB,PT,N,605645.00
9201,City of Turlock,DR,PT,N,38337.00
9201,City of Turlock,MB,PT,N,107490.00
9205,City of Elk Grove,CB,PT,N,657500.00
9205,City of Elk Grove,DR,PT,N,285000.00
9205,City of Elk Grove,MB,PT,N,657500.00
9206,San Luis Obispo Regional Transit Authority,CB,DO,N,183931.00
9206,San Luis Obispo Regional Transit Authority,DR,DO,N,129648.00
9206,San Luis Obispo Regional Transit Authority,MB,DO,N,1394855.00
9208,Butte County Association of Governments,DR,PT,N,311875.00
9208,Butte County Association of Governments,MB,PT,N,1246467.00
9209,"Valley Metro Rail, Inc.",LR,PT,N,11889930.00
9211,Anaheim Transportation Network,MB,PT,N,4502577.00
9213,City of Petaluma,DR,PT,N,51206.00
9213,City of Petaluma,MB,PT,N,170639.00
9214,City of Redondo Beach - Beach Cities Transit,DR,PT,N,15263.00
9214,City of Redondo Beach - Beach Cities Transit,MB,PT,N,311937.00
9215,Carson Area Metropolitan Planning Organization,DR,PT,Y,28800.00
9215,Carson Area Metropolitan Planning Organization,MB,PT,Y,67200.00
9217,City of Manteca,DR,PT,Y,28496.00
9217,City of Manteca,MB,PT,Y,33531.00
9219,Northern Arizona Intergovernmental Public Transportation Authority,DR,DO,N,62274.00
9219,Northern Arizona Intergovernmental Public Transportation Authority,MB,DO,N,1339962.00
9220,City of Folsom,DR,DO,Y,35009.00
9220,City of Folsom,MB,DO,Y,40243.00
9222,Pima Association of Governments,VP,PT,N,137688.00
9223,"Paratransit, Inc.",DR,DO,N,1341847.00
9224,"Paratransit, Inc. CTSA",DR,DO,N,0.00
9225,San Francisco Bay Area Water Emergency Transportation Authority,FB,PT,N,3351696.00
9226,Imperial County Transportation Commission,DR,PT,N,61665.00
9226,Imperial County Transportation Commission,MB,PT,N,530893.00
9227,City of Moorpark,DR,PT,Y,5486.00
9227,City of Moorpark,MB,PT,Y,63088.00
9228,"vRide, Inc. - Tucson",VP,DO,N,0.00
9229,El Dorado County Transit Authority,CB,DO,N,749686.00
9230,California Vanpool Authority,VP,DO,N,3262221.00
9231,City of Irvine,MB,PT,Y,50476.00
9232,Solano County Transit,DR,PT,N,114424.00
9232,Solano County Transit,MB,PT,N,3491683.00
9233,Yuma County Intergovernmental Public Transportation Authority,DR,PT,Y,0.00
9233,Yuma County Intergovernmental Public Transportation Authority,MB,PT,Y,0.00
9235,City of Lincoln,DR,DO,Y,16959.00
9235,City of Lincoln,MB,DO,Y,35883.00
9236,Stanislaus County Public Works - Transit,DR,PT,Y,75363.00
9236,Stanislaus County Public Works - Transit,MB,PT,Y,389635.00
9238,City of Delano,DR,DO,Y,213685.00
9238,City of Delano,MB,DO,Y,450476.00
9239,City of Sierra Vista,DR,DO,Y,42811.00
9239,City of Sierra Vista,MB,DO,Y,71352.00
9240,City of Lake Havasu,DR,DO,Y,23804.00
9240,City of Lake Havasu,MB,DO,Y,75381.00
9242,Las Vegas Monorail Company,MG,PT,N,18651265.00
