NTD_ID,Legacy NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Expense Type,2017
90201,9201,City of Turlock,Full Reporter,Urban,MB,PT,Funds Earned During Period,65549
90205,9205,City of Elk Grove,Full Reporter,Urban,CB,PT,Funds Earned During Period,726240
90205,9205,City of Elk Grove,Full Reporter,Urban,DR,PT,Funds Earned During Period,123776
90205,9205,City of Elk Grove,Full Reporter,Urban,MB,PT,Funds Earned During Period,580055
90206,9206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,171790
90206,9206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,1465699
90208,9208,Butte County Association of Governments,Full Reporter,Urban,DR,PT,Funds Earned During Period,348094
90208,9208,Butte County Association of Governments,Full Reporter,Urban,MB,PT,Funds Earned During Period,1265451
90209,9209,"Valley Metro Rail, Inc.",Full Reporter,Urban,LR,PT,Funds Earned During Period,13363158
90211,9211,Anaheim Transportation Network,Full Reporter,Urban,MB,PT,Funds Earned During Period,5242590
90213,9213,City of Petaluma,Full Reporter,Urban,DR,PT,Funds Earned During Period,43277
90213,9213,City of Petaluma,Full Reporter,Urban,MB,PT,Funds Earned During Period,221598
90214,9214,City of Redondo Beach - Beach Cities Transit,Full Reporter,Urban,DR,PT,Funds Earned During Period,11755
90214,9214,City of Redondo Beach - Beach Cities Transit,Full Reporter,Urban,MB,PT,Funds Earned During Period,311022
90215,9215,Carson Area Metropolitan Planning Organization,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0
90215,9215,Carson Area Metropolitan Planning Organization,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,26029
90215,9215,Carson Area Metropolitan Planning Organization,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90215,9215,Carson Area Metropolitan Planning Organization,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,70865
90217,9217,City of Manteca,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0
90217,9217,City of Manteca,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,26058
90217,9217,City of Manteca,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90217,9217,City of Manteca,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,28871
90219,9219,Northern Arizona Intergovernmental Public Transportation Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,74136
90219,9219,Northern Arizona Intergovernmental Public Transportation Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,1307869
90219,9219,Northern Arizona Intergovernmental Public Transportation Authority,Full Reporter,Urban,VP,PT,Funds Earned During Period,34082
90220,9220,City of Folsom,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0
90220,9220,City of Folsom,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0
90220,9220,City of Folsom,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0
90220,9220,City of Folsom,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0
90222,9222,Pima Association of Governments,Full Reporter,Urban,VP,PT,Funds Earned During Period,489351
90223,9223,"Paratransit, Inc.",Full Reporter,Urban,DR,DO,Funds Earned During Period,1445416
90223,9223,"Paratransit, Inc.",Full Reporter,Urban,DR,PT,Funds Earned During Period,236997
90223,9223,"Paratransit, Inc.",Full Reporter,Urban,DT,PT,Funds Earned During Period,242055
90225,9225,San Francisco Bay Area Water Emergency Transportation Authority,Full Reporter,Urban,CB,PT,Funds Earned During Period,113924
90225,9225,San Francisco Bay Area Water Emergency Transportation Authority,Full Reporter,Urban,FB,PT,Funds Earned During Period,18453395
90226,9226,Imperial County Transportation Commission,Full Reporter,Urban,DR,PT,Funds Earned During Period,68684
90226,9226,Imperial County Transportation Commission,Full Reporter,Urban,MB,PT,Funds Earned During Period,646809
90227,9227,City of Moorpark,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90227,9227,City of Moorpark,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,42068
90229,9229,El Dorado County Transit Authority,Full Reporter,Urban,CB,DO,Funds Earned During Period,750079
90229,9229,El Dorado County Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,549964
90229,9229,El Dorado County Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,278022
90230,9230,California Vanpool Authority,Full Reporter,Urban,VP,DO,Funds Earned During Period,8499496
90232,9232,Solano County Transit,Full Reporter,Urban,CB,PT,Funds Earned During Period,1692108
90232,9232,Solano County Transit,Full Reporter,Urban,DR,PT,Funds Earned During Period,59272
90232,9232,Solano County Transit,Full Reporter,Urban,MB,PT,Funds Earned During Period,1779654
90233,9233,Yuma County Intergovernmental Public Transportation Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,9338
90233,9233,Yuma County Intergovernmental Public Transportation Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,418124
90233,9233,Yuma County Intergovernmental Public Transportation Authority,Full Reporter,Urban,VP,PT,Funds Earned During Period,336499
90234,9234,Marin County Transit District,Full Reporter,Urban,DR,PT,Funds Earned During Period,310849
90234,9234,Marin County Transit District,Full Reporter,Urban,MB,PT,Funds Earned During Period,3158617
90236,9236,Stanislaus County Public Works - Transit,Reduced Reporter,Urban,CB,PT,Funds Expended on Capital,0
90236,9236,Stanislaus County Public Works - Transit,Reduced Reporter,Urban,CB,PT,Funds Expended on Operations,22846
90236,9236,Stanislaus County Public Works - Transit,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0
90236,9236,Stanislaus County Public Works - Transit,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,78779
90236,9236,Stanislaus County Public Works - Transit,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90236,9236,Stanislaus County Public Works - Transit,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,457611
90238,9238,City of Delano,Reduced Reporter,Urban,CB,DO,Funds Expended on Capital,0
90238,9238,City of Delano,Reduced Reporter,Urban,CB,DO,Funds Expended on Operations,7810
90238,9238,City of Delano,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0
90238,9238,City of Delano,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,47203
90238,9238,City of Delano,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0
90238,9238,City of Delano,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,77169
90239,9239,City of Sierra Vista,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0
90239,9239,City of Sierra Vista,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,14776
90239,9239,City of Sierra Vista,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0
90239,9239,City of Sierra Vista,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,90767
90241,9241,County of Maui - Dept. of Transportation,Full Reporter,Urban,CB,PT,Funds Earned During Period,219980
90241,9241,County of Maui - Dept. of Transportation,Full Reporter,Urban,DR,PT,Funds Earned During Period,65884
90241,9241,County of Maui - Dept. of Transportation,Full Reporter,Urban,MB,PT,Funds Earned During Period,2254002
90242,9242,Las Vegas Monorail Company,Full Reporter,Urban,MG,DO,Funds Earned During Period,21030920
90243,9243,Easy Lift Transportation,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0
90243,9243,Easy Lift Transportation,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,1037533
90244,9244,City of Tulare,Full Reporter,Urban,DR,PT,Funds Earned During Period,45131
90244,9244,City of Tulare,Full Reporter,Urban,MB,PT,Funds Earned During Period,268727
90246,,City of Agoura Hills,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0
90246,,City of Agoura Hills,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,18006
90247,,City of Alhambra,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0
90247,,City of Alhambra,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,0
90247,,City of Alhambra,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90247,,City of Alhambra,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,113691
90249,,City of Avalon,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0
90249,,City of Avalon,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,8940
90249,,City of Avalon,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90249,,City of Avalon,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,57438
90250,,City of Azusa,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0
90250,,City of Azusa,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,14507
90251,,"City of Baldwin Park, Baldwin Park Transit",Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0
90251,,"City of Baldwin Park, Baldwin Park Transit",Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,3219
90251,,"City of Baldwin Park, Baldwin Park Transit",Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90251,,"City of Baldwin Park, Baldwin Park Transit",Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,68272
90252,,City of Bell,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0
90252,,City of Bell,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,0
90252,,City of Bell,Reduced Reporter,Urban,DT,PT,Funds Expended on Capital,0
90252,,City of Bell,Reduced Reporter,Urban,DT,PT,Funds Expended on Operations,1682
90252,,City of Bell,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90252,,City of Bell,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,26440
90253,,City of Bell Gardens,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0
90253,,City of Bell Gardens,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,20661
90253,,City of Bell Gardens,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90253,,City of Bell Gardens,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,42255
90254,,City of Bellflower,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0
90254,,City of Bellflower,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,7020
90254,,City of Bellflower,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90254,,City of Bellflower,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,28827
90255,,City of Beverly Hills,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0
90255,,City of Beverly Hills,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,0
90256,,City of Burbank,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90256,,City of Burbank,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,200517
90257,,City of Calabasas,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0
90257,,City of Calabasas,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,4730
90257,,City of Calabasas,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90257,,City of Calabasas,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,29676
90258,,City of Carson,Reduced Reporter,Urban,DT,PT,Funds Expended on Capital,0
90258,,City of Carson,Reduced Reporter,Urban,DT,PT,Funds Expended on Operations,72403
90258,,City of Carson,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90258,,City of Carson,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,110475
90259,,City of Cerritos,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0
90259,,City of Cerritos,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,19803
90259,,City of Cerritos,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90259,,City of Cerritos,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,58473
90260,,Compton Renaissance Transit Service,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0
90260,,Compton Renaissance Transit Service,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,7278
90260,,Compton Renaissance Transit Service,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90260,,Compton Renaissance Transit Service,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,46949
90261,,City of Covina,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0
90261,,City of Covina,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,4575
90262,,City of Cudahy,Reduced Reporter,Urban,DT,PT,Funds Expended on Capital,0
90262,,City of Cudahy,Reduced Reporter,Urban,DT,PT,Funds Expended on Operations,0
90262,,City of Cudahy,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90262,,City of Cudahy,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,0
90263,,City of Downey,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0
90263,,City of Downey,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,12075
90263,,City of Downey,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90263,,City of Downey,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,51579
90264,,City of Duarte,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0
90264,,City of Duarte,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0
90265,,City of El Monte Transportation Division,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0
90265,,City of El Monte Transportation Division,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0
90265,,City of El Monte Transportation Division,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0
90265,,City of El Monte Transportation Division,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,10917
90265,,City of El Monte Transportation Division,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0
90265,,City of El Monte Transportation Division,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,7611
90265,,City of El Monte Transportation Division,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90265,,City of El Monte Transportation Division,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,183096
90266,,City of Glendora,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0
90266,,City of Glendora,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,21605
90266,,City of Glendora,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90266,,City of Glendora,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,13241
90268,,City of Inglewood,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0
90268,,City of Inglewood,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,5080
90268,,City of Inglewood,Reduced Reporter,Urban,DT,PT,Funds Expended on Capital,0
90268,,City of Inglewood,Reduced Reporter,Urban,DT,PT,Funds Expended on Operations,31350
90268,,City of Inglewood,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0
90268,,City of Inglewood,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0
90269,,Los Angeles County Dept. of Public Works - Athens Shuttle Service,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90269,,Los Angeles County Dept. of Public Works - Athens Shuttle Service,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,11145
90270,,Los Angeles County Department of Public Works - Avocado Heights,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90270,,Los Angeles County Department of Public Works - Avocado Heights,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,8028
90271,,Los Angeles County Department of Public Works - East L.A.,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0
90271,,Los Angeles County Department of Public Works - East L.A.,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,7149
90271,,Los Angeles County Department of Public Works - East L.A.,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90271,,Los Angeles County Department of Public Works - East L.A.,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,150843
90272,,Los Angeles County Department of Public Works - East Valinda,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90272,,Los Angeles County Department of Public Works - East Valinda,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,11013
90273,,Los Angeles County Dept. of Public Works - Florence-Firestone,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90273,,Los Angeles County Dept. of Public Works - Florence-Firestone,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,25516
90274,,Los Angeles County Dept. of Public Works - King Medical Center Shuttle Service,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90274,,Los Angeles County Dept. of Public Works - King Medical Center Shuttle Service,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,0
90275,,Los Angeles County Dept. of Public Works - Lennox Shuttle,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90275,,Los Angeles County Dept. of Public Works - Lennox Shuttle,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,12428
90276,,Los Angeles County Department of Public Works - South Whittier,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90276,,Los Angeles County Department of Public Works - South Whittier,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,45603
90277,,Los Angeles County Department of Public Works - Whittier,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0
90277,,Los Angeles County Department of Public Works - Whittier,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,16571
90278,,Los Angeles County Dept. of Public Works - Willowbrook Shuttle,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90278,,Los Angeles County Dept. of Public Works - Willowbrook Shuttle,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,11397
90279,,Los Angeles County Dept. of Public Works - Willowbrook et al.,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0
90279,,Los Angeles County Dept. of Public Works - Willowbrook et al.,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,3507
90280,,City of Lawndale,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90280,,City of Lawndale,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,24928
90281,,City of Lynwood,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90281,,City of Lynwood,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,44820
90282,,City of Malibu,Reduced Reporter,Urban,DT,PT,Funds Expended on Capital,0
90282,,City of Malibu,Reduced Reporter,Urban,DT,PT,Funds Expended on Operations,12659
90283,,City of Manhattan Beach Dial A Ride,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0
90283,,City of Manhattan Beach Dial A Ride,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,6831
90284,,City of Maywood,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0
90284,,City of Maywood,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,0
90284,,City of Maywood,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90284,,City of Maywood,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,0
90285,,City of Monrovia,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0
90285,,City of Monrovia,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,30055
90286,,City of Monterey Park,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0
90286,,City of Monterey Park,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0
90286,,City of Monterey Park,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90286,,City of Monterey Park,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,78510
90287,,Palos Verdes Peninsula Transit Authority,Reduced Reporter,Urban,DT,PT,Funds Expended on Capital,0
90287,,Palos Verdes Peninsula Transit Authority,Reduced Reporter,Urban,DT,PT,Funds Expended on Operations,24551
90287,,Palos Verdes Peninsula Transit Authority,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90287,,Palos Verdes Peninsula Transit Authority,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,270039
90288,,City of Pico Rivera,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0
90288,,City of Pico Rivera,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,0
90289,,City of Rosemead,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0
90289,,City of Rosemead,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,4347
90289,,City of Rosemead,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90289,,City of Rosemead,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,21485
90290,,City of Santa Fe Springs,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0
90290,,City of Santa Fe Springs,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0
90291,,City of South Gate,Reduced Reporter,Urban,DT,PT,Funds Expended on Capital,0
90291,,City of South Gate,Reduced Reporter,Urban,DT,PT,Funds Expended on Operations,72752
90291,,City of South Gate,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90291,,City of South Gate,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,60059
90292,,City of South Pasadena,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0
90292,,City of South Pasadena,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,4408
90293,,City of West Covina,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0
90293,,City of West Covina,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,15372
90293,,City of West Covina,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90293,,City of West Covina,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,49101
90294,,City of West Hollywood,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0
90294,,City of West Hollywood,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,0
90294,,City of West Hollywood,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90294,,City of West Hollywood,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,0
90295,,City of Whittier,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0
90295,,City of Whittier,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,30713
90296,9296,Claremont Dial-a-Ride,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0
90296,9296,Claremont Dial-a-Ride,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,11134
90296,9296,Claremont Dial-a-Ride,Reduced Reporter,Urban,DT,PT,Funds Expended on Capital,0
90296,9296,Claremont Dial-a-Ride,Reduced Reporter,Urban,DT,PT,Funds Expended on Operations,42743
90297,,San Luis Obispo Council of Governments,Reduced Reporter,Urban,VP,PT,Funds Expended on Capital,0
90297,,San Luis Obispo Council of Governments,Reduced Reporter,Urban,VP,PT,Funds Expended on Operations,33427
90298,,County of Ventura,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
90298,,County of Ventura,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,0
90300,,City of Artesia,Reduced Reporter,Urban,DT,PT,Funds Expended on Capital,0
90300,,City of Artesia,Reduced Reporter,Urban,DT,PT,Funds Expended on Operations,33628
90301,,City of Lakewood - DASH Transit,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0
90301,,City of Lakewood - DASH Transit,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0
91092,,Tahoe Transportation District,Full Reporter,Urban,CB,DO,Funds Earned During Period,177141
91092,,Tahoe Transportation District,Full Reporter,Urban,DR,DO,Funds Earned During Period,68302
91092,,Tahoe Transportation District,Full Reporter,Urban,DR,PT,Funds Earned During Period,974
91092,,Tahoe Transportation District,Full Reporter,Urban,DT,PT,Funds Earned During Period,2007
91092,,Tahoe Transportation District,Full Reporter,Urban,MB,DO,Funds Earned During Period,329624
99256,9T08,Susanville Indian Rancheria,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,0
99256,9T08,Susanville Indian Rancheria,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,1018
99256,9T08,Susanville Indian Rancheria,Reduced Reporter,Tribe,MB,DO,Funds Expended on Capital,0
99256,9T08,Susanville Indian Rancheria,Reduced Reporter,Tribe,MB,DO,Funds Expended on Operations,9998
99262,9T09,Yurok Tribe,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,0
99262,9T09,Yurok Tribe,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,10662
99286,9T07,San Carlos Apache Tribe,Reduced Reporter,Tribe,MB,DO,Funds Expended on Capital,0
99286,9T07,San Carlos Apache Tribe,Reduced Reporter,Tribe,MB,DO,Funds Expended on Operations,38460
99292,9T02,Blue Lake Rancheria,Reduced Reporter,Tribe,MB,DO,Funds Expended on Capital,0
99292,9T02,Blue Lake Rancheria,Reduced Reporter,Tribe,MB,DO,Funds Expended on Operations,15336
99298,9T10,Havasupai Tribe,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,0
99298,9T10,Havasupai Tribe,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,0
99316,9T27,Chemehuevi Indian Tribe,Reduced Reporter,Tribe,FB,DO,Funds Expended on Capital,0
99316,9T27,Chemehuevi Indian Tribe,Reduced Reporter,Tribe,FB,DO,Funds Expended on Operations,244293
99328,9T14,Yavapai-Apache Nation,Reduced Reporter,Tribe,MB,DO,Funds Expended on Capital,0
99328,9T14,Yavapai-Apache Nation,Reduced Reporter,Tribe,MB,DO,Funds Expended on Operations,0
99334,9T15,White Mountain Apache Tribe,Reduced Reporter,Tribe,MB,DO,Funds Expended on Capital,0
99334,9T15,White Mountain Apache Tribe,Reduced Reporter,Tribe,MB,DO,Funds Expended on Operations,964
99340,9T16,Kaibab Band of Paiute Indians,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,0
99340,9T16,Kaibab Band of Paiute Indians,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,0
99358,9T20,Morongo Band of Mission Indians,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,0
99358,9T20,Morongo Band of Mission Indians,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,3671
99364,9T21,North Fork Rancheria of Mono Indians of California,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,0
99364,9T21,North Fork Rancheria of Mono Indians of California,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,0
99376,9T23,Salt River Pima-Maricopa Indian Community,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,0
99376,9T23,Salt River Pima-Maricopa Indian Community,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,15633
99382,9T24,Hopi Tribe,Reduced Reporter,Tribe,MB,DO,Funds Expended on Capital,0
99382,9T24,Hopi Tribe,Reduced Reporter,Tribe,MB,DO,Funds Expended on Operations,0
99394,9T29,Elko Band Council,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,0
99394,9T29,Elko Band Council,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,0
99406,9T31,Pyramid Lake Paiute Tribe,Reduced Reporter,Tribe,MB,DO,Funds Expended on Capital,0
99406,9T31,Pyramid Lake Paiute Tribe,Reduced Reporter,Tribe,MB,DO,Funds Expended on Operations,6152
99423,,City of Glendale,Full Reporter,Urban,DR,PT,Funds Earned During Period,49116
99423,,City of Glendale,Full Reporter,Urban,MB,PT,Funds Earned During Period,1049473
99424,,City of Pasadena,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0
99424,,City of Pasadena,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,46355
99424,,City of Pasadena,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
99424,,City of Pasadena,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,803855
99425,,Pomona Valley Transportation Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,76429
99425,,Pomona Valley Transportation Authority,Full Reporter,Urban,DT,PT,Funds Earned During Period,120632
99433,TR16,Hualapai Indian Tribe,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,0
99433,TR16,Hualapai Indian Tribe,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,2433
