NTD_ID,Legacy NTD ID,Agency Name,Reporter Type,Form Module Type,Mode,TOS,Expense Type,2015
5R06-50505,5R06-026,City of Merrill,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,79709.00
5R06-50506,5R06-011,City of Berlin,Rural Reporter,Rural General Public Transit,DT,PT,Funds Expended on Capital,0.00
5R06-50506,5R06-011,City of Berlin,Rural Reporter,Rural General Public Transit,DT,PT,Funds Expended on Operations,82531.00
5R06-50507,5R06-007,Sawyer County,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
5R06-50507,5R06-007,Sawyer County,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,231847.00
5R06-50513,5R06-024,City of Mauston,Rural Reporter,Rural General Public Transit,DT,PT,Funds Expended on Capital,0.00
5R06-50513,5R06-024,City of Mauston,Rural Reporter,Rural General Public Transit,DT,PT,Funds Expended on Operations,76048.00
6R01-60136,6R01-004,Mid-Delta Transit,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R01-60136,6R01-004,Mid-Delta Transit,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,44809.00
6R01-60140,6R01-007,Area Agency on Aging of Southeast Arkansas ,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R01-60140,6R01-007,Area Agency on Aging of Southeast Arkansas ,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,197955.00
6R01-60161,6R01-003,Eureka Springs Transit,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R01-60161,6R01-003,Eureka Springs Transit,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,203116.00
6R01-60161,6R01-003,Eureka Springs Transit,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
6R01-60161,6R01-003,Eureka Springs Transit,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,0.00
6R01-60189,6R01-005,North Arkansas Transportation Service,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R01-60189,6R01-005,North Arkansas Transportation Service,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,105728.00
6R01-60189,6R01-005,North Arkansas Transportation Service,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
6R01-60189,6R01-005,North Arkansas Transportation Service,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,26433.00
6R01-60204,6R01-019,North East Arkansas Transit,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R01-60204,6R01-019,North East Arkansas Transit,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,20173.00
6R01-60246,6R01-002,Central Arkansas Development Council,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R01-60246,6R01-002,Central Arkansas Development Council,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,434867.00
6R01-60250,6R01-001,Black River Area Development,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R01-60250,6R01-001,Black River Area Development,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,15996.00
6R01-60257,6R01-018,"Area Agency on Aging of Western Arkansas, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R01-60257,6R01-018,"Area Agency on Aging of Western Arkansas, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,20087.00
6R02-60135,6R02-018,Pointe Coupee Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R02-60135,6R02-018,Pointe Coupee Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,23060.00
6R02-60154,6R02-019,Red River Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R02-60154,6R02-019,Red River Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,8485.00
6R02-60163,6R02-014,Jefferson Davis Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R02-60163,6R02-014,Jefferson Davis Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,9465.00
6R02-60164,6R02-035,City of DeRidder/Beauregard Transit,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R02-60164,6R02-035,City of DeRidder/Beauregard Transit,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,34378.00
6R02-60168,6R02-029,Washington Parish Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R02-60168,6R02-029,Washington Parish Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,4646.00
6R02-60169,6R02-012,Evangeline Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R02-60169,6R02-012,Evangeline Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,15094.00
6R02-60180,6R02-011,East Feliciana Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R02-60180,6R02-011,East Feliciana Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,7966.00
6R02-60194,6R02-030,Webster Parish Police Jury- OCS,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R02-60194,6R02-030,Webster Parish Police Jury- OCS,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,58228.00
6R02-60195,6R02-022,St Martin Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R02-60195,6R02-022,St Martin Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,6815.00
6R02-60196,6R02-025,Tangipahoa Voluntary Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R02-60196,6R02-025,Tangipahoa Voluntary Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,15705.00
6R02-60198,6R02-006,Calcasieu Office of Community Services,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R02-60198,6R02-006,Calcasieu Office of Community Services,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,6643.00
6R02-60199,6R02-023,St Mary Community Action Committee Assoc,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R02-60199,6R02-023,St Mary Community Action Committee Assoc,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,7447.00
6R02-60200,6R02-015,Livingston Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R02-60200,6R02-015,Livingston Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,9978.00
6R02-60207,6R02-002,Assumption Parish Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R02-60207,6R02-002,Assumption Parish Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,4862.00
6R02-60209,6R02-007,Caldwell Parish Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R02-60209,6R02-007,Caldwell Parish Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,4412.00
6R02-60211,6R02-027,Vermilion Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R02-60211,6R02-027,Vermilion Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,22444.00
6R02-60217,6R02-031,West Ouachita Senior Center,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R02-60217,6R02-031,West Ouachita Senior Center,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,10296.00
6R02-60222,6R02-020,St. James Dept of Human Resource,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R02-60222,6R02-020,St. James Dept of Human Resource,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,10014.00
6R02-60229,6R02-013,Humanitarian Enterprises of Lincoln Parish,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R02-60229,6R02-013,Humanitarian Enterprises of Lincoln Parish,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,24218.00
6R02-60231,6R02-021,St. Landry Parish Community Action Agency,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R02-60231,6R02-021,St. Landry Parish Community Action Agency,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,9328.00
6R02-60232,6R02-026,Terrebonne Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R02-60232,6R02-026,Terrebonne Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,14841.00
6R02-60234,6R02-009,Claiborne Parish Police Jury OCS,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R02-60234,6R02-009,Claiborne Parish Police Jury OCS,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,6042.00
6R02-60235,6R02-008,"Cameron Council on Aging, Inc",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R02-60235,6R02-008,"Cameron Council on Aging, Inc",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,1236.00
6R02-60247,6R02-004,Avoyelles Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R02-60247,6R02-004,Avoyelles Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,31418.00
6R02-60249,6R02-001,Allen Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R02-60249,6R02-001,Allen Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,22702.00
6R02-60251,6R02-005,Bienville Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R02-60251,6R02-005,Bienville Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,36066.00
6R02-60261,6R02-010,Desoto Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R02-60261,6R02-010,Desoto Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,9605.00
6R02-60263,6R02-028,Vernon Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R02-60263,6R02-028,Vernon Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,11651.00
6R02-66267,,Iberville Sheriff's Office,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R02-66267,,Iberville Sheriff's Office,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,0.00
6R02-66268,,Madison Voluntary Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R02-66268,,Madison Voluntary Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,2741.00
6R02-66273,,St. Helena Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R02-66273,,St. Helena Council on Aging,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,234.00
6R03-60138,6R03-031,North Central Regional Transit District,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R03-60138,6R03-031,North Central Regional Transit District,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,0.00
6R03-60138,6R03-031,North Central Regional Transit District,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
6R03-60138,6R03-031,North Central Regional Transit District,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,15107.00
6R03-60148,6R03-024,Village of Milan,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R03-60148,6R03-024,Village of Milan,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,2675.00
6R03-60151,6R03-037,Grant County,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R03-60151,6R03-037,Grant County,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,20693.00
6R03-60151,6R03-037,Grant County,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
6R03-60151,6R03-037,Grant County,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,51280.00
6R03-60157,6R03-026,City of Socorro,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R03-60157,6R03-026,City of Socorro,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,9678.00
6R03-60167,6R03-008,City of Roswell,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R03-60167,6R03-008,City of Roswell,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,9853.00
6R03-60167,6R03-008,City of Roswell,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
6R03-60167,6R03-008,City of Roswell,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,75897.00
6R03-60184,6R03-027,City of Carlsbad,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R03-60184,6R03-027,City of Carlsbad,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,58334.00
6R03-60184,6R03-027,City of Carlsbad,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
6R03-60184,6R03-027,City of Carlsbad,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,16916.00
6R03-60190,6R03-005,City of Hobbs,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R03-60190,6R03-005,City of Hobbs,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,7722.00
6R03-60190,6R03-005,City of Hobbs,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
6R03-60190,6R03-005,City of Hobbs,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,28652.00
6R03-60206,6R03-018,"Zia Therapy Center, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R03-60206,6R03-018,"Zia Therapy Center, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,3662.00
6R03-60206,6R03-018,"Zia Therapy Center, Inc.",Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
6R03-60206,6R03-018,"Zia Therapy Center, Inc.",Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,76467.00
6R03-60215,6R03-012,Incorporated County of Los Alamos,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R03-60215,6R03-012,Incorporated County of Los Alamos,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,0.00
6R03-60215,6R03-012,Incorporated County of Los Alamos,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
6R03-60215,6R03-012,Incorporated County of Los Alamos,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,0.00
6R03-60223,6R03-042,Hatch Area Medical Center Foundation ,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R03-60223,6R03-042,Hatch Area Medical Center Foundation ,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,2639.00
6R03-60224,6R03-049,The Community Pantry,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R03-60224,6R03-049,The Community Pantry,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,4374.00
6R03-60224,6R03-049,The Community Pantry,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
6R03-60224,6R03-049,The Community Pantry,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,68529.00
6R03-60225,6R03-004,City of Clovis,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R03-60225,6R03-004,City of Clovis,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,40866.00
6R03-60236,6R03-006,City of Las Vegas,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R03-60236,6R03-006,City of Las Vegas,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,8967.00
6R03-60237,6R03-015,Town of Red River,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R03-60237,6R03-015,Town of Red River,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,0.00
6R03-60240,6R03-016,Town of Taos,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R03-60240,6R03-016,Town of Taos,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,1467.00
6R03-60240,6R03-016,Town of Taos,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
6R03-60240,6R03-016,Town of Taos,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,22828.00
6R03-60244,6R03-009,Golden Spread Rural Frontier Coalition,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R03-60244,6R03-009,Golden Spread Rural Frontier Coalition,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,20568.00
6R03-60252,6R03-035,City of Ruidoso Downs,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R03-60252,6R03-035,City of Ruidoso Downs,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,16486.00
6R03-60253,6R03-007,City of Portales,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R03-60253,6R03-007,City of Portales,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,9548.00
6R04-60146,6R04-009,"United Community Action Program, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R04-60146,6R04-009,"United Community Action Program, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,127837.00
6R04-60150,6R04-011,Pontotoc County Public Transit Authority,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R04-60150,6R04-011,Pontotoc County Public Transit Authority,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,13481.00
6R04-60160,6R04-014,OSU-Stillwater Community Transit,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R04-60160,6R04-014,OSU-Stillwater Community Transit,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,16404.00
6R04-60160,6R04-014,OSU-Stillwater Community Transit,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
6R04-60160,6R04-014,OSU-Stillwater Community Transit,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,400816.00
6R04-60165,6R04-017,Community Action Development Corporation,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R04-60165,6R04-017,Community Action Development Corporation,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,170915.00
6R04-60172,6R04-010,"KI BOIS Community Action Foundation, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R04-60172,6R04-010,"KI BOIS Community Action Foundation, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,545229.00
6R04-60181,6R04-012,City of Guymon,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R04-60181,6R04-012,City of Guymon,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,27711.00
6R04-60183,6R04-005,"Delta Community Action Foundation, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R04-60183,6R04-005,"Delta Community Action Foundation, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,37292.00
6R04-60191,6R04-002,"Little Dixie Community Action Agency, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R04-60191,6R04-002,"Little Dixie Community Action Agency, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,128431.00
6R04-60193,6R04-019,Town of Beaver,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R04-60193,6R04-019,Town of Beaver,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,7405.00
6R04-60203,6R04-015,Muskogee County Public Transit Authority,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R04-60203,6R04-015,Muskogee County Public Transit Authority,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,32498.00
6R04-60203,6R04-015,Muskogee County Public Transit Authority,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
6R04-60203,6R04-015,Muskogee County Public Transit Authority,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,37502.00
6R04-60205,6R04-003,"Inca Community Services, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R04-60205,6R04-003,"Inca Community Services, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,55000.00
6R04-60214,6R04-004,"Logan County Historical Society, Inc, dba First Capital Trolley",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R04-60214,6R04-004,"Logan County Historical Society, Inc, dba First Capital Trolley",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,227500.00
6R04-60214,6R04-004,"Logan County Historical Society, Inc, dba First Capital Trolley",Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
6R04-60214,6R04-004,"Logan County Historical Society, Inc, dba First Capital Trolley",Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,2500.00
6R04-60220,6R04-001,Washita Valley Community Action Council,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R04-60220,6R04-001,Washita Valley Community Action Council,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,60478.00
6R04-60226,6R04-007,Northern Oklahoma Development Authority,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R04-60226,6R04-007,Northern Oklahoma Development Authority,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,115469.00
6R04-60227,6R04-021,Enid Public Transportation Authority,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R04-60227,6R04-021,Enid Public Transportation Authority,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,41732.00
6R04-60233,6R04-018,"Southwest Oklahoma Community Action Group, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R04-60233,6R04-018,"Southwest Oklahoma Community Action Group, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,36569.00
6R04-60258,6R04-008,"Big Five Community Services, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R04-60258,6R04-008,"Big Five Community Services, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,79945.00
6R04-60259,6R04-013,Central Oklahoma Community Action Agency,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R04-60259,6R04-013,Central Oklahoma Community Action Agency,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,12011.00
6R04-60266,6R04-006,Grand Gateway EDA/ Pelivan,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R04-60266,6R04-006,Grand Gateway EDA/ Pelivan,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,113625.00
6R04-66274,,"MAGB Transportation, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R04-66274,,"MAGB Transportation, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,91809.00
6R05-60142,6R05-030,Heart of Texas Council of Governments,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R05-60142,6R05-030,Heart of Texas Council of Governments,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,94247.00
6R05-60143,6R05-008,Rolling Plains Management Corporation / SHARP Lines,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R05-60143,6R05-008,Rolling Plains Management Corporation / SHARP Lines,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,47564.00
6R05-60145,6R05-003,Ark-Tex Council of Governments ,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R05-60145,6R05-003,Ark-Tex Council of Governments ,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,72637.00
6R05-60145,6R05-003,Ark-Tex Council of Governments ,Rural Reporter,Rural General Public Transit,DT,PT,Funds Expended on Capital,0.00
6R05-60145,6R05-003,Ark-Tex Council of Governments ,Rural Reporter,Rural General Public Transit,DT,PT,Funds Expended on Operations,1256.00
6R05-60147,6R05-010,Kleberg County Human Services ,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R05-60147,6R05-010,Kleberg County Human Services ,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,31048.00
6R05-60152,6R05-038,City of Del Rio Transportation,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R05-60152,6R05-038,City of Del Rio Transportation,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,73688.00
6R05-60152,6R05-038,City of Del Rio Transportation,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
6R05-60152,6R05-038,City of Del Rio Transportation,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,6699.00
6R05-60155,6R05-004,South East Texas Regional Planning Commission ,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R05-60155,6R05-004,South East Texas Regional Planning Commission ,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,79204.00
6R05-60158,6R05-028,Community Action Council of South Texas ,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R05-60158,6R05-028,Community Action Council of South Texas ,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,75797.00
6R05-60158,6R05-028,Community Action Council of South Texas ,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
6R05-60158,6R05-028,Community Action Council of South Texas ,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,44707.00
6R05-60159,6R05-035,"South Plains Community Action Association, Inc.",Rural Reporter,Rural General Public Transit,CB,DO,Funds Expended on Capital,0.00
6R05-60159,6R05-035,"South Plains Community Action Association, Inc.",Rural Reporter,Rural General Public Transit,CB,DO,Funds Expended on Operations,134424.00
6R05-60159,6R05-035,"South Plains Community Action Association, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R05-60159,6R05-035,"South Plains Community Action Association, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,150939.00
