NTD_ID,Legacy NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Expense Type,2016
5R03-50225,5R03-008,Arenac County/Bay Service,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,8071.00
5R03-50227,5R03-065,Shiawassee Area Transportation Agency,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50227,5R03-065,Shiawassee Area Transportation Agency,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,80788.00
5R03-50233,5R03-068,Thunderbay Transportation Authority,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,0.00
5R03-50233,5R03-068,Thunderbay Transportation Authority,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,113828.00
5R03-50233,5R03-068,Thunderbay Transportation Authority,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,0.00
5R03-50233,5R03-068,Thunderbay Transportation Authority,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,2475.00
5R03-50240,5R03-064,Schoolcraft County Public Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50240,5R03-064,Schoolcraft County Public Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,71841.00
5R03-50241,5R03-027,Eastern Upper Peninsula Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50241,5R03-027,Eastern Upper Peninsula Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,82705.00
5R03-50241,5R03-027,Eastern Upper Peninsula Transportation Authority,Rural Reporter,Rural,FB,DO,Funds Expended on Capital,0.00
5R03-50241,5R03-027,Eastern Upper Peninsula Transportation Authority,Rural Reporter,Rural,FB,DO,Funds Expended on Operations,1309270.00
5R03-50241,5R03-027,Eastern Upper Peninsula Transportation Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
5R03-50241,5R03-027,Eastern Upper Peninsula Transportation Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,44533.00
5R03-50242,5R03-059,Roscommon County Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50242,5R03-059,Roscommon County Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,165265.00
5R03-50243,5R03-016,Buchanan Dial-A-Ride,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,0.00
5R03-50243,5R03-016,Buchanan Dial-A-Ride,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,9861.00
5R03-50244,5R03-042,Isabella County Transportation Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50244,5R03-042,Isabella County Transportation Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,405060.00
5R03-50244,5R03-042,Isabella County Transportation Commission,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
5R03-50244,5R03-042,Isabella County Transportation Commission,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,18990.00
5R03-50260,5R03-028,Eaton County Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50260,5R03-028,Eaton County Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,175647.00
5R03-50260,5R03-028,Eaton County Transportation Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
5R03-50260,5R03-028,Eaton County Transportation Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,1439.00
5R03-50265,5R03-050,"Marshall, City of",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50265,5R03-050,"Marshall, City of",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,47569.00
5R03-50268,5R03-035,Hillsdale Dial-A-Ride,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50268,5R03-035,Hillsdale Dial-A-Ride,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,52258.00
5R03-50282,5R03-045,Kalkaska Public Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50282,5R03-045,Kalkaska Public Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,89125.00
5R03-50282,5R03-045,Kalkaska Public Transit Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
5R03-50282,5R03-045,Kalkaska Public Transit Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,70536.00
5R03-50285,5R03-067,Straits Regional Ride,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50285,5R03-067,Straits Regional Ride,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,75550.00
5R03-50310,5R03-020,Cass County Transportation Authority,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,0.00
5R03-50310,5R03-020,Cass County Transportation Authority,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,25588.00
5R03-50313,5R03-021,Charlevoix County Public Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50313,5R03-021,Charlevoix County Public Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,106721.00
5R03-50314,5R03-023,Clinton Area Transit System,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50314,5R03-023,Clinton Area Transit System,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,136453.00
5R03-50323,5R03-002,Adrian Dial-A-Ride,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,0.00
5R03-50323,5R03-002,Adrian Dial-A-Ride,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,82037.00
5R03-50335,5R03-032,Greater Lapeer Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50335,5R03-032,Greater Lapeer Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,592182.00
5R03-50337,5R03-015,Branch Area Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50337,5R03-015,Branch Area Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,147999.00
5R03-50337,5R03-015,Branch Area Transit Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
5R03-50337,5R03-015,Branch Area Transit Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,11191.00
5R03-50340,5R03-058,Otsego County Board of Commissioners,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50340,5R03-058,Otsego County Board of Commissioners,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,104084.00
5R03-50344,5R03-056,Ogemaw County Public Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50344,5R03-056,Ogemaw County Public Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,86802.00
5R03-50346,5R03-062,Sanilac County Board of Commissioners,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50346,5R03-062,Sanilac County Board of Commissioners,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,46016.00
5R03-50355,5R03-009,Barry County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50355,5R03-009,Barry County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,257648.00
5R03-50355,5R03-009,Barry County Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
5R03-50355,5R03-009,Barry County Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,464.00
5R03-50356,5R03-025,Delta Area Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50356,5R03-025,Delta Area Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,243939.00
5R03-50369,5R03-048,"Manistee County Transportation, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50369,5R03-048,"Manistee County Transportation, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,131754.00
5R03-50370,5R03-037,Huron Transit Corporation,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50370,5R03-037,Huron Transit Corporation,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,870726.00
5R03-50371,5R03-057,Ontonagon County Public Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50371,5R03-057,Ontonagon County Public Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,54081.00
5R03-50374,5R03-017,Cadillac/Wexford Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50374,5R03-017,Cadillac/Wexford Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,115100.00
5R03-50383,5R03-069,Van Buren Public Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50383,5R03-069,Van Buren Public Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,323591.00
5R03-50383,5R03-069,Van Buren Public Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
5R03-50383,5R03-069,Van Buren Public Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,50892.00
5R03-50386,5R03-036,Houghton Motor Transit Line,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50386,5R03-036,Houghton Motor Transit Line,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,72701.00
5R03-50386,5R03-036,Houghton Motor Transit Line,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
5R03-50386,5R03-036,Houghton Motor Transit Line,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,50420.00
5R03-50395,5R03-030,Gladwin City/County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50395,5R03-030,Gladwin City/County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,193815.00
5R03-50398,5R03-011,Belding-Dial-A-Ride,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50398,5R03-011,Belding-Dial-A-Ride,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,36011.00
5R03-50404,5R03-033,Greenville Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50404,5R03-033,Greenville Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,56318.00
5R03-50408,5R03-034,"Hancock, City of",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50408,5R03-034,"Hancock, City of",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,49512.00
5R03-50413,5R03-010,Bay Area Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50413,5R03-010,Bay Area Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,156198.00
5R03-50413,5R03-010,Bay Area Transportation Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
5R03-50413,5R03-010,Bay Area Transportation Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,294987.00
5R03-50416,5R03-051,Mecosta Osceola Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50416,5R03-051,Mecosta Osceola Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,282325.00
5R03-50427,5R03-049,Marquette County Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50427,5R03-049,Marquette County Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,191967.00
5R03-50427,5R03-049,Marquette County Transit Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
5R03-50427,5R03-049,Marquette County Transit Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,26045.00
5R03-50436,5R03-066,St. Joseph County Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50436,5R03-066,St. Joseph County Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,294377.00
5R03-50436,5R03-066,St. Joseph County Transportation Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
5R03-50436,5R03-066,St. Joseph County Transportation Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,8516.00
5R03-50437,5R03-014,Big Rapids Dial-A-Ride,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50437,5R03-014,Big Rapids Dial-A-Ride,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,38476.00
5R03-50437,5R03-014,Big Rapids Dial-A-Ride,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
5R03-50437,5R03-014,Big Rapids Dial-A-Ride,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,30796.00
5R03-50452,5R03-007,Antrim County Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50452,5R03-007,Antrim County Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,23747.00
5R03-50453,5R03-022,Clare County Transit Corporation,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50453,5R03-022,Clare County Transit Corporation,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,113506.00
5R03-50455,5R03-031,Gogebic County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50455,5R03-031,Gogebic County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,41180.00
5R03-50456,5R03-003,Allegan County Transportation Services,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,0.00
5R03-50456,5R03-003,Allegan County Transportation Services,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,77569.00
5R03-50457,5R03-072,Benzie Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50457,5R03-072,Benzie Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,91168.00
5R03-50457,5R03-072,Benzie Transportation Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
5R03-50457,5R03-072,Benzie Transportation Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,22327.00
5R03-50459,5R03-047,Ludington Mass Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50459,5R03-047,Ludington Mass Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,195921.00
5R03-50463,5R03-012,Berrien County Public Transportation,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,0.00
5R03-50463,5R03-012,Berrien County Public Transportation,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,286276.00
5R03-50473,5R03-046,Lenawee Transportation Corporation,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,0.00
5R03-50473,5R03-046,Lenawee Transportation Corporation,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,171786.00
5R03-50476,5R03-070,Yates Township Transportation System,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50476,5R03-070,Yates Township Transportation System,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,36004.00
5R03-50487,5R03-063,"Sault Sainte Marie, City of",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50487,5R03-063,"Sault Sainte Marie, City of",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,24065.00
5R03-50492,5R03-004,Alma-Dial-A-Ride,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50492,5R03-004,Alma-Dial-A-Ride,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,60886.00
5R03-50492,5R03-004,Alma-Dial-A-Ride,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
5R03-50492,5R03-004,Alma-Dial-A-Ride,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,168.00
5R03-50494,5R03-026,Dowagiac Dial-A--Ride,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,0.00
5R03-50494,5R03-026,Dowagiac Dial-A--Ride,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,26359.00
5R03-50495,5R03-038,Interurban Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50495,5R03-038,Interurban Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,61731.00
5R03-50503,5R03-024,Crawford County Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50503,5R03-024,Crawford County Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,219818.00
5R03-50511,5R03-001,ALTRAN Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50511,5R03-001,ALTRAN Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,369606.00
5R03-50514,5R03-040,Ionia Dial-A-Ride,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-50514,5R03-040,Ionia Dial-A-Ride,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,136841.00
5R03-55321,,Peoples Express,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-55321,,Peoples Express,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,0.00
5R03-55322,,Western-Washtenaw Area Value Express,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-55322,,Western-Washtenaw Area Value Express,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,0.00
5R03-55323,,Pioneer Resources - Muskegon,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R03-55323,,Pioneer Resources - Muskegon,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,0.00
5R04-50231,5R04-028,Rainbow Rider Transit Board,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R04-50231,5R04-028,Rainbow Rider Transit Board,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,76234.00
5R04-50231,5R04-028,Rainbow Rider Transit Board,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
5R04-50231,5R04-028,Rainbow Rider Transit Board,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,94472.00
5R04-50245,5R04-050,"Granite Falls, City of",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R04-50245,5R04-050,"Granite Falls, City of",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,28175.00
5R04-50262,5R04-026,"Morris, City of",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R04-50262,5R04-026,"Morris, City of",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,52864.00
5R04-50264,5R04-013,Isanti County,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R04-50264,5R04-013,Isanti County,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,13978.00
5R04-50264,5R04-013,Isanti County,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
5R04-50264,5R04-013,Isanti County,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,52551.00
5R04-50267,5R04-052,Lincoln County,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R04-50267,5R04-052,Lincoln County,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,10292.00
5R04-50273,5R04-048,Ecumen,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R04-50273,5R04-048,Ecumen,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,39615.00
5R04-50273,5R04-048,Ecumen,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
5R04-50273,5R04-048,Ecumen,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,29042.00
5R04-50297,5R04-070,Kanabec County,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R04-50297,5R04-070,Kanabec County,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,11720.00
5R04-50297,5R04-070,Kanabec County,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
5R04-50297,5R04-070,Kanabec County,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,8118.00
5R04-50306,5R04-043,Martin County,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R04-50306,5R04-043,Martin County,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,30294.00
5R04-50306,5R04-043,Martin County,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
5R04-50306,5R04-043,Martin County,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,14656.00
5R04-50322,5R04-012,"Brainerd, City of",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R04-50322,5R04-012,"Brainerd, City of",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,62515.00
5R04-50322,5R04-012,"Brainerd, City of",Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
5R04-50322,5R04-012,"Brainerd, City of",Rural Reporter,Rural,MB,DO,Funds Expended on Operations,5717.00
5R04-50325,5R04-045,"Saint Peter, City of",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R04-50325,5R04-045,"Saint Peter, City of",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,62314.00
5R04-50325,5R04-045,"Saint Peter, City of",Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
5R04-50325,5R04-045,"Saint Peter, City of",Rural Reporter,Rural,MB,DO,Funds Expended on Operations,11986.00
5R04-50332,5R04-003,"Hibbing, City of",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R04-50332,5R04-003,"Hibbing, City of",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,22931.00
5R04-50332,5R04-003,"Hibbing, City of",Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
5R04-50332,5R04-003,"Hibbing, City of",Rural Reporter,Rural,MB,DO,Funds Expended on Operations,19627.00
5R04-50334,5R04-056,"Prairie Five CAC, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R04-50334,5R04-056,"Prairie Five CAC, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,113529.00
5R04-50349,5R04-037,"Winona, City of",Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
5R04-50349,5R04-037,"Winona, City of",Rural Reporter,Rural,MB,DO,Funds Expended on Operations,70166.00
5R04-50353,5R04-010,"Tri-Valley Opportunity Council, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R04-50353,5R04-010,"Tri-Valley Opportunity Council, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,14875.00
5R04-50353,5R04-010,"Tri-Valley Opportunity Council, Inc.",Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
5R04-50353,5R04-010,"Tri-Valley Opportunity Council, Inc.",Rural Reporter,Rural,MB,DO,Funds Expended on Operations,4255.00
5R04-50373,5R04-054,Murray County,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R04-50373,5R04-054,Murray County,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,18418.00
5R04-50373,5R04-054,Murray County,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
5R04-50373,5R04-054,Murray County,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,7465.00
5R04-50378,5R04-040,Faribault County,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R04-50378,5R04-040,Faribault County,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,8131.00
5R04-50378,5R04-040,Faribault County,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
5R04-50378,5R04-040,Faribault County,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,1982.00
5R04-50379,5R04-021,Becker County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R04-50379,5R04-021,Becker County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,63848.00
5R04-50379,5R04-021,Becker County Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
5R04-50379,5R04-021,Becker County Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,3591.00
5R04-50384,5R04-038,Brown County Family Services,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R04-50384,5R04-038,Brown County Family Services,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,47509.00
5R04-50384,5R04-038,Brown County Family Services,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
5R04-50384,5R04-038,Brown County Family Services,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,2253.00
5R04-50394,5R04-058,Trailblazer Joint Powers Board,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R04-50394,5R04-058,Trailblazer Joint Powers Board,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,151803.00
5R04-50397,5R04-006,Hubbard County,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R04-50397,5R04-006,Hubbard County,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,32973.00
5R04-50397,5R04-006,Hubbard County,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
5R04-50397,5R04-006,Hubbard County,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,8240.00
5R04-50428,5R04-033,SEMCAC,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R04-50428,5R04-033,SEMCAC,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,78772.00
5R04-50430,5R04-005,"Fosston, City of",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R04-50430,5R04-005,"Fosston, City of",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,2147.00
5R04-50446,5R04-020,Wadena County Social Services,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R04-50446,5R04-020,Wadena County Social Services,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,24472.00
5R04-50446,5R04-020,Wadena County Social Services,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
5R04-50446,5R04-020,Wadena County Social Services,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,36.00
5R04-50448,5R04-047,Watonwan County,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R04-50448,5R04-047,Watonwan County,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,30304.00
5R04-50448,5R04-047,Watonwan County,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
5R04-50448,5R04-047,Watonwan County,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,8881.00
5R04-50450,5R04-030,"Cedar Valley Services, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R04-50450,5R04-030,"Cedar Valley Services, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,52614.00
5R04-50450,5R04-030,"Cedar Valley Services, Inc.",Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
5R04-50450,5R04-030,"Cedar Valley Services, Inc.",Rural Reporter,Rural,MB,DO,Funds Expended on Operations,39773.00
5R04-50451,5R04-022,"Benson, City of",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R04-50451,5R04-022,"Benson, City of",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,31150.00
5R04-50460,5R04-041,"Le Sueur, City of",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R04-50460,5R04-041,"Le Sueur, City of",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,28525.00
5R04-50460,5R04-041,"Le Sueur, City of",Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0.00
5R04-50460,5R04-041,"Le Sueur, City of",Rural Reporter,Rural,MB,DO,Funds Expended on Operations,12267.00
5R04-50471,5R04-046,"Southwestern MN Opportunity Council, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0.00
5R04-50471,5R04-046,"Southwestern MN Opportunity Council, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,3518.00
